item,idx,hypernym_pred,swapped_pred,hypernym_yes,swapped_yes
528,2109,No,No,0.23848962783813477,0.28125298023223877
529,2113,No,No,0.2926896810531616,0.3218041956424713
530,2117,No,No,0.2755293846130371,0.32453519105911255
531,2121,No,No,0.392218679189682,0.3431210219860077
532,2125,No,No,0.3455369174480438,0.34449055790901184
533,2129,No,No,0.36830753087997437,0.34181931614875793
534,2133,No,No,0.3658239543437958,0.3422607183456421
535,2137,No,No,0.37492674589157104,0.35092318058013916
536,2141,No,No,0.2991659343242645,0.3108578622341156
537,2145,No,No,0.28083744645118713,0.32212740182876587
538,2149,No,No,0.22062242031097412,0.24002645909786224
539,2153,No,No,0.22113056480884552,0.24034030735492706
540,2157,No,No,0.21713297069072723,0.2828107178211212
541,2161,No,No,0.30839744210243225,0.2975982427597046
542,2165,No,No,0.2669374942779541,0.284451425075531
543,2169,No,No,0.32564598321914673,0.34078043699264526
544,2173,No,No,0.2948260009288788,0.33117613196372986
545,2177,No,No,0.45925289392471313,0.34467804431915283
546,2181,No,No,0.42224231362342834,0.35217568278312683
547,2185,No,No,0.34721535444259644,0.34636396169662476
548,2189,No,No,0.34806233644485474,0.33267951011657715
549,2193,No,No,0.32498300075531006,0.30955761671066284
550,2197,No,No,0.3379216492176056,0.30037325620651245
551,2201,No,No,0.28597626090049744,0.2541123330593109
552,2205,No,No,0.3466992676258087,0.3329504132270813
553,2209,No,No,0.29741957783699036,0.3060081899166107
554,2213,No,No,0.3037567734718323,0.23786181211471558
555,2217,No,No,0.33858636021614075,0.3197396397590637
556,2221,No,No,0.3324172794818878,0.31263765692710876
557,2225,No,No,0.2870880663394928,0.26694780588150024
558,2229,No,No,0.3165537118911743,0.32828208804130554
559,2233,No,No,0.23515388369560242,0.2792923152446747
560,2237,No,No,0.22284597158432007,0.2696145176887512
561,2241,No,No,0.34434396028518677,0.3207584023475647
562,2245,No,No,0.320563942193985,0.29857224225997925
563,2249,No,No,0.2794904410839081,0.2910398244857788
564,2253,No,No,0.2857874631881714,0.30702781677246094
565,2257,No,No,0.26849907636642456,0.2840868830680847
566,2261,No,No,0.2564085125923157,0.28182435035705566
567,2265,No,No,0.24799446761608124,0.30079296231269836
568,2269,No,No,0.21470199525356293,0.28037402033805847
569,2273,No,No,0.4031984508037567,0.3567754924297333
570,2277,No,No,0.443685919046402,0.37179479002952576
571,2281,No,No,0.3368948996067047,0.265048623085022
572,2285,No,No,0.2627640962600708,0.27182087302207947
573,2289,No,No,0.28458794951438904,0.2645238935947418
574,2293,No,No,0.2686938941478729,0.2702426016330719
575,2297,No,No,0.3258216977119446,0.3209388256072998
576,2301,No,No,0.3208450376987457,0.30871179699897766
577,2305,No,No,0.3008634150028229,0.26308661699295044
578,2309,No,No,0.42160406708717346,0.34486129879951477
579,2313,No,No,0.41359439492225647,0.36246660351753235
580,2317,No,No,0.2553218603134155,0.28664806485176086
581,2321,No,No,0.26949477195739746,0.30623486638069153
582,2325,No,No,0.35201385617256165,0.35684630274772644
583,2329,No,No,0.26899516582489014,0.27230218052864075
584,2333,No,No,0.30985888838768005,0.33884623646736145
585,2337,No,No,0.32787373661994934,0.3066047132015228
586,2341,No,No,0.2952224016189575,0.30293017625808716
587,2345,No,No,0.3246414065361023,0.3018673062324524
588,2349,No,No,0.3014380633831024,0.30969929695129395
589,2353,No,No,0.3825083374977112,0.2965995669364929
590,2357,No,No,0.246000275015831,0.2525387406349182
591,2361,No,No,0.25186213850975037,0.23819845914840698
592,2365,No,No,0.3078501522541046,0.21956434845924377
593,2369,No,No,0.24274583160877228,0.25906047224998474
594,2373,No,No,0.3706839978694916,0.3359277546405792
595,2377,No,No,0.3629041910171509,0.34528446197509766
596,2381,No,No,0.2788524329662323,0.25081557035446167
597,2385,No,No,0.27026209235191345,0.2982994616031647
598,2389,No,No,0.25892573595046997,0.30564263463020325
599,2393,No,No,0.2972111403942108,0.3323494493961334
600,2397,No,No,0.2754311263561249,0.29424646496772766
601,2401,No,No,0.27955013513565063,0.28554633259773254
602,2405,No,No,0.2612926661968231,0.22890940308570862
603,2409,No,No,0.2689409852027893,0.27989909052848816
604,2413,No,No,0.2656882107257843,0.23100414872169495
605,2417,No,No,0.31949716806411743,0.3305378258228302
606,2421,No,No,0.31917527318000793,0.3548978567123413
607,2425,No,No,0.33049827814102173,0.3283867835998535
608,2429,No,No,0.25263354182243347,0.261759877204895
609,2433,No,No,0.2675378918647766,0.22665351629257202
610,2437,No,No,0.26430419087409973,0.2688772976398468
611,2441,No,No,0.34641483426094055,0.32548314332962036
612,2445,No,No,0.36902809143066406,0.328812837600708
613,2449,No,No,0.3825012445449829,0.29492810368537903
614,2453,No,No,0.3812009394168854,0.27484533190727234
615,2457,No,No,0.3583730459213257,0.3291868567466736
616,2461,No,No,0.377597451210022,0.366847962141037
617,2465,No,No,0.2411784827709198,0.2833404839038849
618,2469,No,No,0.2866132855415344,0.2691984474658966
619,2473,No,No,0.2770363986492157,0.3260665535926819
620,2477,No,No,0.30066385865211487,0.25792837142944336
621,2481,No,No,0.2961048483848572,0.28463637828826904
622,2485,No,No,0.2941775619983673,0.2341797947883606
623,2489,No,No,0.3326955735683441,0.3298277258872986
624,2493,No,No,0.3330194652080536,0.35112449526786804
625,2497,No,No,0.27321597933769226,0.25240516662597656
626,2501,No,No,0.36937159299850464,0.3321695327758789
627,2505,No,No,0.3104863166809082,0.32868659496307373
628,2509,No,No,0.31217095255851746,0.295266330242157
629,2513,No,No,0.30077001452445984,0.30311182141304016
630,2517,No,No,0.21488772332668304,0.300612211227417
631,2521,No,No,0.302949994802475,0.329956591129303
632,2525,No,No,0.38699549436569214,0.36507654190063477
633,2529,No,No,0.36318090558052063,0.36641860008239746
634,2533,No,No,0.2407769113779068,0.23474882543087006
635,2537,No,No,0.2974795699119568,0.2527129352092743
636,2541,No,No,0.28718823194503784,0.2496480941772461
637,2545,No,No,0.2509312331676483,0.2425980120897293
638,2549,No,No,0.2386324554681778,0.3045531213283539
639,2553,No,No,0.2622847855091095,0.33331388235092163
640,2557,No,No,0.28743162751197815,0.3187156617641449
641,2561,No,No,0.30619680881500244,0.32706278562545776
642,2565,No,No,0.3180747330188751,0.3166528344154358
643,2569,No,No,0.30108878016471863,0.2801090180873871
644,2573,No,No,0.295169472694397,0.2578999996185303
645,2577,No,No,0.3201667368412018,0.3105529844760895
646,2581,No,No,0.2769453227519989,0.29341667890548706
647,2585,No,No,0.351921945810318,0.32167425751686096
648,2589,No,No,0.3313992917537689,0.3320171535015106
649,2593,No,No,0.3388489782810211,0.3320329189300537
650,2597,No,No,0.3140065371990204,0.32246720790863037
651,2601,No,No,0.39893361926078796,0.2979886829853058
652,2605,No,No,0.28516706824302673,0.3073430061340332
653,2609,No,No,0.3347662091255188,0.32740962505340576
654,2613,No,No,0.2925419211387634,0.3087456524372101
655,2617,No,No,0.3361654579639435,0.3218352794647217
656,2621,No,No,0.31482553482055664,0.32236143946647644
657,2625,No,No,0.3553018569946289,0.3514416813850403
658,2629,No,No,0.32010018825531006,0.2983246445655823
659,2633,No,No,0.2733365297317505,0.341369092464447
660,2637,No,No,0.2679390013217926,0.3606613874435425
661,2641,No,No,0.2677561044692993,0.34971752762794495
662,2645,No,No,0.3350227475166321,0.305948942899704
663,2649,No,No,0.35440558195114136,0.32769379019737244
664,2653,No,No,0.3091675341129303,0.2861960530281067
665,2657,No,No,0.37731537222862244,0.2975884974002838
666,2661,No,No,0.36113280057907104,0.35640662908554077
667,2665,No,No,0.44164958596229553,0.3398576080799103
668,2669,No,No,0.35938596725463867,0.28206104040145874
669,2673,No,No,0.3517751097679138,0.3058645725250244
670,2677,No,No,0.3047519624233246,0.27102166414260864
671,2681,No,No,0.23921506106853485,0.24281635880470276
672,2685,No,No,0.2321207970380783,0.2690836489200592
673,2689,No,No,0.38652095198631287,0.3803659677505493
674,2693,No,No,0.3906395435333252,0.39260464906692505
675,2697,No,No,0.31772199273109436,0.28611257672309875
676,2701,No,No,0.37291333079338074,0.3786469101905823
677,2705,No,No,0.3210722506046295,0.3058803975582123
678,2709,No,No,0.3725365102291107,0.29255977272987366
679,2713,No,No,0.35269230604171753,0.30719518661499023
680,2717,No,No,0.3282248079776764,0.2872377932071686
681,2721,No,No,0.3705711364746094,0.2979917526245117
682,2725,No,No,0.3332485556602478,0.3085026741027832
683,2729,No,No,0.22709815204143524,0.2695740759372711
684,2733,No,No,0.23171450197696686,0.26843416690826416
685,2737,No,No,0.3897891342639923,0.3352271318435669
686,2741,No,No,0.36262577772140503,0.30274534225463867
687,2745,No,No,0.2484586238861084,0.2452153116464615
688,2749,No,No,0.25417450070381165,0.244358628988266
689,2753,No,No,0.25808167457580566,0.26141148805618286
690,2757,No,No,0.23072385787963867,0.17298758029937744
691,2761,No,No,0.35261431336402893,0.30635902285575867
692,2765,No,No,0.3134955167770386,0.29576340317726135
693,2769,No,No,0.3711325228214264,0.29862987995147705
694,2773,No,No,0.29898327589035034,0.29666244983673096
695,2777,No,No,0.2918359339237213,0.27534961700439453
696,2781,No,No,0.28257229924201965,0.3051469922065735
697,2785,No,No,0.31722015142440796,0.3474171459674835
698,2789,No,No,0.32695645093917847,0.3247338533401489
699,2793,No,No,0.3011701703071594,0.3146768808364868
700,2797,No,No,0.21186286211013794,0.2497088462114334
701,2801,No,No,0.21625244617462158,0.3019561469554901
702,2805,No,No,0.3020779490470886,0.2930002212524414
703,2809,No,No,0.28492531180381775,0.29034408926963806
704,2813,No,No,0.31539294123649597,0.22808121144771576
705,2817,No,No,0.3870355486869812,0.29483455419540405
706,2821,No,No,0.3526570796966553,0.3135280907154083
707,2825,No,No,0.3059338927268982,0.25520119071006775
708,2829,No,No,0.3771309554576874,0.2848426401615143
709,2833,No,No,0.3874037563800812,0.3193289041519165
710,2837,No,No,0.35896870493888855,0.2903344929218292
711,2841,No,No,0.36488667130470276,0.28346890211105347
712,2845,No,No,0.28863611817359924,0.22689762711524963
713,2849,No,No,0.3419575095176697,0.35247698426246643
714,2853,No,No,0.30004534125328064,0.2676909863948822
715,2857,No,No,0.3881397545337677,0.3210553526878357
716,2861,No,No,0.2549818754196167,0.25367826223373413
717,2865,No,No,0.28211650252342224,0.2542271614074707
718,2869,No,No,0.28622889518737793,0.30182957649230957
719,2873,No,No,0.21852609515190125,0.24321894347667694
720,2877,No,No,0.2756879925727844,0.27729132771492004
721,2881,No,No,0.35591334104537964,0.3203981816768646
722,2885,No,No,0.315443217754364,0.29830753803253174
723,2889,No,No,0.33222144842147827,0.27479228377342224
724,2893,No,No,0.318423330783844,0.2996983230113983
725,2897,No,No,0.2533760666847229,0.27132073044776917
726,2901,No,No,0.24934059381484985,0.26894813776016235
727,2905,No,No,0.2293415367603302,0.2586323320865631
728,2909,No,No,0.3032008409500122,0.3075886070728302
729,2913,No,No,0.2887217104434967,0.28113725781440735
730,2917,No,No,0.28737351298332214,0.31036320328712463
731,2921,No,No,0.30467066168785095,0.23792074620723724
732,2925,No,No,0.3217795193195343,0.29219645261764526
733,2929,No,No,0.3478573262691498,0.3589306175708771
734,2933,No,No,0.27518197894096375,0.310568243265152
735,2937,No,No,0.2865343391895294,0.2921772599220276
736,2941,No,No,0.41899731755256653,0.2942546308040619
737,2945,No,No,0.37074869871139526,0.2781094014644623
738,2949,No,No,0.2667864263057709,0.27665597200393677
739,2953,No,No,0.28419479727745056,0.25250551104545593
740,2957,No,No,0.28313377499580383,0.3020544648170471
741,2961,No,No,0.2553859353065491,0.2877912223339081
742,2965,No,No,0.25730031728744507,0.2900851368904114
743,2969,No,No,0.2501410245895386,0.28794917464256287
744,2973,No,No,0.3513163924217224,0.3244253098964691
745,2977,No,No,0.3199104964733124,0.28665050864219666
746,2981,No,No,0.30577352643013,0.29821139574050903
747,2985,No,No,0.36656826734542847,0.31601616740226746
748,2989,No,No,0.3464793264865875,0.26538828015327454
749,2993,No,No,0.2989388108253479,0.2405940443277359
750,2997,No,No,0.30813685059547424,0.31832945346832275
751,3001,No,No,0.29602885246276855,0.29435914754867554
752,3005,No,No,0.24034859240055084,0.20497626066207886
753,3009,No,No,0.35176676511764526,0.3253249228000641
754,3013,No,No,0.27843016386032104,0.2552632987499237
755,3017,No,No,0.26074063777923584,0.24352848529815674
756,3021,No,No,0.2994595766067505,0.3342782258987427
757,3025,No,No,0.29167094826698303,0.306386798620224
758,3029,No,No,0.2711871564388275,0.23894372582435608
759,3033,No,No,0.2568296194076538,0.25455909967422485
760,3037,No,No,0.35867246985435486,0.3607693016529083
761,3041,No,No,0.3380590081214905,0.29434603452682495
762,3045,No,No,0.3105466961860657,0.2679632902145386
763,3049,No,No,0.31707563996315,0.3167465627193451
764,3053,No,No,0.33324921131134033,0.3312174081802368
765,3057,No,No,0.32736867666244507,0.32867833971977234
766,3061,No,No,0.3490124046802521,0.33227238059043884
767,3065,No,No,0.24686002731323242,0.2649865448474884
768,3069,No,No,0.2475912868976593,0.2858971655368805
769,3073,No,No,0.2802988886833191,0.2523746192455292
770,3077,No,No,0.21058927476406097,0.30601027607917786
771,3081,No,No,0.20293113589286804,0.30667513608932495
772,3085,No,No,0.2469359040260315,0.2741074562072754
773,3089,No,No,0.3260389268398285,0.30786117911338806
774,3093,No,No,0.32572075724601746,0.286099374294281
775,3097,No,No,0.3449982702732086,0.3216261565685272
776,3101,No,No,0.2683078348636627,0.29242056608200073
777,3105,No,No,0.2661900222301483,0.32858720421791077
778,3109,No,No,0.23369581997394562,0.26386696100234985
779,3113,No,No,0.28473755717277527,0.25792062282562256
780,3117,No,No,0.4548519253730774,0.3443746864795685
781,3121,No,No,0.3634929060935974,0.31706711649894714
782,3125,No,No,0.23054955899715424,0.2538365125656128
783,3129,No,No,0.3404184579849243,0.293867826461792
784,3133,No,No,0.32250091433525085,0.29033738374710083
785,3137,No,No,0.2890002429485321,0.277060329914093
786,3141,No,No,0.3937320113182068,0.4085997939109802
787,3145,No,No,0.38293614983558655,0.39632245898246765
788,3149,No,No,0.37460362911224365,0.3438873291015625
789,3153,No,No,0.287126749753952,0.2782820463180542
790,3157,No,No,0.30157721042633057,0.3426010012626648
791,3161,No,No,0.30042392015457153,0.3587649464607239
792,3165,No,No,0.2738895118236542,0.2943788468837738
793,3169,No,No,0.28447550535202026,0.22456806898117065
794,3173,No,No,0.2841656506061554,0.25390851497650146
795,3177,No,No,0.26074713468551636,0.1646788865327835
796,3181,No,No,0.28583356738090515,0.29629063606262207
797,3185,No,No,0.3152267038822174,0.2815767824649811
798,3189,No,No,0.32192638516426086,0.30486929416656494
799,3193,No,No,0.28689664602279663,0.2855002284049988
800,3197,No,No,0.32148534059524536,0.3013198971748352
801,3201,No,No,0.28314635157585144,0.22610411047935486
802,3205,No,No,0.37889784574508667,0.3668683171272278
803,3209,No,No,0.308615118265152,0.33158257603645325
804,3213,No,No,0.27650347352027893,0.2969590425491333
805,3217,No,No,0.28420165181159973,0.30762267112731934
806,3221,No,No,0.3072342574596405,0.2557097375392914
807,3225,No,No,0.2775135636329651,0.2914682924747467
808,3229,No,No,0.31396540999412537,0.3076724112033844
809,3233,No,No,0.3163166344165802,0.2903299331665039
810,3237,No,No,0.3257768750190735,0.2895066738128662
811,3241,No,No,0.31573978066444397,0.2895817756652832
812,3245,No,No,0.325710654258728,0.2856059968471527
813,3249,No,No,0.3592670261859894,0.294720858335495
814,3253,No,No,0.32557231187820435,0.313945472240448
815,3257,No,No,0.4013413190841675,0.3950212597846985
816,3261,No,No,0.29079097509384155,0.1757708489894867
817,3265,No,No,0.3087317645549774,0.28054043650627136
818,3269,No,No,0.29956382513046265,0.3112562894821167
819,3273,No,No,0.2690054178237915,0.29525482654571533
820,3277,No,No,0.3426189124584198,0.3521818220615387
821,3281,No,No,0.35766908526420593,0.3440515398979187
822,3285,No,No,0.2674519717693329,0.2681756913661957
823,3289,No,No,0.3018040359020233,0.2776157557964325
824,3293,No,No,0.3475228548049927,0.33200207352638245
825,3297,No,No,0.2738683223724365,0.24222782254219055
826,3301,No,No,0.3255780339241028,0.32878103852272034
827,3305,No,No,0.33409205079078674,0.27733519673347473
828,3309,No,No,0.25309401750564575,0.24980327486991882
829,3313,No,No,0.28940895199775696,0.24484238028526306
830,3317,No,No,0.31748998165130615,0.26003244519233704
831,3321,No,No,0.2943873703479767,0.25609180331230164
832,3325,No,No,0.31349822878837585,0.25789129734039307
833,3329,No,No,0.27861353754997253,0.31594032049179077
834,3333,No,No,0.2612527310848236,0.3148464858531952
835,3337,No,No,0.33927619457244873,0.34214353561401367
836,3341,No,No,0.3644939661026001,0.3506251275539398
837,3345,No,No,0.2607235908508301,0.30591699481010437
838,3349,No,No,0.2440033107995987,0.3159210681915283
839,3353,No,No,0.29248321056365967,0.3051212430000305
840,3357,No,No,0.30100294947624207,0.296147882938385
841,3361,No,No,0.26184502243995667,0.27188363671302795
842,3365,No,No,0.3139045536518097,0.3227870464324951
843,3369,No,No,0.33490800857543945,0.24867939949035645
844,3373,No,No,0.2423887699842453,0.27890440821647644
845,3377,No,No,0.26630789041519165,0.23529109358787537
846,3381,No,No,0.35713568329811096,0.3236420154571533
847,3385,No,No,0.3771976828575134,0.3794587254524231
848,3389,No,No,0.36469146609306335,0.3452054560184479
849,3393,No,No,0.26134780049324036,0.30116185545921326
850,3397,No,No,0.30854684114456177,0.2850631773471832
851,3401,No,No,0.39315593242645264,0.3294278085231781
852,3405,No,No,0.3679589629173279,0.2710190713405609
853,3409,No,No,0.3854694366455078,0.3075408339500427
854,3413,No,No,0.3294954001903534,0.3361048698425293
855,3417,No,No,0.34263166785240173,0.33244913816452026
856,3421,No,No,0.30016106367111206,0.30125096440315247
857,3425,No,No,0.29459699988365173,0.27387139201164246
858,3429,No,No,0.3045985698699951,0.2914583086967468
859,3433,No,No,0.28061917424201965,0.31483888626098633
860,3437,No,No,0.32605603337287903,0.30053967237472534
861,3441,No,No,0.3756549060344696,0.3475226163864136
862,3445,No,No,0.3380244970321655,0.3149610757827759
863,3449,No,No,0.3424171805381775,0.31676310300827026
864,3453,No,No,0.30326250195503235,0.3043404817581177
865,3457,No,No,0.3341773450374603,0.32505470514297485
866,3461,No,No,0.43823373317718506,0.37666836380958557
867,3465,No,No,0.28314587473869324,0.28888729214668274
868,3469,No,No,0.339754581451416,0.3414478600025177
869,3473,No,No,0.3258747458457947,0.32598164677619934
870,3477,No,No,0.32758450508117676,0.3346969187259674
871,3481,No,No,0.33585160970687866,0.3445795476436615
872,3485,No,No,0.2666434347629547,0.29582682251930237
873,3489,No,No,0.26879894733428955,0.2965046465396881
874,3493,No,No,0.308542937040329,0.3220769762992859
875,3497,No,No,0.30295509099960327,0.3011212646961212
876,3501,No,No,0.23911921679973602,0.283637136220932
877,3505,No,No,0.2708204686641693,0.3027104437351227
878,3509,No,No,0.42607542872428894,0.2675757110118866
879,3513,No,No,0.2886756658554077,0.349453866481781
880,3517,No,No,0.2797386944293976,0.3600972294807434
881,3521,No,No,0.2854847013950348,0.3135560154914856
882,3525,No,No,0.2533283829689026,0.2746082842350006
883,3529,No,No,0.26481929421424866,0.25254136323928833
884,3533,No,No,0.3326440155506134,0.29086852073669434
885,3537,No,No,0.34791964292526245,0.3447006046772003
886,3541,No,No,0.26005497574806213,0.2626502811908722
887,3545,No,No,0.3412747085094452,0.3065829575061798
888,3549,No,No,0.2748907208442688,0.26318827271461487
889,3553,No,No,0.3574381172657013,0.3165004551410675
890,3557,No,No,0.33018240332603455,0.3130542039871216
891,3561,No,No,0.3381044268608093,0.3096379339694977
892,3565,No,No,0.21888387203216553,0.26553401350975037
893,3569,No,No,0.3941124677658081,0.31450799107551575
894,3573,No,No,0.4426266849040985,0.35880109667778015
895,3577,No,No,0.29903319478034973,0.30356404185295105
896,3581,No,No,0.3123924136161804,0.3078102767467499
897,3585,No,No,0.31785890460014343,0.3507368266582489
898,3589,No,No,0.30703213810920715,0.35214072465896606
899,3593,No,No,0.3611435294151306,0.37383726239204407
900,3597,No,No,0.3198866844177246,0.3271472156047821
901,3601,No,No,0.3327966332435608,0.3442663550376892
902,3605,No,No,0.34230780601501465,0.3340453803539276
903,3609,No,No,0.35054248571395874,0.29779693484306335
904,3613,No,No,0.2862662076950073,0.2868090867996216
905,3617,No,No,0.32846519351005554,0.2987133264541626
906,3621,No,No,0.29603955149650574,0.3209010362625122
907,3625,No,No,0.299213171005249,0.301573246717453
908,3629,No,No,0.29106390476226807,0.3301013708114624
909,3633,No,No,0.2796070873737335,0.273052841424942
910,3637,No,No,0.2646700143814087,0.28179752826690674
911,3641,No,No,0.27985039353370667,0.2849571406841278
912,3645,No,No,0.28617140650749207,0.29274609684944153
913,3649,No,No,0.34871628880500793,0.3257462680339813
914,3653,No,No,0.24139823019504547,0.3180069029331207
915,3657,No,No,0.29352253675460815,0.2959922254085541
916,3661,No,No,0.30993109941482544,0.29347461462020874
917,3665,No,No,0.26898515224456787,0.27546507120132446
918,3669,No,No,0.3080359101295471,0.31977519392967224
919,3673,No,No,0.4200589060783386,0.3732544481754303
920,3677,No,No,0.2223377823829651,0.284148633480072
921,3681,No,No,0.22780831158161163,0.2829074561595917
922,3685,No,No,0.3093869984149933,0.2525564730167389
923,3689,No,No,0.3110507130622864,0.289970338344574
924,3693,No,No,0.2793903946876526,0.3060269355773926
925,3697,No,No,0.295852929353714,0.3152432441711426
926,3701,No,No,0.2990899682044983,0.238307386636734
927,3705,No,No,0.28626230359077454,0.2301395833492279
928,3709,No,No,0.23427516222000122,0.3341199457645416
929,3713,No,No,0.22771963477134705,0.3097391724586487
930,3717,No,No,0.2558826506137848,0.280464231967926
931,3721,No,No,0.31133028864860535,0.2462226301431656
932,3725,No,No,0.26870647072792053,0.24154339730739594
933,3729,No,No,0.26459556818008423,0.3014918565750122
934,3733,No,No,0.2638525068759918,0.23382006585597992
935,3737,No,No,0.36179566383361816,0.35051608085632324
936,3741,No,No,0.35511261224746704,0.33717459440231323
937,3745,No,No,0.2482454776763916,0.28709203004837036
938,3749,No,No,0.30011048913002014,0.302608847618103
939,3753,No,No,0.3440702557563782,0.334079384803772
940,3757,No,No,0.34571385383605957,0.3620946407318115
941,3761,No,No,0.3119408190250397,0.344449907541275
942,3765,No,No,0.29767945408821106,0.315999299287796
943,3769,No,No,0.27412149310112,0.28603440523147583
944,3773,No,No,0.2785787284374237,0.2688298225402832
945,3777,No,No,0.24063554406166077,0.2795184850692749
946,3781,No,No,0.23654097318649292,0.22555837035179138
947,3785,No,No,0.24282127618789673,0.22980161011219025
948,3789,No,No,0.31915009021759033,0.27399730682373047
949,3793,No,No,0.21656495332717896,0.22398559749126434
950,3797,No,No,0.2911149859428406,0.2470031976699829
951,3801,No,No,0.28750306367874146,0.31043002009391785
952,3805,No,No,0.305467426776886,0.29472115635871887
953,3809,No,No,0.33918100595474243,0.2656935453414917
954,3813,No,No,0.3441994786262512,0.31835129857063293
955,3817,No,No,0.3832709789276123,0.3390689492225647
956,3821,No,No,0.3682108521461487,0.3055368959903717
957,3825,No,No,0.3138252794742584,0.3202809691429138
958,3829,No,No,0.316435843706131,0.26457154750823975
959,3833,No,No,0.2178937941789627,0.28978976607322693
960,3837,No,No,0.2206999808549881,0.2598419189453125
961,3841,No,No,0.3102920651435852,0.32913875579833984
962,3845,No,No,0.2867233455181122,0.27930358052253723
963,3849,No,No,0.27827829122543335,0.2705414593219757
964,3853,No,No,0.27944475412368774,0.2967734634876251
965,3857,No,No,0.3026297986507416,0.3153589069843292
966,3861,No,No,0.348034143447876,0.29546815156936646
967,3865,No,No,0.329450398683548,0.33644887804985046
968,3869,No,No,0.3612622320652008,0.36838337779045105
969,3873,No,No,0.3196799159049988,0.30118870735168457
970,3877,No,No,0.25368595123291016,0.3019973933696747
971,3881,No,No,0.317558228969574,0.32243892550468445
972,3885,No,No,0.3301544785499573,0.32856154441833496
973,3889,No,No,0.27860555052757263,0.34938424825668335
974,3893,No,No,0.28500989079475403,0.2931298017501831
975,3897,No,No,0.26867297291755676,0.2746028006076813
976,3901,No,No,0.3343568742275238,0.3441339433193207
977,3905,No,No,0.30008429288864136,0.29282236099243164
978,3909,No,No,0.3207074701786041,0.3206215798854828
979,3913,No,No,0.36815741658210754,0.2841804027557373
980,3917,No,No,0.3542900085449219,0.345692902803421
981,3921,No,No,0.3328285813331604,0.38799184560775757
982,3925,No,No,0.3375357389450073,0.3574102818965912
983,3929,No,No,0.26684561371803284,0.27136072516441345
984,3933,No,No,0.29131412506103516,0.2579018771648407
985,3937,No,No,0.2683297395706177,0.28135600686073303
986,3941,No,No,0.24701762199401855,0.2776700258255005
987,3945,No,No,0.24569253623485565,0.2798997461795807
988,3949,No,No,0.27128756046295166,0.3074589967727661
989,3953,No,No,0.3665125370025635,0.375442236661911
990,3957,No,No,0.306723952293396,0.26624220609664917
991,3961,No,No,0.29421567916870117,0.2828216254711151
992,3965,No,No,0.28083232045173645,0.33857643604278564
993,3969,No,No,0.2908848524093628,0.3170457184314728
994,3973,No,No,0.37143462896347046,0.32686468958854675
995,3977,No,No,0.36257198452949524,0.33615779876708984
996,3981,No,No,0.25616854429244995,0.3051227331161499
997,3985,No,No,0.24971427023410797,0.26771584153175354
998,3989,No,No,0.3137816786766052,0.3485175669193268
999,3993,No,No,0.2914653718471527,0.34190991520881653
1000,3997,No,No,0.2711241543292999,0.26720908284187317
1001,4001,No,No,0.3490062952041626,0.32516399025917053
1002,4005,No,No,0.34682536125183105,0.3371422290802002
1003,4009,No,No,0.3257673382759094,0.31001320481300354
1004,4013,No,No,0.40291133522987366,0.3030299246311188
1005,4017,No,No,0.39216333627700806,0.31672781705856323
1006,4021,No,No,0.2898470461368561,0.2967195212841034
1007,4025,No,No,0.2259054183959961,0.24666805565357208
1008,4029,No,No,0.2313903123140335,0.2826564311981201
1009,4033,No,No,0.34378260374069214,0.3297589123249054
1010,4037,No,No,0.3092317283153534,0.3099518418312073
1011,4041,No,No,0.3543134331703186,0.2750079333782196
1012,4045,No,No,0.26707926392555237,0.31160110235214233
1013,4049,No,No,0.2547509968280792,0.31281134486198425
1014,4053,No,No,0.29314687848091125,0.28199276328086853
1015,4057,No,No,0.3816855847835541,0.2983066141605377
1016,4061,No,No,0.371410995721817,0.3469128906726837
1017,4065,No,No,0.26923859119415283,0.24741210043430328
1018,4069,No,No,0.3433295786380768,0.28921791911125183
1019,4073,No,No,0.3944798409938812,0.31209275126457214
1020,4077,No,No,0.443050742149353,0.3675694763660431
1021,4081,No,No,0.2745141386985779,0.2416464239358902
1022,4085,No,No,0.2751691937446594,0.25391507148742676
1023,4089,No,No,0.3206305205821991,0.17704105377197266
1024,4093,No,No,0.3474022448062897,0.2808109521865845
1025,4097,No,No,0.3730131685733795,0.30638670921325684
1026,4101,No,No,0.3447628319263458,0.33002591133117676
1027,4105,No,No,0.33396321535110474,0.34200620651245117
1028,4109,No,No,0.2990807890892029,0.3449837863445282
1029,4113,No,No,0.3046889007091522,0.32932403683662415
1030,4117,No,No,0.2653787136077881,0.219418466091156
1031,4121,No,No,0.2917622923851013,0.27647051215171814
1032,4125,No,No,0.2765105664730072,0.23660537600517273
1033,4129,No,No,0.2693314254283905,0.27634355425834656
1034,4133,No,No,0.42479407787323,0.33952370285987854
1035,4137,No,No,0.35503214597702026,0.28213539719581604
1036,4141,No,No,0.2903270423412323,0.34729301929473877
1037,4145,No,No,0.37197166681289673,0.3167060911655426
1038,4149,No,No,0.4220256507396698,0.3456621468067169
1039,4153,No,No,0.27447065711021423,0.29702189564704895
1040,4157,No,No,0.2873183488845825,0.2933180332183838
1041,4161,No,No,0.3825913369655609,0.30687373876571655
1042,4165,No,No,0.22894394397735596,0.29915863275527954
1043,4169,No,No,0.2725115120410919,0.2604025602340698
1044,4173,No,No,0.30054423213005066,0.34777167439460754
