item,idx,hypernym_pred,swapped_pred,hypernym_yes,swapped_yes
487,1945,Yes,Yes,0.5249651670455933,0.5340120792388916
488,1949,Yes,Yes,0.549018144607544,0.5296722650527954
489,1953,Yes,Yes,0.5717148780822754,0.5163663625717163
490,1957,Yes,Yes,0.5464423894882202,0.6320899724960327
491,1961,Yes,Yes,0.5444967150688171,0.5186658501625061
492,1965,No,No,0.41659659147262573,0.40077340602874756
493,1969,No,No,0.42415109276771545,0.41907164454460144
494,1973,No,No,0.406780481338501,0.4247983992099762
495,1977,No,No,0.44516444206237793,0.45282304286956787
496,1981,Yes,Yes,0.5313608646392822,0.5393850207328796
497,1985,Yes,No,0.5251984000205994,0.45842865109443665
498,1989,Yes,Yes,0.5151822566986084,0.5277279019355774
499,1993,No,No,0.4745006561279297,0.42497819662094116
500,1997,Yes,Yes,0.684867262840271,0.572025716304779
501,2001,Yes,No,0.6047968864440918,0.4597513973712921
502,2005,Yes,No,0.5621086359024048,0.3712734282016754
503,2009,No,No,0.39723917841911316,0.46584200859069824
504,2013,No,No,0.42225268483161926,0.4299335777759552
505,2017,No,No,0.38148385286331177,0.3517131507396698
506,2021,Yes,Yes,0.5824758410453796,0.5214326977729797
507,2025,Yes,Yes,0.535008430480957,0.56248539686203
508,2029,Yes,Yes,0.5176252126693726,0.5178775787353516
509,2033,No,No,0.453257292509079,0.35974591970443726
510,2037,Yes,No,0.506030261516571,0.4583717882633209
511,2041,No,No,0.4744139313697815,0.49612390995025635
512,2045,No,No,0.3989652693271637,0.3512825667858124
513,2049,No,No,0.44041651487350464,0.43937209248542786
514,2053,No,No,0.44392022490501404,0.4504775106906891
515,2057,No,No,0.4478841722011566,0.4788818061351776
516,2061,No,No,0.45876821875572205,0.4902058243751526
517,2065,No,Yes,0.4858624041080475,0.5090572834014893
518,2069,No,Yes,0.49715834856033325,0.5048312544822693
519,2073,Yes,Yes,0.7145981192588806,0.5929566621780396
520,2077,Yes,Yes,0.6317813992500305,0.5618289113044739
521,2081,Yes,Yes,0.6025804877281189,0.5721224546432495
522,2085,Yes,Yes,0.7038565874099731,0.6035476922988892
523,2089,Yes,Yes,0.6920156478881836,0.5814296007156372
524,2093,Yes,Yes,0.6211051344871521,0.5500041842460632
525,2097,Yes,Yes,0.6333624720573425,0.5505924820899963
526,2101,No,Yes,0.47167783975601196,0.6344953775405884
527,2105,Yes,Yes,0.7415047883987427,0.6375627517700195
528,2109,Yes,Yes,0.5284221172332764,0.5415965914726257
529,2113,Yes,Yes,0.555542528629303,0.5503204464912415
530,2117,Yes,Yes,0.5368481278419495,0.5097147226333618
531,2121,Yes,Yes,0.56606125831604,0.5397820472717285
532,2125,Yes,Yes,0.5738535523414612,0.5600024461746216
533,2129,Yes,Yes,0.6708790063858032,0.5962904691696167
534,2133,Yes,Yes,0.7013798356056213,0.647932231426239
535,2137,Yes,Yes,0.6361538767814636,0.5518245100975037
536,2141,Yes,Yes,0.6320192813873291,0.6432445645332336
537,2145,No,No,0.49092331528663635,0.4971417784690857
538,2149,No,No,0.4608020782470703,0.49141496419906616
539,2153,No,No,0.4525279700756073,0.41668716073036194
540,2157,No,No,0.4833980202674866,0.4894168972969055
541,2161,Yes,No,0.5658042430877686,0.4827114939689636
542,2165,Yes,No,0.5179129242897034,0.3834412097930908
543,2169,Yes,Yes,0.5425472259521484,0.5558485388755798
544,2173,Yes,Yes,0.5598024129867554,0.5257269740104675
545,2177,Yes,Yes,0.6383374333381653,0.6389301419258118
546,2181,Yes,Yes,0.6418513655662537,0.6311032772064209
547,2185,Yes,Yes,0.573784589767456,0.5507891774177551
548,2189,Yes,No,0.566320538520813,0.48507577180862427
549,2193,Yes,No,0.5607712864875793,0.5006023645401001
550,2197,Yes,Yes,0.5795558094978333,0.541186511516571
551,2201,No,No,0.46493569016456604,0.43117743730545044
552,2205,Yes,Yes,0.5802087783813477,0.5739286541938782
553,2209,Yes,Yes,0.6267923712730408,0.530401885509491
554,2213,Yes,No,0.600784957408905,0.4529184401035309
555,2217,Yes,Yes,0.538284957408905,0.5341356992721558
556,2221,No,Yes,0.48888352513313293,0.5223572254180908
557,2225,No,Yes,0.49934524297714233,0.6063629984855652
558,2229,Yes,Yes,0.5127916932106018,0.5597968101501465
559,2233,No,No,0.3952118754386902,0.43825453519821167
560,2237,No,No,0.37414005398750305,0.3618195354938507
561,2241,No,No,0.4725494682788849,0.4777519404888153
562,2245,Yes,Yes,0.5798200368881226,0.5047557353973389
563,2249,No,No,0.48032304644584656,0.4550172686576843
564,2253,No,No,0.4537588357925415,0.48440200090408325
565,2257,No,No,0.47037696838378906,0.4387911856174469
566,2261,No,No,0.426995187997818,0.38831883668899536
567,2265,No,No,0.4471074938774109,0.44847372174263
568,2269,No,No,0.39129969477653503,0.35891592502593994
569,2273,No,No,0.47941145300865173,0.41981253027915955
570,2277,Yes,Yes,0.5409623384475708,0.5082831382751465
571,2281,Yes,Yes,0.6368902921676636,0.5637845396995544
572,2285,No,No,0.46493396162986755,0.4606223702430725
573,2289,No,Yes,0.4921087622642517,0.5113176703453064
574,2293,No,No,0.5001087188720703,0.49096500873565674
575,2297,Yes,Yes,0.5834143757820129,0.5412821769714355
576,2301,Yes,Yes,0.5509406924247742,0.5517297983169556
577,2305,Yes,Yes,0.5353872776031494,0.5513390898704529
578,2309,Yes,Yes,0.5637145638465881,0.6157861351966858
579,2313,Yes,Yes,0.568458616733551,0.576006293296814
580,2317,No,No,0.4437573254108429,0.4991530478000641
581,2321,No,Yes,0.48036545515060425,0.5435662865638733
582,2325,Yes,Yes,0.5664586424827576,0.5900240540504456
583,2329,No,Yes,0.4886541962623596,0.5320962071418762
584,2333,No,Yes,0.43836551904678345,0.5018776655197144
585,2337,No,Yes,0.49236610531806946,0.5256901383399963
586,2341,Yes,Yes,0.644669234752655,0.5327951312065125
587,2345,Yes,Yes,0.6552782654762268,0.6192280054092407
588,2349,Yes,Yes,0.6939195394515991,0.5998401045799255
589,2353,Yes,No,0.5119646191596985,0.46623826026916504
590,2357,Yes,Yes,0.611188530921936,0.5416078567504883
591,2361,Yes,No,0.5937306880950928,0.48045822978019714
592,2365,Yes,No,0.5985892415046692,0.4456106424331665
593,2369,Yes,Yes,0.7036329507827759,0.5960283279418945
594,2373,No,No,0.4750518202781677,0.46098801493644714
595,2377,No,Yes,0.46730485558509827,0.5386927127838135
596,2381,No,No,0.3767376244068146,0.448703408241272
597,2385,Yes,Yes,0.5787563920021057,0.5611295700073242
598,2389,Yes,Yes,0.5711672306060791,0.543612539768219
599,2393,No,No,0.4688055217266083,0.47362980246543884
600,2397,No,No,0.444766104221344,0.43797314167022705
601,2401,Yes,Yes,0.6024103760719299,0.6345046162605286
602,2405,Yes,No,0.5314361453056335,0.4788842499256134
603,2409,Yes,Yes,0.5945864319801331,0.5714744329452515
604,2413,Yes,Yes,0.5847269296646118,0.5733625292778015
605,2417,Yes,Yes,0.5297168493270874,0.5245347023010254
606,2421,Yes,Yes,0.5214075446128845,0.558973491191864
607,2425,Yes,Yes,0.6312728524208069,0.5420451164245605
608,2429,No,Yes,0.49170517921447754,0.5145981907844543
609,2433,No,No,0.4706762731075287,0.4596516489982605
610,2437,Yes,Yes,0.5134145021438599,0.5320058465003967
611,2441,Yes,Yes,0.5315481424331665,0.5246469974517822
612,2445,Yes,Yes,0.6024539470672607,0.5310957431793213
613,2449,Yes,Yes,0.6348283290863037,0.619844377040863
614,2453,Yes,Yes,0.6363766193389893,0.662412166595459
615,2457,No,No,0.47777265310287476,0.49052926898002625
616,2461,No,Yes,0.4834843873977661,0.5065798163414001
617,2465,Yes,Yes,0.636884331703186,0.56503826379776
618,2469,No,No,0.49332621693611145,0.4428333342075348
619,2473,Yes,No,0.5515313148498535,0.49128177762031555
620,2477,No,No,0.4621151089668274,0.4660050570964813
621,2481,Yes,Yes,0.5510872006416321,0.5596851110458374
622,2485,Yes,Yes,0.5450759530067444,0.5657503008842468
623,2489,Yes,Yes,0.5663380026817322,0.5096022486686707
624,2493,Yes,Yes,0.5582394599914551,0.5792392492294312
625,2497,No,No,0.49792757630348206,0.45493996143341064
626,2501,Yes,No,0.5059240460395813,0.46835964918136597
627,2505,Yes,Yes,0.5892210602760315,0.6274495720863342
628,2509,Yes,No,0.6201842427253723,0.49881598353385925
629,2513,Yes,Yes,0.5508844256401062,0.510495126247406
630,2517,Yes,Yes,0.5512129664421082,0.5751373767852783
631,2521,Yes,Yes,0.6152745485305786,0.6005499958992004
632,2525,Yes,Yes,0.6601788401603699,0.5798947215080261
633,2529,Yes,Yes,0.60713791847229,0.6131393313407898
634,2533,No,No,0.357944518327713,0.4269598722457886
635,2537,No,Yes,0.40053102374076843,0.5072726607322693
636,2541,No,No,0.3837827146053314,0.43469202518463135
637,2545,No,No,0.34777021408081055,0.3901599645614624
638,2549,Yes,Yes,0.5361329913139343,0.5671783089637756
639,2553,No,Yes,0.48306694626808167,0.5236344933509827
640,2557,Yes,Yes,0.5225760340690613,0.5316911339759827
641,2561,Yes,Yes,0.5100611448287964,0.5304535031318665
642,2565,Yes,Yes,0.531317949295044,0.5830113887786865
643,2569,No,No,0.483917772769928,0.4655573070049286
644,2573,No,No,0.47777023911476135,0.4738108813762665
645,2577,Yes,No,0.5662341713905334,0.4834164083003998
646,2581,Yes,No,0.5149059891700745,0.38481974601745605
647,2585,Yes,Yes,0.5208764672279358,0.5268499255180359
648,2589,Yes,No,0.5048489570617676,0.48403358459472656
649,2593,Yes,No,0.5340970754623413,0.4506480395793915
650,2597,Yes,No,0.5040467381477356,0.35943496227264404
651,2601,Yes,Yes,0.5561452507972717,0.6153596639633179
652,2605,Yes,No,0.540508508682251,0.4001200497150421
653,2609,Yes,No,0.5980652570724487,0.49860748648643494
654,2613,Yes,No,0.5032463073730469,0.400422602891922
655,2617,Yes,No,0.5388127565383911,0.46998777985572815
656,2621,Yes,Yes,0.5372451543807983,0.5137183666229248
657,2625,Yes,No,0.5772373676300049,0.46811553835868835
658,2629,Yes,Yes,0.5036821961402893,0.5385156869888306
659,2633,Yes,Yes,0.6140987873077393,0.6085584759712219
660,2637,Yes,Yes,0.5858438611030579,0.5939644575119019
661,2641,Yes,Yes,0.619658887386322,0.630543053150177
662,2645,Yes,Yes,0.6598808169364929,0.6062971949577332
663,2649,Yes,Yes,0.5585340857505798,0.5724432468414307
664,2653,Yes,Yes,0.5911633372306824,0.5255565643310547
665,2657,Yes,No,0.6083906888961792,0.47227028012275696
666,2661,Yes,Yes,0.6053541302680969,0.5675761699676514
667,2665,Yes,Yes,0.5941694974899292,0.5356412529945374
668,2669,Yes,No,0.5740720629692078,0.47016263008117676
669,2673,Yes,No,0.5761131048202515,0.4852144718170166
670,2677,No,No,0.4794757664203644,0.4809522032737732
671,2681,No,No,0.5042792558670044,0.43417054414749146
672,2685,No,No,0.47081491351127625,0.44820186495780945
673,2689,Yes,Yes,0.6005226373672485,0.5915516018867493
674,2693,Yes,Yes,0.5831499099731445,0.5579771995544434
675,2697,Yes,Yes,0.525057852268219,0.564648449420929
676,2701,Yes,Yes,0.5488799810409546,0.5201090574264526
677,2705,No,Yes,0.49963098764419556,0.5941654443740845
678,2709,Yes,Yes,0.5350804328918457,0.5055375099182129
679,2713,Yes,Yes,0.5875493288040161,0.5264559984207153
680,2717,Yes,Yes,0.6163879036903381,0.5867407917976379
681,2721,Yes,Yes,0.6115313768386841,0.5521299242973328
682,2725,Yes,No,0.6004505753517151,0.4914320111274719
683,2729,No,No,0.4286508858203888,0.38692572712898254
684,2733,No,No,0.46632421016693115,0.4316878020763397
685,2737,Yes,No,0.6094309091567993,0.4973713755607605
686,2741,No,Yes,0.4812689423561096,0.5120449066162109
687,2745,No,No,0.4767765402793884,0.44792965054512024
688,2749,Yes,Yes,0.5651903748512268,0.5445239543914795
689,2753,Yes,Yes,0.6033427119255066,0.5352911949157715
690,2757,Yes,No,0.5511829257011414,0.32909268140792847
691,2761,Yes,No,0.5012617111206055,0.461448609828949
692,2765,No,No,0.4667191207408905,0.38980722427368164
693,2769,Yes,No,0.5763363242149353,0.43983200192451477
694,2773,No,Yes,0.5014028549194336,0.5324632525444031
695,2777,No,No,0.5001400113105774,0.48866742849349976
696,2781,Yes,Yes,0.5154139995574951,0.6171472668647766
697,2785,No,Yes,0.49537092447280884,0.5776102542877197
698,2789,Yes,Yes,0.5088887810707092,0.5836415886878967
699,2793,Yes,No,0.5206254124641418,0.4190535247325897
700,2797,No,No,0.49531620740890503,0.4547780752182007
701,2801,Yes,Yes,0.5261270403862,0.5093875527381897
702,2805,Yes,Yes,0.5724796652793884,0.5758562088012695
703,2809,Yes,Yes,0.5415703058242798,0.5187519192695618
704,2813,Yes,No,0.5657410621643066,0.44282907247543335
705,2817,Yes,Yes,0.6063947081565857,0.5535892844200134
706,2821,Yes,No,0.6062672734260559,0.5019948482513428
707,2825,Yes,No,0.5356014966964722,0.4661496579647064
708,2829,Yes,Yes,0.5806919932365417,0.5292828679084778
709,2833,Yes,Yes,0.5510583519935608,0.5945127010345459
710,2837,Yes,No,0.5688574910163879,0.4552001655101776
711,2841,Yes,No,0.603360652923584,0.5020195245742798
712,2845,No,No,0.4753454923629761,0.4113732874393463
713,2849,Yes,Yes,0.5588484406471252,0.5487654209136963
714,2853,Yes,No,0.5116365551948547,0.49292048811912537
715,2857,Yes,Yes,0.6392837166786194,0.576618492603302
716,2861,No,No,0.40537065267562866,0.493463397026062
717,2865,Yes,No,0.5314531326293945,0.4491015076637268
718,2869,Yes,Yes,0.5266755819320679,0.5700935125350952
719,2873,No,No,0.45722949504852295,0.40710994601249695
720,2877,Yes,Yes,0.5755471587181091,0.5080395936965942
721,2881,Yes,Yes,0.5078351497650146,0.5278529524803162
722,2885,No,No,0.5005114078521729,0.48794883489608765
723,2889,Yes,No,0.5820145606994629,0.4798484444618225
724,2893,Yes,No,0.506152868270874,0.4993723928928375
725,2897,No,No,0.4653547704219818,0.4813215732574463
726,2901,No,No,0.4228304326534271,0.4797998070716858
727,2905,No,No,0.42383524775505066,0.3874082565307617
728,2909,Yes,Yes,0.5074151158332825,0.5485716462135315
729,2913,No,No,0.47854235768318176,0.4988371431827545
730,2917,Yes,No,0.5313968062400818,0.4865218698978424
731,2921,Yes,Yes,0.5701798796653748,0.5427966117858887
732,2925,Yes,No,0.5393953919410706,0.44048669934272766
733,2929,Yes,Yes,0.564307451248169,0.5519809126853943
734,2933,No,No,0.48312699794769287,0.46303269267082214
735,2937,Yes,Yes,0.6133813261985779,0.6224808096885681
736,2941,Yes,No,0.5162582397460938,0.4875710904598236
737,2945,No,No,0.46318167448043823,0.4133231043815613
738,2949,Yes,No,0.5134022235870361,0.43722888827323914
739,2953,Yes,No,0.5161386132240295,0.4747631549835205
740,2957,No,No,0.46497106552124023,0.4705745279788971
741,2961,Yes,Yes,0.5550338625907898,0.5479705929756165
742,2965,Yes,Yes,0.5245527029037476,0.5979622006416321
743,2969,Yes,Yes,0.531917154788971,0.6144393086433411
744,2973,Yes,Yes,0.5867911577224731,0.6204161643981934
745,2977,Yes,Yes,0.5852886438369751,0.5822781920433044
746,2981,Yes,Yes,0.7245293259620667,0.5651626586914062
747,2985,Yes,Yes,0.5675768256187439,0.5634247064590454
748,2989,Yes,Yes,0.5809534192085266,0.5496817827224731
749,2993,Yes,Yes,0.5522730946540833,0.525806188583374
750,2997,Yes,Yes,0.5489908456802368,0.5142661929130554
751,3001,Yes,Yes,0.6584066152572632,0.6153090596199036
752,3005,Yes,No,0.5275064706802368,0.4653787612915039
753,3009,Yes,Yes,0.6376176476478577,0.549251914024353
754,3013,No,No,0.4800398349761963,0.46582913398742676
755,3017,No,No,0.4731287360191345,0.4764375388622284
756,3021,Yes,Yes,0.5079721212387085,0.56685471534729
757,3025,No,Yes,0.49025872349739075,0.5196226835250854
758,3029,No,Yes,0.4949217736721039,0.5324661731719971
759,3033,No,No,0.49298468232154846,0.4802035093307495
760,3037,Yes,Yes,0.5664377808570862,0.5081793069839478
761,3041,Yes,No,0.5610659122467041,0.47881293296813965
762,3045,Yes,Yes,0.5549983978271484,0.5392294526100159
763,3049,Yes,Yes,0.5699388384819031,0.5458349585533142
764,3053,Yes,Yes,0.5069182515144348,0.5069929361343384
765,3057,Yes,No,0.5065180063247681,0.48784828186035156
766,3061,Yes,Yes,0.59455406665802,0.5422552227973938
767,3065,Yes,No,0.5695558786392212,0.4876197278499603
768,3069,Yes,Yes,0.5384595990180969,0.5452255010604858
769,3073,No,No,0.4819025695323944,0.4332262873649597
770,3077,No,Yes,0.45872393250465393,0.5858287811279297
771,3081,Yes,Yes,0.5046547651290894,0.6000264286994934
772,3085,Yes,Yes,0.529471218585968,0.5514510869979858
773,3089,Yes,Yes,0.5659627318382263,0.5245221257209778
774,3093,Yes,Yes,0.5733798742294312,0.5172047019004822
775,3097,Yes,Yes,0.6022693514823914,0.5830208659172058
776,3101,No,Yes,0.47833651304244995,0.507448673248291
777,3105,No,No,0.44127315282821655,0.49485132098197937
778,3109,No,No,0.4983370006084442,0.4460630416870117
779,3113,Yes,Yes,0.50810307264328,0.5241596698760986
780,3117,Yes,No,0.5059741139411926,0.49480128288269043
781,3121,Yes,Yes,0.5890325307846069,0.5431429147720337
782,3125,Yes,Yes,0.5646084547042847,0.5151159763336182
783,3129,No,No,0.49224385619163513,0.4743841588497162
784,3133,No,No,0.44345763325691223,0.4718640148639679
785,3137,No,No,0.4460616111755371,0.37957048416137695
786,3141,Yes,Yes,0.5555124878883362,0.5649409890174866
787,3145,Yes,Yes,0.5480653643608093,0.5841007828712463
788,3149,Yes,Yes,0.6260404586791992,0.5762228965759277
789,3153,Yes,No,0.544508159160614,0.5050848722457886
790,3157,Yes,Yes,0.5401633381843567,0.528447687625885
791,3161,Yes,Yes,0.5510056018829346,0.5696185827255249
792,3165,Yes,Yes,0.5243421792984009,0.5274937748908997
793,3169,Yes,Yes,0.5160507559776306,0.5100026726722717
794,3173,Yes,Yes,0.5547740459442139,0.518033504486084
795,3177,Yes,No,0.507561206817627,0.3028484284877777
796,3181,Yes,No,0.5905748605728149,0.4995790123939514
797,3185,Yes,Yes,0.6038927435874939,0.5582255721092224
798,3189,Yes,Yes,0.6823738217353821,0.605556845664978
799,3193,No,No,0.48544177412986755,0.37476491928100586
800,3197,Yes,No,0.5171383023262024,0.4667505621910095
801,3201,No,No,0.46319809556007385,0.4433474540710449
802,3205,Yes,Yes,0.6539269685745239,0.5735468864440918
803,3209,Yes,Yes,0.5429653525352478,0.532568097114563
804,3213,No,No,0.4371832311153412,0.46873363852500916
805,3217,No,No,0.4269354045391083,0.4744437336921692
806,3221,Yes,Yes,0.6320549845695496,0.5296415686607361
807,3225,Yes,No,0.5676172375679016,0.40787988901138306
808,3229,Yes,No,0.6298069953918457,0.4981901943683624
809,3233,No,Yes,0.4652129113674164,0.5540247559547424
810,3237,No,Yes,0.4948779344558716,0.5241695046424866
811,3241,No,No,0.4420723021030426,0.43327027559280396
812,3245,No,No,0.4856151044368744,0.47662439942359924
813,3249,Yes,Yes,0.548900842666626,0.5663366913795471
814,3253,Yes,Yes,0.5470006465911865,0.5417066812515259
815,3257,Yes,Yes,0.5992603302001953,0.5360289812088013
816,3261,No,No,0.48052486777305603,0.3067255914211273
817,3265,Yes,Yes,0.5184687972068787,0.5250788331031799
818,3269,Yes,No,0.5324838757514954,0.4630889594554901
819,3273,No,No,0.4810471534729004,0.3653559982776642
820,3277,Yes,Yes,0.5849205255508423,0.5457302331924438
821,3281,Yes,Yes,0.6036955118179321,0.5931117534637451
822,3285,No,No,0.4821418225765228,0.36321747303009033
823,3289,Yes,No,0.5398169755935669,0.44167256355285645
824,3293,Yes,Yes,0.6213433742523193,0.5445255041122437
825,3297,No,No,0.4823110103607178,0.44230884313583374
826,3301,Yes,Yes,0.5034980773925781,0.5237117409706116
827,3305,Yes,Yes,0.5714303851127625,0.5614335536956787
828,3309,No,No,0.49794256687164307,0.45291608572006226
829,3313,Yes,No,0.5057010650634766,0.44864848256111145
830,3317,Yes,No,0.5265170335769653,0.49473220109939575
831,3321,No,No,0.49501436948776245,0.41364285349845886
832,3325,Yes,No,0.5214545130729675,0.4765750765800476
833,3329,Yes,Yes,0.5303829908370972,0.6026485562324524
834,3333,Yes,Yes,0.5279393792152405,0.5477945804595947
835,3337,No,Yes,0.45617303252220154,0.5124747157096863
836,3341,Yes,Yes,0.5335216522216797,0.5415164232254028
837,3345,No,Yes,0.42241621017456055,0.5237126350402832
838,3349,No,Yes,0.4265524744987488,0.5359992980957031
839,3353,No,No,0.4946805238723755,0.4824422597885132
840,3357,Yes,No,0.5290498733520508,0.4678928554058075
841,3361,No,No,0.49509137868881226,0.3587799072265625
842,3365,Yes,Yes,0.5089486241340637,0.5344070792198181
843,3369,Yes,No,0.6269388198852539,0.474695086479187
844,3373,No,No,0.3065260648727417,0.4259328842163086
845,3377,No,No,0.3155309557914734,0.3740712106227875
846,3381,Yes,Yes,0.5826447010040283,0.5441921353340149
847,3385,No,No,0.48438364267349243,0.5019222497940063
848,3389,No,No,0.45699918270111084,0.46464359760284424
849,3393,No,Yes,0.48402535915374756,0.5082395076751709
850,3397,No,Yes,0.46775737404823303,0.5341305732727051
851,3401,Yes,Yes,0.5940789580345154,0.5581691265106201
852,3405,Yes,No,0.6024835705757141,0.49966832995414734
853,3409,Yes,Yes,0.6008018255233765,0.5624017715454102
854,3413,Yes,Yes,0.6285331845283508,0.6115710735321045
855,3417,Yes,Yes,0.6545655727386475,0.5917534828186035
856,3421,No,No,0.40394946932792664,0.4898151457309723
857,3425,No,No,0.42741256952285767,0.4984581768512726
858,3429,Yes,Yes,0.5220158100128174,0.545665979385376
859,3433,Yes,Yes,0.5206000804901123,0.5094174146652222
860,3437,No,No,0.4211466312408447,0.46974241733551025
861,3441,No,Yes,0.46852436661720276,0.5439309477806091
862,3445,No,No,0.454765647649765,0.46296241879463196
863,3449,No,Yes,0.4531383514404297,0.5277985334396362
864,3453,Yes,Yes,0.6160649657249451,0.5723226070404053
865,3457,Yes,Yes,0.6128755211830139,0.6231405138969421
866,3461,Yes,Yes,0.6358939409255981,0.5596213936805725
867,3465,No,Yes,0.4762345850467682,0.5212869644165039
868,3469,Yes,Yes,0.6643801927566528,0.5824773907661438
869,3473,Yes,Yes,0.5912774205207825,0.5549142360687256
870,3477,Yes,No,0.6524304747581482,0.4915352165699005
871,3481,Yes,No,0.630937397480011,0.5009739398956299
872,3485,No,No,0.495145708322525,0.4744015634059906
873,3489,No,No,0.4659082293510437,0.424309104681015
874,3493,Yes,Yes,0.5358209013938904,0.5389045476913452
875,3497,Yes,No,0.518816351890564,0.5010258555412292
876,3501,No,No,0.45641329884529114,0.3682515621185303
877,3505,Yes,No,0.5039469599723816,0.4555882513523102
878,3509,Yes,Yes,0.5155966877937317,0.5681081414222717
879,3513,No,Yes,0.4549919366836548,0.5144846439361572
880,3517,No,Yes,0.447877436876297,0.5543248653411865
881,3521,No,Yes,0.5013413429260254,0.5745057463645935
882,3525,Yes,Yes,0.5375643968582153,0.6051027178764343
883,3529,Yes,Yes,0.6234488487243652,0.5803975462913513
884,3533,No,No,0.37036949396133423,0.47936543822288513
885,3537,Yes,Yes,0.5876851081848145,0.5906121134757996
886,3541,Yes,No,0.5602207779884338,0.470965713262558
887,3545,Yes,Yes,0.5945013761520386,0.5834112763404846
888,3549,Yes,No,0.5439271330833435,0.4511129558086395
889,3553,No,No,0.4936533570289612,0.4982994496822357
890,3557,Yes,Yes,0.5080455541610718,0.5741668343544006
891,3561,No,No,0.5034341216087341,0.4549192488193512
892,3565,Yes,No,0.5315207839012146,0.48264992237091064
893,3569,Yes,Yes,0.6375619769096375,0.5296810865402222
894,3573,Yes,Yes,0.6777937412261963,0.5748727917671204
895,3577,Yes,Yes,0.5701200366020203,0.5967850685119629
896,3581,Yes,Yes,0.5748076438903809,0.5811387300491333
897,3585,Yes,Yes,0.5993487238883972,0.5710188150405884
898,3589,Yes,Yes,0.587127149105072,0.6147441267967224
899,3593,No,Yes,0.42915958166122437,0.5059733390808105
900,3597,No,No,0.39428916573524475,0.4725341200828552
901,3601,No,Yes,0.43080344796180725,0.5106861591339111
902,3605,No,No,0.4469795227050781,0.4396970868110657
903,3609,Yes,Yes,0.5807514786720276,0.558296263217926
904,3613,No,No,0.4964177906513214,0.36526206135749817
905,3617,Yes,No,0.5354235768318176,0.45879778265953064
906,3621,No,No,0.46457788348197937,0.36059343814849854
907,3625,Yes,No,0.5073450207710266,0.43223559856414795
908,3629,Yes,No,0.5148634910583496,0.44486477971076965
909,3633,No,Yes,0.4459076523780823,0.5163009166717529
910,3637,No,Yes,0.45854640007019043,0.5943066477775574
911,3641,Yes,Yes,0.6301616430282593,0.5862232446670532
912,3645,Yes,Yes,0.5979872345924377,0.5201376676559448
913,3649,Yes,Yes,0.7178898453712463,0.6003574132919312
914,3653,Yes,Yes,0.6277994513511658,0.5826202630996704
915,3657,Yes,No,0.5151485204696655,0.48324039578437805
916,3661,Yes,No,0.5721318125724792,0.4808538556098938
917,3665,Yes,No,0.5224218368530273,0.37610602378845215
918,3669,Yes,Yes,0.589843213558197,0.5515166521072388
919,3673,Yes,Yes,0.6334852576255798,0.5464508533477783
920,3677,Yes,Yes,0.6387419104576111,0.6775957345962524
921,3681,Yes,Yes,0.5961780548095703,0.6461747288703918
922,3685,No,Yes,0.4201963245868683,0.5039485096931458
923,3689,Yes,Yes,0.510056734085083,0.5496070981025696
924,3693,No,Yes,0.40987521409988403,0.5049279928207397
925,3697,No,Yes,0.43188050389289856,0.5519698262214661
926,3701,Yes,Yes,0.5408478379249573,0.5979464650154114
927,3705,Yes,No,0.5326886773109436,0.46040940284729004
928,3709,Yes,Yes,0.6633831858634949,0.639531672000885
929,3713,Yes,Yes,0.6624152064323425,0.6657306551933289
930,3717,Yes,Yes,0.5383974313735962,0.5651365518569946
931,3721,No,No,0.5015654563903809,0.44353339076042175
932,3725,No,No,0.4382454752922058,0.45575693249702454
933,3729,No,Yes,0.4947844445705414,0.5208885073661804
934,3733,No,No,0.48129841685295105,0.49854785203933716
935,3737,Yes,Yes,0.5889366865158081,0.5502420663833618
936,3741,Yes,Yes,0.5386551022529602,0.5432004332542419
937,3745,Yes,No,0.5234886407852173,0.3778702914714813
938,3749,Yes,No,0.5793266892433167,0.4828215539455414
939,3753,Yes,No,0.5552316308021545,0.4865589439868927
940,3757,Yes,Yes,0.5317986011505127,0.548589825630188
941,3761,Yes,Yes,0.5460192561149597,0.5720571875572205
942,3765,Yes,Yes,0.5166397094726562,0.5338281393051147
943,3769,Yes,Yes,0.5216490626335144,0.6249929070472717
944,3773,Yes,Yes,0.521327793598175,0.5650365948677063
945,3777,No,Yes,0.4804539680480957,0.5661254525184631
946,3781,No,No,0.47261863946914673,0.4375341534614563
947,3785,Yes,No,0.5589541792869568,0.43710070848464966
948,3789,Yes,Yes,0.5444110035896301,0.5137941837310791
949,3793,Yes,No,0.5511590242385864,0.4827817678451538
950,3797,No,No,0.4388350546360016,0.40916135907173157
951,3801,No,No,0.4738127291202545,0.49812063574790955
952,3805,No,Yes,0.4967515468597412,0.5332174301147461
953,3809,Yes,Yes,0.5130228400230408,0.5878563523292542
954,3813,Yes,Yes,0.6103086471557617,0.6546276807785034
955,3817,Yes,Yes,0.5686228275299072,0.5589496493339539
956,3821,Yes,Yes,0.5861448645591736,0.5670903325080872
957,3825,Yes,Yes,0.5483334064483643,0.525666356086731
958,3829,No,No,0.4961945414543152,0.4413791000843048
959,3833,Yes,Yes,0.6140386462211609,0.5700677633285522
960,3837,Yes,Yes,0.6012970209121704,0.5840401649475098
961,3841,No,Yes,0.4792947471141815,0.5383602380752563
962,3845,Yes,Yes,0.5282476544380188,0.5316506624221802
