item,idx,hypernym_pred,swapped_pred,hypernym_yes,swapped_yes
463,1849,Yes,Yes,0.5667433738708496,0.5088172554969788
464,1853,Yes,Yes,0.6978208422660828,0.6262966394424438
465,1857,Yes,Yes,0.6174889802932739,0.5435718894004822
466,1861,Yes,Yes,0.7298281192779541,0.6455186605453491
467,1865,Yes,Yes,0.5962508916854858,0.5994721055030823
468,1869,Yes,Yes,0.6709314584732056,0.5992377400398254
469,1873,Yes,Yes,0.6540529727935791,0.6140307784080505
470,1877,Yes,No,0.575428307056427,0.5088813304901123
471,1881,Yes,Yes,0.6975075602531433,0.5797315835952759
472,1885,Yes,Yes,0.6448073983192444,0.6062309741973877
473,1889,Yes,Yes,0.5131289958953857,0.5509449243545532
474,1893,Yes,Yes,0.6975747346878052,0.6654290556907654
475,1897,Yes,Yes,0.6909783482551575,0.7094377875328064
476,1901,Yes,Yes,0.6417631506919861,0.563912570476532
477,1905,Yes,Yes,0.7135178446769714,0.6731166839599609
478,1909,Yes,Yes,0.6975967288017273,0.6559092998504639
479,1913,Yes,Yes,0.6552128195762634,0.5651642680168152
480,1917,Yes,Yes,0.7051146030426025,0.6876257658004761
481,1921,Yes,Yes,0.6854907870292664,0.690316915512085
482,1925,Yes,Yes,0.6517419219017029,0.7236233949661255
483,1929,Yes,Yes,0.5670754313468933,0.6261549592018127
484,1933,Yes,No,0.5602771043777466,0.4336257874965668
485,1937,Yes,Yes,0.5816473960876465,0.518016517162323
486,1941,Yes,Yes,0.6378841996192932,0.5761794447898865
487,1945,Yes,Yes,0.6025939583778381,0.5841705799102783
488,1949,Yes,Yes,0.6968103051185608,0.6192759871482849
489,1953,Yes,Yes,0.7312507033348083,0.6973126530647278
490,1957,Yes,Yes,0.6328752040863037,0.569348156452179
491,1961,Yes,Yes,0.6345634460449219,0.5968349575996399
492,1965,Yes,Yes,0.6339950561523438,0.5631372928619385
493,1969,Yes,Yes,0.6030449271202087,0.6530241966247559
494,1973,Yes,Yes,0.6480134129524231,0.5792350172996521
495,1977,Yes,Yes,0.6738786697387695,0.6705886125564575
496,1981,Yes,Yes,0.5506001114845276,0.5591536164283752
497,1985,Yes,Yes,0.6375976800918579,0.5651959776878357
498,1989,Yes,Yes,0.6778072118759155,0.5836484432220459
499,1993,Yes,Yes,0.5817166566848755,0.5165471434593201
500,1997,Yes,Yes,0.7568228244781494,0.6579089164733887
501,2001,Yes,Yes,0.6353853940963745,0.6582427620887756
502,2005,Yes,Yes,0.535610556602478,0.5220163464546204
503,2009,Yes,Yes,0.6713269948959351,0.5253291726112366
504,2013,Yes,Yes,0.6659350991249084,0.6622296571731567
505,2017,Yes,Yes,0.6198800206184387,0.5535129904747009
506,2021,Yes,Yes,0.6657782196998596,0.5817500948905945
507,2025,Yes,Yes,0.6242792010307312,0.628125011920929
508,2029,Yes,Yes,0.6163341403007507,0.6027142405509949
509,2033,Yes,No,0.5479111075401306,0.5020501613616943
510,2037,Yes,Yes,0.6400742530822754,0.6629499793052673
511,2041,Yes,Yes,0.669622540473938,0.6245042085647583
512,2045,Yes,Yes,0.6965216398239136,0.6016016602516174
513,2049,Yes,Yes,0.614362359046936,0.5823620557785034
514,2053,Yes,Yes,0.722902238368988,0.7248438000679016
515,2057,Yes,Yes,0.6081448197364807,0.6288485527038574
516,2061,Yes,Yes,0.6148889064788818,0.6072255373001099
517,2065,Yes,Yes,0.6713390946388245,0.659426748752594
518,2069,Yes,Yes,0.6340926289558411,0.6183872818946838
519,2073,Yes,Yes,0.71993088722229,0.6273897886276245
520,2077,Yes,Yes,0.7495025992393494,0.6702744960784912
521,2081,Yes,Yes,0.6215489506721497,0.5677626132965088
522,2085,Yes,Yes,0.7138809561729431,0.6176099181175232
523,2089,Yes,Yes,0.6999891996383667,0.610722541809082
524,2093,Yes,Yes,0.675395667552948,0.6871629357337952
525,2097,Yes,Yes,0.6727933287620544,0.6239595413208008
526,2101,Yes,Yes,0.5881630778312683,0.6882761120796204
527,2105,Yes,Yes,0.5682697892189026,0.5578197836875916
528,2109,Yes,Yes,0.6048149466514587,0.5696714520454407
529,2113,Yes,Yes,0.7037630677223206,0.6599782705307007
530,2117,Yes,Yes,0.6734158992767334,0.6282563805580139
531,2121,Yes,Yes,0.6334265470504761,0.6280964016914368
532,2125,Yes,Yes,0.6016806960105896,0.6004499793052673
533,2129,Yes,Yes,0.6649013161659241,0.6341934204101562
534,2133,Yes,Yes,0.6780244708061218,0.6831139326095581
535,2137,Yes,Yes,0.712469756603241,0.5515876412391663
536,2141,Yes,Yes,0.6959827542304993,0.6368172764778137
537,2145,Yes,Yes,0.6746038198471069,0.6008182764053345
538,2149,Yes,Yes,0.5893663763999939,0.591180145740509
539,2153,Yes,No,0.5459427237510681,0.4827934205532074
540,2157,Yes,Yes,0.6131005883216858,0.5340657234191895
541,2161,Yes,Yes,0.7026578187942505,0.6815839409828186
542,2165,Yes,Yes,0.6723160147666931,0.5361652374267578
543,2169,Yes,Yes,0.6908193826675415,0.6034110188484192
544,2173,Yes,Yes,0.6563425660133362,0.6578755974769592
545,2177,Yes,Yes,0.596705973148346,0.5750265121459961
546,2181,Yes,Yes,0.5786170959472656,0.5645584464073181
547,2185,Yes,Yes,0.6341091990470886,0.5387085676193237
548,2189,Yes,Yes,0.6806309223175049,0.6555616855621338
549,2193,Yes,Yes,0.7247297763824463,0.6785966157913208
550,2197,Yes,Yes,0.7384393215179443,0.7245751619338989
551,2201,Yes,Yes,0.5920935273170471,0.5567753911018372
552,2205,Yes,Yes,0.7647938132286072,0.6924688220024109
553,2209,Yes,Yes,0.6529293656349182,0.6223679184913635
554,2213,Yes,Yes,0.7067832946777344,0.586398720741272
555,2217,Yes,Yes,0.6083149313926697,0.6017980575561523
556,2221,Yes,Yes,0.6159967184066772,0.576668381690979
557,2225,Yes,Yes,0.5772066712379456,0.6094453930854797
558,2229,Yes,Yes,0.7300706505775452,0.7172742486000061
559,2233,Yes,Yes,0.5539501905441284,0.6937717795372009
560,2237,Yes,Yes,0.5299044251441956,0.5561200976371765
561,2241,Yes,No,0.5605810880661011,0.49570801854133606
562,2245,Yes,Yes,0.5197484493255615,0.6095540523529053
563,2249,Yes,Yes,0.7482761740684509,0.6796682476997375
564,2253,Yes,Yes,0.7273344397544861,0.6861252784729004
565,2257,Yes,Yes,0.7524320483207703,0.7263806462287903
566,2261,Yes,Yes,0.7116539478302002,0.6572783589363098
567,2265,Yes,Yes,0.6315844058990479,0.6340286731719971
568,2269,Yes,Yes,0.5539696216583252,0.5062605142593384
569,2273,Yes,Yes,0.6057289242744446,0.5560618042945862
570,2277,Yes,Yes,0.7506998181343079,0.7060292363166809
571,2281,Yes,Yes,0.6692996025085449,0.5421138405799866
572,2285,Yes,Yes,0.6332265138626099,0.6095767617225647
573,2289,Yes,Yes,0.6574479341506958,0.5504322052001953
574,2293,Yes,Yes,0.7113147377967834,0.6937718987464905
575,2297,Yes,Yes,0.675817608833313,0.6159244179725647
576,2301,Yes,Yes,0.5643378496170044,0.6615583896636963
577,2305,Yes,Yes,0.5599742531776428,0.6616836190223694
578,2309,Yes,Yes,0.648540735244751,0.6383870840072632
579,2313,Yes,Yes,0.6591219305992126,0.5873841047286987
580,2317,Yes,Yes,0.6000763177871704,0.5946681499481201
581,2321,Yes,Yes,0.6395726799964905,0.6490581631660461
582,2325,Yes,Yes,0.600954532623291,0.5756556391716003
583,2329,Yes,Yes,0.6032731533050537,0.5500327348709106
584,2333,Yes,Yes,0.6215091347694397,0.6293799877166748
585,2337,Yes,Yes,0.6649191379547119,0.6899721622467041
586,2341,Yes,Yes,0.629391610622406,0.6627439260482788
587,2345,Yes,Yes,0.6674057841300964,0.6790400743484497
588,2349,Yes,Yes,0.5822960138320923,0.6295028328895569
589,2353,Yes,Yes,0.6012741923332214,0.6216344237327576
590,2357,Yes,Yes,0.6697807908058167,0.6191873550415039
591,2361,Yes,Yes,0.6638424396514893,0.6029379963874817
592,2365,Yes,Yes,0.5496923923492432,0.5313442349433899
593,2369,Yes,Yes,0.6934400796890259,0.6468492746353149
594,2373,Yes,Yes,0.616113007068634,0.5978606343269348
595,2377,Yes,No,0.5731829404830933,0.4903106093406677
596,2381,Yes,Yes,0.6479029059410095,0.6423089504241943
597,2385,Yes,Yes,0.706607460975647,0.6470667719841003
598,2389,Yes,Yes,0.6954452395439148,0.6554173827171326
599,2393,Yes,Yes,0.6240817904472351,0.7148988842964172
600,2397,Yes,Yes,0.7073919773101807,0.6979157328605652
601,2401,Yes,No,0.5512005686759949,0.48812657594680786
602,2405,No,No,0.4933502674102783,0.48835623264312744
603,2409,Yes,Yes,0.5956871509552002,0.5686107873916626
604,2413,Yes,Yes,0.5605031251907349,0.5771979093551636
605,2417,Yes,Yes,0.6604105830192566,0.6501679420471191
606,2421,Yes,Yes,0.6429862380027771,0.6311189532279968
607,2425,Yes,Yes,0.7256752252578735,0.6966654658317566
608,2429,Yes,No,0.5391898155212402,0.46031850576400757
609,2433,Yes,Yes,0.5708539485931396,0.6065976619720459
610,2437,Yes,Yes,0.6525157690048218,0.6053146719932556
611,2441,Yes,Yes,0.7203519940376282,0.6121072173118591
612,2445,Yes,Yes,0.7128268480300903,0.6409305930137634
613,2449,Yes,Yes,0.5866312384605408,0.7364400029182434
614,2453,Yes,Yes,0.5825435519218445,0.7147936224937439
615,2457,Yes,Yes,0.6885412931442261,0.6126840710639954
616,2461,Yes,Yes,0.7157922387123108,0.6656931638717651
617,2465,Yes,Yes,0.5666545033454895,0.5123377442359924
618,2469,Yes,Yes,0.7014716863632202,0.6447386145591736
619,2473,Yes,Yes,0.6764650344848633,0.6650866866111755
620,2477,Yes,Yes,0.5927748680114746,0.5952796936035156
621,2481,Yes,Yes,0.7336752414703369,0.6468929052352905
622,2485,Yes,Yes,0.7144947052001953,0.6965301036834717
623,2489,Yes,Yes,0.6856247186660767,0.6723295450210571
624,2493,Yes,Yes,0.6413753628730774,0.5723857283592224
625,2497,Yes,Yes,0.6593224406242371,0.6521127223968506
626,2501,Yes,No,0.6414714455604553,0.5000225901603699
627,2505,Yes,Yes,0.6768777370452881,0.6234067678451538
628,2509,Yes,Yes,0.7124475836753845,0.6596611142158508
629,2513,Yes,Yes,0.6336924433708191,0.6079387664794922
630,2517,Yes,Yes,0.7101085782051086,0.6760047078132629
631,2521,Yes,Yes,0.638681948184967,0.647980272769928
632,2525,Yes,Yes,0.7653887867927551,0.6135128736495972
633,2529,Yes,Yes,0.6448383927345276,0.6228639483451843
634,2533,Yes,Yes,0.7737615704536438,0.7572442293167114
635,2537,Yes,Yes,0.8169354200363159,0.7007596492767334
636,2541,Yes,Yes,0.8099614977836609,0.6974538564682007
637,2545,Yes,Yes,0.7762594819068909,0.6981378197669983
638,2549,Yes,Yes,0.6051133275032043,0.5129531025886536
639,2553,Yes,No,0.6065254807472229,0.5005679726600647
640,2557,Yes,Yes,0.591579794883728,0.6047091484069824
641,2561,Yes,Yes,0.6513921618461609,0.6043813228607178
642,2565,Yes,Yes,0.5589471459388733,0.5488827228546143
643,2569,Yes,Yes,0.659188985824585,0.5873364210128784
644,2573,Yes,No,0.5466517210006714,0.484332412481308
645,2577,Yes,Yes,0.6818733811378479,0.6688230037689209
646,2581,Yes,Yes,0.6712949872016907,0.5451058149337769
647,2585,Yes,Yes,0.6729671359062195,0.6577058434486389
648,2589,Yes,Yes,0.6534184217453003,0.5306140780448914
649,2593,Yes,Yes,0.6896730065345764,0.6738072633743286
650,2597,Yes,Yes,0.6224226951599121,0.558218777179718
651,2601,Yes,Yes,0.554195761680603,0.619672954082489
652,2605,Yes,Yes,0.6583784222602844,0.5290478467941284
653,2609,Yes,Yes,0.6718828082084656,0.6849071383476257
654,2613,Yes,No,0.5337446331977844,0.4768700897693634
655,2617,Yes,Yes,0.6138780117034912,0.6104686856269836
656,2621,Yes,Yes,0.5387709140777588,0.531620979309082
657,2625,Yes,Yes,0.6271045207977295,0.6435620188713074
658,2629,Yes,Yes,0.6191307306289673,0.5743849873542786
659,2633,Yes,Yes,0.6620637774467468,0.6907699108123779
660,2637,Yes,Yes,0.6661882400512695,0.6568365693092346
661,2641,Yes,Yes,0.658751368522644,0.6451752185821533
662,2645,Yes,Yes,0.515174150466919,0.5518030524253845
663,2649,Yes,Yes,0.7460370063781738,0.7156368494033813
664,2653,Yes,Yes,0.7649509906768799,0.7163387537002563
665,2657,Yes,Yes,0.7348834276199341,0.6736856698989868
666,2661,Yes,Yes,0.7366835474967957,0.6641701459884644
667,2665,Yes,Yes,0.6802340745925903,0.5793720483779907
668,2669,Yes,Yes,0.6973191499710083,0.6761528253555298
669,2673,Yes,Yes,0.6616061925888062,0.6048502326011658
670,2677,Yes,Yes,0.6004822850227356,0.5517902374267578
671,2681,Yes,Yes,0.5712559223175049,0.5797803401947021
672,2685,Yes,Yes,0.5129694938659668,0.5446917414665222
673,2689,Yes,Yes,0.6611476540565491,0.6298917531967163
674,2693,Yes,Yes,0.6447764039039612,0.6609822511672974
675,2697,Yes,Yes,0.6503689289093018,0.5676132440567017
676,2701,Yes,Yes,0.7007666826248169,0.666260302066803
677,2705,Yes,Yes,0.6527538299560547,0.6393924951553345
678,2709,Yes,Yes,0.6352221965789795,0.640143632888794
679,2713,Yes,Yes,0.7534067630767822,0.6965689063072205
680,2717,Yes,Yes,0.6987361907958984,0.6536319851875305
681,2721,Yes,Yes,0.6918777823448181,0.7097561359405518
682,2725,Yes,Yes,0.7537002563476562,0.6424602270126343
683,2729,Yes,Yes,0.7274248003959656,0.6400911211967468
684,2733,Yes,Yes,0.7433005571365356,0.6984509825706482
685,2737,Yes,Yes,0.5882238149642944,0.6033656001091003
686,2741,Yes,Yes,0.6574186086654663,0.6421748399734497
687,2745,Yes,Yes,0.6881005764007568,0.6226635575294495
688,2749,Yes,Yes,0.7314192056655884,0.6927022337913513
689,2753,Yes,Yes,0.7002256512641907,0.664946436882019
690,2757,Yes,Yes,0.6868118047714233,0.6304200887680054
691,2761,Yes,Yes,0.6618781089782715,0.6712032556533813
692,2765,Yes,Yes,0.5865820050239563,0.5153167247772217
693,2769,Yes,Yes,0.6598097681999207,0.6456001400947571
694,2773,Yes,Yes,0.619372546672821,0.6398158073425293
695,2777,Yes,Yes,0.7017133235931396,0.6824280619621277
696,2781,Yes,Yes,0.7294506430625916,0.6686984896659851
697,2785,Yes,Yes,0.7103070616722107,0.6331604719161987
698,2789,Yes,Yes,0.7008119821548462,0.6363653540611267
699,2793,Yes,Yes,0.746783971786499,0.7047016620635986
700,2797,No,No,0.5004680156707764,0.4477662444114685
701,2801,Yes,Yes,0.6359678506851196,0.5789616703987122
702,2805,Yes,Yes,0.7042054533958435,0.6462959051132202
703,2809,Yes,Yes,0.6854491233825684,0.6422427296638489
704,2813,Yes,Yes,0.6020051836967468,0.5334978103637695
705,2817,Yes,Yes,0.5875495076179504,0.5105829238891602
706,2821,Yes,Yes,0.6816632747650146,0.5719529986381531
707,2825,Yes,Yes,0.7394335865974426,0.6554915308952332
708,2829,Yes,Yes,0.652846097946167,0.5815267562866211
709,2833,Yes,Yes,0.6206866502761841,0.6345300674438477
710,2837,Yes,Yes,0.6467580795288086,0.5977062582969666
711,2841,Yes,Yes,0.6830623745918274,0.7021746635437012
712,2845,Yes,Yes,0.525730311870575,0.5860011577606201
713,2849,Yes,Yes,0.6407345533370972,0.5912072658538818
714,2853,Yes,Yes,0.6647204160690308,0.643584668636322
715,2857,Yes,Yes,0.570807695388794,0.5998159646987915
716,2861,Yes,Yes,0.6399158835411072,0.7021951675415039
717,2865,Yes,Yes,0.6718855500221252,0.605713963508606
718,2869,Yes,Yes,0.6376389265060425,0.5284411311149597
719,2873,Yes,Yes,0.5768502950668335,0.5493696331977844
720,2877,Yes,Yes,0.5484217405319214,0.5285188555717468
721,2881,Yes,Yes,0.5881709456443787,0.5304552912712097
722,2885,Yes,Yes,0.5487710237503052,0.5703662037849426
723,2889,Yes,Yes,0.6176276803016663,0.5930623412132263
724,2893,Yes,Yes,0.596807062625885,0.6115878820419312
725,2897,Yes,Yes,0.6383035778999329,0.6120144128799438
726,2901,Yes,No,0.6141307950019836,0.4785647690296173
727,2905,Yes,No,0.5621758103370667,0.4689527153968811
728,2909,Yes,Yes,0.7250394225120544,0.7026975154876709
729,2913,Yes,Yes,0.6747347116470337,0.6409137845039368
730,2917,Yes,Yes,0.6475610733032227,0.6211377382278442
731,2921,Yes,No,0.5672048926353455,0.48375576734542847
732,2925,Yes,Yes,0.6805986166000366,0.6234071254730225
733,2929,Yes,Yes,0.6555026173591614,0.6059005856513977
734,2933,Yes,Yes,0.6611079573631287,0.5618968605995178
735,2937,Yes,Yes,0.6850928068161011,0.6108236908912659
736,2941,Yes,Yes,0.6302728056907654,0.6369886994361877
737,2945,No,No,0.4820995628833771,0.4997929334640503
738,2949,Yes,Yes,0.6087105870246887,0.54278963804245
739,2953,Yes,Yes,0.5579031705856323,0.6017109751701355
740,2957,Yes,Yes,0.5910962820053101,0.5605838894844055
741,2961,Yes,Yes,0.7153646349906921,0.5767014622688293
742,2965,Yes,Yes,0.636597752571106,0.5337956547737122
743,2969,Yes,Yes,0.6286346912384033,0.5310977697372437
744,2973,Yes,Yes,0.6878291964530945,0.6702956557273865
745,2977,Yes,Yes,0.697759747505188,0.7221922278404236
746,2981,Yes,Yes,0.6290537714958191,0.6135071516036987
747,2985,Yes,Yes,0.6479960083961487,0.7010513544082642
748,2989,Yes,Yes,0.6553755402565002,0.6801596283912659
749,2993,Yes,Yes,0.6286575794219971,0.6615469455718994
750,2997,Yes,Yes,0.6334238648414612,0.5846526026725769
751,3001,Yes,Yes,0.6741822361946106,0.7114929556846619
752,3005,Yes,Yes,0.6288873553276062,0.5891520380973816
753,3009,Yes,Yes,0.5520267486572266,0.5664523243904114
754,3013,Yes,Yes,0.7062573432922363,0.59468674659729
755,3017,Yes,No,0.5374860763549805,0.4826638102531433
756,3021,Yes,Yes,0.6441894769668579,0.5816423296928406
757,3025,Yes,Yes,0.6189234256744385,0.552405595779419
758,3029,Yes,Yes,0.6140334606170654,0.6375075578689575
759,3033,Yes,Yes,0.5853838324546814,0.592164158821106
760,3037,Yes,Yes,0.666915237903595,0.7034354209899902
761,3041,Yes,Yes,0.6118422746658325,0.5691680312156677
762,3045,Yes,Yes,0.6249500513076782,0.602306604385376
763,3049,Yes,Yes,0.6316604614257812,0.5632190108299255
764,3053,Yes,Yes,0.6668480038642883,0.6207339763641357
765,3057,Yes,Yes,0.690249502658844,0.6732679009437561
766,3061,Yes,Yes,0.672002375125885,0.6149070262908936
767,3065,Yes,Yes,0.7335159778594971,0.6516211032867432
768,3069,Yes,Yes,0.6963557004928589,0.540768027305603
769,3073,Yes,Yes,0.6890034675598145,0.6308357119560242
770,3077,No,No,0.507429301738739,0.484367698431015
771,3081,Yes,No,0.5137004852294922,0.4728414714336395
772,3085,Yes,Yes,0.571434497833252,0.5852048397064209
773,3089,Yes,Yes,0.6359983086585999,0.6119572520256042
774,3093,Yes,Yes,0.6245090961456299,0.5800490975379944
775,3097,Yes,Yes,0.6793884634971619,0.6416122317314148
776,3101,Yes,Yes,0.5724126696586609,0.5658719539642334
777,3105,Yes,Yes,0.5734442472457886,0.5366785526275635
778,3109,Yes,Yes,0.5712226033210754,0.6102317571640015
779,3113,Yes,Yes,0.6538357734680176,0.5848256349563599
780,3117,Yes,Yes,0.6439168453216553,0.5611682534217834
781,3121,Yes,Yes,0.6509180665016174,0.6586940884590149
782,3125,Yes,Yes,0.7337906360626221,0.6519527435302734
783,3129,Yes,Yes,0.7334727048873901,0.6641618609428406
784,3133,Yes,Yes,0.6831647157669067,0.5063256621360779
785,3137,Yes,Yes,0.6809781789779663,0.5420949459075928
786,3141,Yes,Yes,0.6514849066734314,0.6106919646263123
787,3145,Yes,Yes,0.664385199546814,0.5836887955665588
788,3149,Yes,Yes,0.6892064809799194,0.5171076655387878
789,3153,Yes,Yes,0.7032501697540283,0.6115235686302185
790,3157,Yes,Yes,0.57902991771698,0.6466946601867676
791,3161,Yes,Yes,0.59161776304245,0.6198837757110596
792,3165,Yes,Yes,0.6258546710014343,0.5889595150947571
793,3169,Yes,Yes,0.7035961747169495,0.6639173030853271
794,3173,Yes,Yes,0.6542040705680847,0.6379357576370239
795,3177,Yes,Yes,0.6277263164520264,0.5666300654411316
796,3181,Yes,Yes,0.6935598850250244,0.6437743306159973
797,3185,Yes,Yes,0.6144229769706726,0.5851672887802124
798,3189,Yes,Yes,0.6267578601837158,0.6111412048339844
799,3193,Yes,Yes,0.6313304305076599,0.5550756454467773
800,3197,Yes,Yes,0.6875354647636414,0.664628803730011
801,3201,Yes,Yes,0.6654098629951477,0.6077206134796143
802,3205,Yes,No,0.6576714515686035,0.46872463822364807
803,3209,Yes,Yes,0.5467743277549744,0.6230109930038452
804,3213,Yes,Yes,0.6597089171409607,0.7102152109146118
805,3217,Yes,Yes,0.6496472358703613,0.6032681465148926
806,3221,Yes,No,0.5312097072601318,0.4852122962474823
807,3225,Yes,Yes,0.6818279027938843,0.5185170769691467
808,3229,Yes,Yes,0.7102662920951843,0.6615741848945618
809,3233,Yes,Yes,0.653001606464386,0.6419660449028015
810,3237,Yes,Yes,0.6449947953224182,0.6256229877471924
811,3241,Yes,Yes,0.6369457840919495,0.6049222946166992
812,3245,Yes,Yes,0.707256555557251,0.6740871667861938
813,3249,Yes,Yes,0.5806902050971985,0.5796661972999573
814,3253,Yes,Yes,0.5472539663314819,0.5758049488067627
815,3257,Yes,Yes,0.6395595669746399,0.6753522157669067
816,3261,Yes,Yes,0.6081042885780334,0.5443318486213684
817,3265,Yes,Yes,0.6171689629554749,0.5999939441680908
818,3269,Yes,Yes,0.6470170021057129,0.6741726994514465
819,3273,Yes,Yes,0.5714008808135986,0.5491666197776794
820,3277,Yes,Yes,0.6718294024467468,0.6454761028289795
821,3281,Yes,Yes,0.7109876275062561,0.681383490562439
822,3285,Yes,No,0.6984195709228516,0.49749892950057983
823,3289,Yes,Yes,0.7647542953491211,0.6384199261665344
824,3293,Yes,Yes,0.6466639637947083,0.6420696973800659
825,3297,Yes,Yes,0.6416707038879395,0.5675754547119141
826,3301,Yes,Yes,0.6577183604240417,0.637631356716156
827,3305,Yes,Yes,0.6573160886764526,0.6447980999946594
828,3309,Yes,Yes,0.5957708358764648,0.5943300724029541
829,3313,Yes,Yes,0.6080795526504517,0.6681418418884277
830,3317,Yes,Yes,0.6573363542556763,0.6456992626190186
831,3321,Yes,Yes,0.6009942293167114,0.5871332287788391
832,3325,Yes,Yes,0.6375119090080261,0.6211376190185547
833,3329,Yes,Yes,0.678051769733429,0.6797654628753662
834,3333,Yes,Yes,0.6793514490127563,0.6592138409614563
835,3337,Yes,Yes,0.6160672903060913,0.5761916041374207
836,3341,Yes,Yes,0.6533995866775513,0.6084775924682617
837,3345,Yes,Yes,0.5891456007957458,0.5805009007453918
838,3349,Yes,Yes,0.6660099625587463,0.6046191453933716
839,3353,Yes,Yes,0.7033603191375732,0.534298837184906
840,3357,Yes,Yes,0.7059159278869629,0.6644701957702637
841,3361,Yes,Yes,0.6562124490737915,0.5186012983322144
842,3365,Yes,Yes,0.6926376819610596,0.5661490559577942
843,3369,Yes,Yes,0.5787864923477173,0.5268030166625977
844,3373,Yes,Yes,0.5477950572967529,0.5392375588417053
845,3377,Yes,Yes,0.5939622521400452,0.5543843507766724
846,3381,Yes,Yes,0.6476486325263977,0.6569352149963379
847,3385,Yes,Yes,0.6858207583427429,0.6061803698539734
848,3389,Yes,Yes,0.6570006012916565,0.5844663977622986
849,3393,Yes,Yes,0.6179108619689941,0.5971515774726868
850,3397,Yes,Yes,0.6446931958198547,0.641679584980011
851,3401,Yes,Yes,0.5950610637664795,0.6029820442199707
852,3405,Yes,Yes,0.62803715467453,0.6054336428642273
853,3409,Yes,Yes,0.5108808875083923,0.6656412482261658
854,3413,Yes,Yes,0.6461325883865356,0.5945305228233337
855,3417,Yes,Yes,0.7293848991394043,0.6819576025009155
856,3421,Yes,Yes,0.5992057919502258,0.5669224858283997
857,3425,Yes,Yes,0.5862880349159241,0.6005815267562866
858,3429,Yes,Yes,0.6088834404945374,0.5670677423477173
859,3433,Yes,Yes,0.6030020713806152,0.608815610408783
860,3437,Yes,Yes,0.6187716126441956,0.5085462927818298
861,3441,Yes,Yes,0.6389045715332031,0.6195570230484009
862,3445,Yes,Yes,0.6337397694587708,0.6578433513641357
863,3449,Yes,Yes,0.6171151995658875,0.5357709527015686
864,3453,Yes,Yes,0.6338347792625427,0.6668821573257446
865,3457,Yes,Yes,0.6396355628967285,0.6103304624557495
866,3461,Yes,Yes,0.7148323655128479,0.5365177392959595
867,3465,Yes,Yes,0.6465983986854553,0.5726519823074341
868,3469,Yes,Yes,0.6722908616065979,0.6792888045310974
869,3473,Yes,Yes,0.6605320572853088,0.6553417444229126
870,3477,Yes,Yes,0.5614039897918701,0.647578239440918
871,3481,Yes,Yes,0.5201925039291382,0.5856891870498657
872,3485,Yes,Yes,0.6970292925834656,0.6843215823173523
873,3489,Yes,Yes,0.7079305052757263,0.5944507122039795
874,3493,Yes,Yes,0.7527371048927307,0.6594637632369995
875,3497,Yes,Yes,0.7255382537841797,0.5956829786300659
876,3501,Yes,Yes,0.6531403660774231,0.51313316822052
877,3505,Yes,Yes,0.7197734713554382,0.6711758375167847
878,3509,Yes,Yes,0.559381365776062,0.5204994082450867
879,3513,Yes,Yes,0.6644799113273621,0.6271219849586487
880,3517,Yes,Yes,0.6667463779449463,0.5991447567939758
881,3521,Yes,Yes,0.6643425226211548,0.5963044762611389
882,3525,Yes,Yes,0.6749488711357117,0.582560658454895
883,3529,Yes,Yes,0.6056491732597351,0.5589892864227295
884,3533,Yes,Yes,0.5272680521011353,0.5078669786453247
885,3537,Yes,Yes,0.6997151970863342,0.6197978258132935
886,3541,Yes,Yes,0.6334457397460938,0.5704854726791382
887,3545,Yes,Yes,0.6013606190681458,0.5181909799575806
888,3549,Yes,Yes,0.6377257704734802,0.577785074710846
889,3553,Yes,Yes,0.7057573795318604,0.6548036932945251
890,3557,Yes,Yes,0.5976446866989136,0.6053425073623657
891,3561,Yes,Yes,0.6046887040138245,0.6057387590408325
892,3565,Yes,Yes,0.7070306539535522,0.648598849773407
893,3569,Yes,Yes,0.6897416710853577,0.6678053736686707
894,3573,Yes,Yes,0.6608765125274658,0.5504422783851624
895,3577,Yes,Yes,0.6193413734436035,0.548787534236908
896,3581,Yes,Yes,0.6149802207946777,0.5557978749275208
897,3585,Yes,Yes,0.6410778760910034,0.5721703171730042
898,3589,Yes,Yes,0.681658148765564,0.5332075357437134
899,3593,Yes,Yes,0.6388002038002014,0.5865573883056641
900,3597,Yes,No,0.5801337361335754,0.478677362203598
901,3601,Yes,Yes,0.6431806683540344,0.549095630645752
902,3605,Yes,Yes,0.6830435991287231,0.65315842628479
903,3609,Yes,Yes,0.670633852481842,0.6090008616447449
904,3613,Yes,No,0.6280732154846191,0.4997407793998718
905,3617,Yes,Yes,0.6573909521102905,0.6430082321166992
906,3621,Yes,Yes,0.6213470101356506,0.5682951807975769
907,3625,Yes,Yes,0.6374229192733765,0.5867342948913574
908,3629,Yes,Yes,0.6264389157295227,0.6465954780578613
909,3633,Yes,Yes,0.6027604937553406,0.611488401889801
910,3637,Yes,Yes,0.6607847809791565,0.6334196925163269
911,3641,Yes,Yes,0.5506799221038818,0.5864993333816528
912,3645,Yes,Yes,0.6343583464622498,0.5952848792076111
913,3649,Yes,Yes,0.6062714457511902,0.6276628375053406
914,3653,Yes,Yes,0.7036933302879333,0.6734483242034912
915,3657,Yes,No,0.6659160256385803,0.5024035573005676
916,3661,Yes,Yes,0.6629971861839294,0.6489061713218689
917,3665,Yes,Yes,0.614478349685669,0.5234349966049194
