question_id,substitution_hop,subs_type,concept,input,type,correct,x,y
Description: There are 13 objects in the scene, including a ground, a building, a stone wall, gray stones, a tree, green leaves, gray stairs, a large walking black bear, a large window, parked bicycles, a brown wood bench, a sign, and black legs. The stones are to the right of the stairs. The tree is to the right of the window. The tree is to the right of the sign. The leaves are to the right of the window. The leaves are to the right of the sign. The stairs are to the left of the stones. The window is to the left of the tree. The window is to the left of the leaves. The bicycles are to the right of the bench. The bench is to the left of the bicycles. The sign is to the left of the tree. The sign is to the left of the leaves. Question: In the scene, do you see a vertebrate that is not black? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-39.287006,-5.276516
3787283,3,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 13 objects in the scene, including a ground, a building, a stone wall, gray stones, a tree, green leaves, gray stairs, a large walking black bear, a large window, parked bicycles, a brown wood bench, a sign, and black legs. The stones are to the right of the stairs. The tree is to the right of the window. The tree is to the right of the sign. The leaves are to the right of the window. The leaves are to the right of the sign. The stairs are to the left of the stones. The window is to the left of the tree. The window is to the left of the leaves. The bicycles are to the right of the bench. The bench is to the left of the bicycles. The sign is to the left of the tree. The sign is to the left of the leaves. Question: In the scene, do you see an animal that is not black? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,6.461014,-15.097313
18660917,1,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 12 objects in the scene, including a brown resting furry sleepy sad large lying bear, a leg, a head, a wood green long log, a ground, an ear, a dirt, a green grass, a black nose, a mouth, a black open eye, and eyes. The bear is on the log. The leg is to the left of the eye. The leg is to the left of the head. The leg belongs to the bear. The head belongs to the bear. The head is to the right of the leg. The head is to the left of the dirt. The log is to the right of the ground. The log is near the dirt. The ground is to the left of the log. The ear belongs to the bear. The dirt is to the right of the head. The dirt is to the right of the nose. The dirt is near the log. The nose belongs to the bear. The nose is to the left of the dirt. The mouth belongs to the bear. The eye belongs to the bear. The eye is to the left of the eyes. The eye is to the right of the leg. The eyes are to the right of the eye. Question: In the scene, are there mammals that are happy? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-2.3138485,-11.359907
18660917,2,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 12 objects in the scene, including a brown resting furry sleepy sad large lying bear, a leg, a head, a wood green long log, a ground, an ear, a dirt, a green grass, a black nose, a mouth, a black open eye, and eyes. The bear is on the log. The leg is to the left of the eye. The leg is to the left of the head. The leg belongs to the bear. The head belongs to the bear. The head is to the right of the leg. The head is to the left of the dirt. The log is to the right of the ground. The log is near the dirt. The ground is to the left of the log. The ear belongs to the bear. The dirt is to the right of the head. The dirt is to the right of the nose. The dirt is near the log. The nose belongs to the bear. The nose is to the left of the dirt. The mouth belongs to the bear. The eye belongs to the bear. The eye is to the left of the eyes. The eye is to the right of the leg. The eyes are to the right of the eye. Question: In the scene, are there vertebrates that are happy? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-18.22517,-5.8758383
18660917,3,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 12 objects in the scene, including a brown resting furry sleepy sad large lying bear, a leg, a head, a wood green long log, a ground, an ear, a dirt, a green grass, a black nose, a mouth, a black open eye, and eyes. The bear is on the log. The leg is to the left of the eye. The leg is to the left of the head. The leg belongs to the bear. The head belongs to the bear. The head is to the right of the leg. The head is to the left of the dirt. The log is to the right of the ground. The log is near the dirt. The ground is to the left of the log. The ear belongs to the bear. The dirt is to the right of the head. The dirt is to the right of the nose. The dirt is near the log. The nose belongs to the bear. The nose is to the left of the dirt. The mouth belongs to the bear. The eye belongs to the bear. The eye is to the left of the eyes. The eye is to the right of the leg. The eyes are to the right of the eye. Question: In the scene, are there animals that are happy? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,6.0061417,-16.64636
10201562,1,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 8 objects in the scene, including a ground, a black adult furry bear, a concrete smooth wall, a steel gray bathtub, a head, a small branch, a beautiful yellow flower, and a black nose. The bear is to the right of the wall. The bear is to the right of the flower. The bear is to the right of the head. The wall is to the left of the bear. The bathtub is to the left of the head. The head is to the left of the bear. The head is to the right of the bathtub. The flower is to the left of the bear. Question: In the scene, are there white mammals? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-12.969136,-14.702219
10201562,2,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 8 objects in the scene, including a ground, a black adult furry bear, a concrete smooth wall, a steel gray bathtub, a head, a small branch, a beautiful yellow flower, and a black nose. The bear is to the right of the wall. The bear is to the right of the flower. The bear is to the right of the head. The wall is to the left of the bear. The bathtub is to the left of the head. The head is to the left of the bear. The head is to the right of the bathtub. The flower is to the left of the bear. Question: In the scene, are there white vertebrates? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-33.6341,-3.5365076
10201562,3,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 8 objects in the scene, including a ground, a black adult furry bear, a concrete smooth wall, a steel gray bathtub, a head, a small branch, a beautiful yellow flower, and a black nose. The bear is to the right of the wall. The bear is to the right of the flower. The bear is to the right of the head. The wall is to the left of the bear. The bathtub is to the left of the head. The head is to the left of the bear. The head is to the right of the bathtub. The flower is to the left of the bear. Question: In the scene, are there white animals? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,3.0111847,-26.342686
10201563,1,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 8 objects in the scene, including a ground, a black adult furry bear, a concrete smooth wall, a steel gray bathtub, a head, a small branch, a beautiful yellow flower, and a black nose. The bear is to the right of the wall. The bear is to the right of the flower. The bear is to the right of the head. The wall is to the left of the bear. The bathtub is to the left of the head. The head is to the left of the bear. The head is to the right of the bathtub. The flower is to the left of the bear. Question: In the scene, do you see any white mammals? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,10.541561,-17.011269
10201563,2,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 8 objects in the scene, including a ground, a black adult furry bear, a concrete smooth wall, a steel gray bathtub, a head, a small branch, a beautiful yellow flower, and a black nose. The bear is to the right of the wall. The bear is to the right of the flower. The bear is to the right of the head. The wall is to the left of the bear. The bathtub is to the left of the head. The head is to the left of the bear. The head is to the right of the bathtub. The flower is to the left of the bear. Question: In the scene, do you see any white vertebrates? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-3.7838306,-3.7520304
10201563,3,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 8 objects in the scene, including a ground, a black adult furry bear, a concrete smooth wall, a steel gray bathtub, a head, a small branch, a beautiful yellow flower, and a black nose. The bear is to the right of the wall. The bear is to the right of the flower. The bear is to the right of the head. The wall is to the left of the bear. The bathtub is to the left of the head. The head is to the left of the bear. The head is to the right of the bathtub. The flower is to the left of the bear. Question: In the scene, do you see any white animals? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,22.141193,-24.139088
10201587,1,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 8 objects in the scene, including a ground, a black adult furry bear, a concrete smooth wall, a steel gray bathtub, a head, a small branch, a beautiful yellow flower, and a black nose. The bear is to the right of the wall. The bear is to the right of the flower. The bear is to the right of the head. The wall is to the left of the bear. The bathtub is to the left of the head. The head is to the left of the bear. The head is to the right of the bathtub. The flower is to the left of the bear. Question: In the scene, are there mammals that are baby? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-25.654736,14.267392
10201587,2,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 8 objects in the scene, including a ground, a black adult furry bear, a concrete smooth wall, a steel gray bathtub, a head, a small branch, a beautiful yellow flower, and a black nose. The bear is to the right of the wall. The bear is to the right of the flower. The bear is to the right of the head. The wall is to the left of the bear. The bathtub is to the left of the head. The head is to the left of the bear. The head is to the right of the bathtub. The flower is to the left of the bear. Question: In the scene, are there vertebrates that are baby? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-34.949238,10.686772
10201587,3,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 8 objects in the scene, including a ground, a black adult furry bear, a concrete smooth wall, a steel gray bathtub, a head, a small branch, a beautiful yellow flower, and a black nose. The bear is to the right of the wall. The bear is to the right of the flower. The bear is to the right of the head. The wall is to the left of the bear. The bathtub is to the left of the head. The head is to the left of the bear. The head is to the right of the bathtub. The flower is to the left of the bear. Question: In the scene, are there animals that are baby? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-4.53109,2.1057682
10201589,1,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 8 objects in the scene, including a ground, a black adult furry bear, a concrete smooth wall, a steel gray bathtub, a head, a small branch, a beautiful yellow flower, and a black nose. The bear is to the right of the wall. The bear is to the right of the flower. The bear is to the right of the head. The wall is to the left of the bear. The bathtub is to the left of the head. The head is to the left of the bear. The head is to the right of the bathtub. The flower is to the left of the bear. Question: In the scene, is there any mammal that is not adult? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-33.048088,5.474966
10201589,2,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 8 objects in the scene, including a ground, a black adult furry bear, a concrete smooth wall, a steel gray bathtub, a head, a small branch, a beautiful yellow flower, and a black nose. The bear is to the right of the wall. The bear is to the right of the flower. The bear is to the right of the head. The wall is to the left of the bear. The bathtub is to the left of the head. The head is to the left of the bear. The head is to the right of the bathtub. The flower is to the left of the bear. Question: In the scene, is there any vertebrate that is not adult? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-48.342724,3.5739174
10201589,3,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 8 objects in the scene, including a ground, a black adult furry bear, a concrete smooth wall, a steel gray bathtub, a head, a small branch, a beautiful yellow flower, and a black nose. The bear is to the right of the wall. The bear is to the right of the flower. The bear is to the right of the head. The wall is to the left of the bear. The bathtub is to the left of the head. The head is to the left of the bear. The head is to the right of the bathtub. The flower is to the left of the bear. Question: In the scene, is there any animal that is not adult? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-26.574768,-4.386634
5265561,1,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 7 objects in the scene, including a sitting small tan bear, a cloth white shirt, a damaged face, a leg, ears, a drawing, and a brown nose. The shirt is on the bear. The face belongs to the bear. The face is to the right of the ears. The leg is to the left of the drawing. The leg belongs to the bear. The ears are to the left of the face. The drawing is to the right of the leg. Question: In the scene, are there mammals that are not tan? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-40.67383,1.2233849
5265561,2,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 7 objects in the scene, including a sitting small tan bear, a cloth white shirt, a damaged face, a leg, ears, a drawing, and a brown nose. The shirt is on the bear. The face belongs to the bear. The face is to the right of the ears. The leg is to the left of the drawing. The leg belongs to the bear. The ears are to the left of the face. The drawing is to the right of the leg. Question: In the scene, are there vertebrates that are not tan? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-57.99862,3.0943003
5265561,3,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 7 objects in the scene, including a sitting small tan bear, a cloth white shirt, a damaged face, a leg, ears, a drawing, and a brown nose. The shirt is on the bear. The face belongs to the bear. The face is to the right of the ears. The leg is to the left of the drawing. The leg belongs to the bear. The ears are to the left of the face. The drawing is to the right of the leg. Question: In the scene, are there animals that are not tan? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-21.033915,-13.222122
5265562,1,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 7 objects in the scene, including a sitting small tan bear, a cloth white shirt, a damaged face, a leg, ears, a drawing, and a brown nose. The shirt is on the bear. The face belongs to the bear. The face is to the right of the ears. The leg is to the left of the drawing. The leg belongs to the bear. The ears are to the left of the face. The drawing is to the right of the leg. Question: In the scene, is there any mammal that is not tan? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-29.689453,-10.022334
5265562,2,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 7 objects in the scene, including a sitting small tan bear, a cloth white shirt, a damaged face, a leg, ears, a drawing, and a brown nose. The shirt is on the bear. The face belongs to the bear. The face is to the right of the ears. The leg is to the left of the drawing. The leg belongs to the bear. The ears are to the left of the face. The drawing is to the right of the leg. Question: In the scene, is there any vertebrate that is not tan? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-51.010048,-4.047707
5265562,3,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 7 objects in the scene, including a sitting small tan bear, a cloth white shirt, a damaged face, a leg, ears, a drawing, and a brown nose. The shirt is on the bear. The face belongs to the bear. The face is to the right of the ears. The leg is to the left of the drawing. The leg belongs to the bear. The ears are to the left of the face. The drawing is to the right of the leg. Question: In the scene, is there any animal that is not tan? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-17.519562,-19.090103
11804489,1,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 9 objects in the scene, including a brown fuzzy bear, a pink striped cap, a white hat, stacked hats, feet, pink little striped gloves, a fuzzy white little ball, a white nose, and a gold hook. The bear is wearing the cap. The bear is to the right of the hat. The bear is to the right of the hats. The bear is wearing the gloves. The cap is on the bear. The cap is to the right of the hat. The hat is to the left of the cap. The hat is to the left of the bear. The hats are to the left of the bear. The feet are to the right of the ball. The gloves are to the left of the nose. The gloves are on the bear. The gloves are to the left of the ball. The ball is to the left of the feet. The ball is to the right of the gloves. The nose is to the right of the gloves. Question: In the scene, are there mammals that are not brown? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-35.43596,-1.2629137
11804489,2,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 9 objects in the scene, including a brown fuzzy bear, a pink striped cap, a white hat, stacked hats, feet, pink little striped gloves, a fuzzy white little ball, a white nose, and a gold hook. The bear is wearing the cap. The bear is to the right of the hat. The bear is to the right of the hats. The bear is wearing the gloves. The cap is on the bear. The cap is to the right of the hat. The hat is to the left of the cap. The hat is to the left of the bear. The hats are to the left of the bear. The feet are to the right of the ball. The gloves are to the left of the nose. The gloves are on the bear. The gloves are to the left of the ball. The ball is to the left of the feet. The ball is to the right of the gloves. The nose is to the right of the gloves. Question: In the scene, are there vertebrates that are not brown? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-51.312,0.40216827
11804489,3,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 9 objects in the scene, including a brown fuzzy bear, a pink striped cap, a white hat, stacked hats, feet, pink little striped gloves, a fuzzy white little ball, a white nose, and a gold hook. The bear is wearing the cap. The bear is to the right of the hat. The bear is to the right of the hats. The bear is wearing the gloves. The cap is on the bear. The cap is to the right of the hat. The hat is to the left of the cap. The hat is to the left of the bear. The hats are to the left of the bear. The feet are to the right of the ball. The gloves are to the left of the nose. The gloves are on the bear. The gloves are to the left of the ball. The ball is to the left of the feet. The ball is to the right of the gloves. The nose is to the right of the gloves. Question: In the scene, are there animals that are not brown? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-14.437349,-16.006645
5788880,1,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 4 objects in the scene, including a blue water, a rock, a white bear, and a black nose. Question: In the scene, is there a mammal that is not white? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-49.366817,-2.2003431
5788880,2,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 4 objects in the scene, including a blue water, a rock, a white bear, and a black nose. Question: In the scene, is there a vertebrate that is not white? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-64.52427,3.5714216
5788880,3,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 4 objects in the scene, including a blue water, a rock, a white bear, and a black nose. Question: In the scene, is there an animal that is not white? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-29.423332,-13.195527
5788881,1,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 4 objects in the scene, including a blue water, a rock, a white bear, and a black nose. Question: In the scene, do you see a mammal that is not white? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-30.740137,1.5224619
5788881,2,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 4 objects in the scene, including a blue water, a rock, a white bear, and a black nose. Question: In the scene, do you see a vertebrate that is not white? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-47.85221,5.3365774
5788881,3,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 4 objects in the scene, including a blue water, a rock, a white bear, and a black nose. Question: In the scene, do you see an animal that is not white? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-15.714065,-8.698016
17891459,1,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 10 objects in the scene, including a red screen, a table, a white bear, a picture, a black book, a box, red letters, black candles, a paw, and a black nose. The bear is to the left of the picture. The bear is to the right of the letters. The bear is behind the candles. The bear is to the right of the book. The picture is to the right of the candles. The picture is to the right of the bear. The picture is to the right of the paw. The book is to the left of the bear. The book is to the left of the candles. The book is to the left of the paw. The book is on the table. The letters are to the left of the bear. The candles are in front of the bear. The candles are to the right of the book. The candles are on the table. The candles are to the left of the picture. The paw belongs to the bear. The paw is to the left of the picture. The paw is to the right of the book. The nose belongs to the bear. Question: In the scene, is there a mammal that is not white? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-47.933228,-8.074467
17891459,2,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 10 objects in the scene, including a red screen, a table, a white bear, a picture, a black book, a box, red letters, black candles, a paw, and a black nose. The bear is to the left of the picture. The bear is to the right of the letters. The bear is behind the candles. The bear is to the right of the book. The picture is to the right of the candles. The picture is to the right of the bear. The picture is to the right of the paw. The book is to the left of the bear. The book is to the left of the candles. The book is to the left of the paw. The book is on the table. The letters are to the left of the bear. The candles are in front of the bear. The candles are to the right of the book. The candles are on the table. The candles are to the left of the picture. The paw belongs to the bear. The paw is to the left of the picture. The paw is to the right of the book. The nose belongs to the bear. Question: In the scene, is there a vertebrate that is not white? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,False,-59.83585,-7.5573792
17891459,3,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 10 objects in the scene, including a red screen, a table, a white bear, a picture, a black book, a box, red letters, black candles, a paw, and a black nose. The bear is to the left of the picture. The bear is to the right of the letters. The bear is behind the candles. The bear is to the right of the book. The picture is to the right of the candles. The picture is to the right of the bear. The picture is to the right of the paw. The book is to the left of the bear. The book is to the left of the candles. The book is to the left of the paw. The book is on the table. The letters are to the left of the bear. The candles are in front of the bear. The candles are to the right of the book. The candles are on the table. The candles are to the left of the picture. The paw belongs to the bear. The paw is to the left of the picture. The paw is to the right of the book. The nose belongs to the bear. Question: In the scene, is there an animal that is not white? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-31.080942,-12.684184
13677316,1,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 19 objects in the scene, including a forest, a green moss, a wild walking black adult bear, a brown long stick, a rotten tree, sticks, a ground, vines, a branch, a head, leaves, a stump, a leg, a large gray rock, a furry black ear, eyes, a nose, an eye, and a black fur. The forest is to the left of the eye. The forest is to the left of the eyes. The forest is to the left of the moss. The forest is to the left of the bear. The forest is to the left of the head. The forest is to the left of the fur. The forest is to the left of the ear. The forest is to the left of the leg. The forest is to the left of the stump. The moss is to the right of the bear. The moss is to the right of the ear. The moss is to the right of the fur. The moss is to the right of the head. The moss is to the right of the nose. The moss is to the right of the leaves. The moss is to the right of the leg. The moss is to the right of the forest. The moss is to the right of the ground. The moss is to the right of the eyes. The moss is to the right of the eye. The bear is to the left of the moss. The bear is to the right of the forest. The bear is to the right of the sticks. The tree is to the left of the vines. The sticks are to the left of the bear. The sticks are to the left of the nose. The sticks are to the left of the head. The sticks are to the left of the eyes. The ground is to the left of the leaves. The ground is to the left of the moss. The vines are growing on the tree. The head is to the left of the leg. The head is to the left of the fur. The head is to the right of the forest. The head belongs to the bear. The head is to the right of the sticks. The head is to the left of the moss. The leaves are to the right of the ground. The leaves are to the left of the moss. The stump belongs to the tree. The stump is to the right of the forest. The stump belongs to the stump. The stump is to the left of the rock. The leg is to the left of the moss. The leg is to the right of the eye. The leg is to the right of the head. The leg is to the right of the eyes. The leg belongs to the bear. The leg is to the right of the forest. The leg is to the right of the nose. The leg is covered in the fur. The rock is to the right of the stump. The ear belongs to the bear. The ear is to the left of the moss. The ear is to the right of the forest. The eyes belong to the bear. The eyes are to the right of the sticks. The eyes are to the left of the moss. The eyes are to the left of the eye. The eyes are to the right of the forest. The eyes are to the left of the fur. The eyes are to the left of the leg. The nose is to the left of the leg. The nose belongs to the bear. The nose is to the right of the sticks. The nose is to the left of the moss. The eye is to the right of the forest. The eye is to the left of the leg. The eye belongs to the bear. The eye is to the right of the eyes. The eye is to the left of the moss. The fur is to the right of the head. The fur is to the left of the moss. The fur is to the right of the eyes. The fur is to the right of the forest. Question: In the scene, do you see mammals there that are not black? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,6.272846,-0.3792467
13677316,2,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 19 objects in the scene, including a forest, a green moss, a wild walking black adult bear, a brown long stick, a rotten tree, sticks, a ground, vines, a branch, a head, leaves, a stump, a leg, a large gray rock, a furry black ear, eyes, a nose, an eye, and a black fur. The forest is to the left of the eye. The forest is to the left of the eyes. The forest is to the left of the moss. The forest is to the left of the bear. The forest is to the left of the head. The forest is to the left of the fur. The forest is to the left of the ear. The forest is to the left of the leg. The forest is to the left of the stump. The moss is to the right of the bear. The moss is to the right of the ear. The moss is to the right of the fur. The moss is to the right of the head. The moss is to the right of the nose. The moss is to the right of the leaves. The moss is to the right of the leg. The moss is to the right of the forest. The moss is to the right of the ground. The moss is to the right of the eyes. The moss is to the right of the eye. The bear is to the left of the moss. The bear is to the right of the forest. The bear is to the right of the sticks. The tree is to the left of the vines. The sticks are to the left of the bear. The sticks are to the left of the nose. The sticks are to the left of the head. The sticks are to the left of the eyes. The ground is to the left of the leaves. The ground is to the left of the moss. The vines are growing on the tree. The head is to the left of the leg. The head is to the left of the fur. The head is to the right of the forest. The head belongs to the bear. The head is to the right of the sticks. The head is to the left of the moss. The leaves are to the right of the ground. The leaves are to the left of the moss. The stump belongs to the tree. The stump is to the right of the forest. The stump belongs to the stump. The stump is to the left of the rock. The leg is to the left of the moss. The leg is to the right of the eye. The leg is to the right of the head. The leg is to the right of the eyes. The leg belongs to the bear. The leg is to the right of the forest. The leg is to the right of the nose. The leg is covered in the fur. The rock is to the right of the stump. The ear belongs to the bear. The ear is to the left of the moss. The ear is to the right of the forest. The eyes belong to the bear. The eyes are to the right of the sticks. The eyes are to the left of the moss. The eyes are to the left of the eye. The eyes are to the right of the forest. The eyes are to the left of the fur. The eyes are to the left of the leg. The nose is to the left of the leg. The nose belongs to the bear. The nose is to the right of the sticks. The nose is to the left of the moss. The eye is to the right of the forest. The eye is to the left of the leg. The eye belongs to the bear. The eye is to the right of the eyes. The eye is to the left of the moss. The fur is to the right of the head. The fur is to the left of the moss. The fur is to the right of the eyes. The fur is to the right of the forest. Question: In the scene, do you see vertebrates there that are not black? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-14.929498,3.6374016
13677316,3,hypernym,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 19 objects in the scene, including a forest, a green moss, a wild walking black adult bear, a brown long stick, a rotten tree, sticks, a ground, vines, a branch, a head, leaves, a stump, a leg, a large gray rock, a furry black ear, eyes, a nose, an eye, and a black fur. The forest is to the left of the eye. The forest is to the left of the eyes. The forest is to the left of the moss. The forest is to the left of the bear. The forest is to the left of the head. The forest is to the left of the fur. The forest is to the left of the ear. The forest is to the left of the leg. The forest is to the left of the stump. The moss is to the right of the bear. The moss is to the right of the ear. The moss is to the right of the fur. The moss is to the right of the head. The moss is to the right of the nose. The moss is to the right of the leaves. The moss is to the right of the leg. The moss is to the right of the forest. The moss is to the right of the ground. The moss is to the right of the eyes. The moss is to the right of the eye. The bear is to the left of the moss. The bear is to the right of the forest. The bear is to the right of the sticks. The tree is to the left of the vines. The sticks are to the left of the bear. The sticks are to the left of the nose. The sticks are to the left of the head. The sticks are to the left of the eyes. The ground is to the left of the leaves. The ground is to the left of the moss. The vines are growing on the tree. The head is to the left of the leg. The head is to the left of the fur. The head is to the right of the forest. The head belongs to the bear. The head is to the right of the sticks. The head is to the left of the moss. The leaves are to the right of the ground. The leaves are to the left of the moss. The stump belongs to the tree. The stump is to the right of the forest. The stump belongs to the stump. The stump is to the left of the rock. The leg is to the left of the moss. The leg is to the right of the eye. The leg is to the right of the head. The leg is to the right of the eyes. The leg belongs to the bear. The leg is to the right of the forest. The leg is to the right of the nose. The leg is covered in the fur. The rock is to the right of the stump. The ear belongs to the bear. The ear is to the left of the moss. The ear is to the right of the forest. The eyes belong to the bear. The eyes are to the right of the sticks. The eyes are to the left of the moss. The eyes are to the left of the eye. The eyes are to the right of the forest. The eyes are to the left of the fur. The eyes are to the left of the leg. The nose is to the left of the leg. The nose belongs to the bear. The nose is to the right of the sticks. The nose is to the left of the moss. The eye is to the right of the forest. The eye is to the left of the leg. The eye belongs to the bear. The eye is to the right of the eyes. The eye is to the left of the moss. The fur is to the right of the head. The fur is to the left of the moss. The fur is to the right of the eyes. The fur is to the right of the forest. Question: In the scene, do you see animals there that are not black? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,12.370365,-4.3412256
4197469,1,hypernym,oven,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
