item,layer,sim
670,10,0.39540964365005493
671,10,0.3753929138183594
672,10,0.3946012854576111
673,10,0.2999667525291443
674,10,0.27363571524620056
675,10,0.30586835741996765
676,10,0.3789280652999878
677,10,0.27315953373908997
678,10,0.33975642919540405
679,10,0.3100420832633972
680,10,0.3282266855239868
681,10,0.39498966932296753
682,10,0.4187565743923187
683,10,0.37854743003845215
684,10,0.37486785650253296
685,10,0.36047855019569397
686,10,0.4540567994117737
687,10,0.33234328031539917
688,10,0.3312436640262604
689,10,0.41905319690704346
690,10,0.299542635679245
691,10,0.448727011680603
692,10,0.4188660681247711
693,10,0.412848562002182
694,10,0.3105907440185547
695,10,0.3688045144081116
696,10,0.2958497703075409
697,10,0.3818766474723816
698,10,0.4162772297859192
699,10,0.4096280336380005
700,10,0.49248549342155457
701,10,0.2779485285282135
702,10,0.26926520466804504
703,10,0.4082106351852417
704,10,0.3253471553325653
705,10,0.2495240569114685
706,10,0.29348278045654297
707,10,0.3244616687297821
708,10,0.3605141341686249
709,10,0.30462929606437683
710,10,0.30803969502449036
711,10,0.41126900911331177
712,10,0.2929458022117615
713,10,0.46651941537857056
714,10,0.3471556305885315
715,10,0.311565637588501
716,10,0.37754130363464355
717,10,0.2885012626647949
718,10,0.2949185371398926
719,10,0.32135525345802307
720,10,0.25606387853622437
721,10,0.33976227045059204
722,10,0.33306869864463806
723,10,0.34204402565956116
724,10,0.4533713161945343
725,10,0.29189079999923706
726,10,0.2638152837753296
727,10,0.30894339084625244
728,10,0.32216158509254456
729,10,0.3102847933769226
730,10,0.36357277631759644
731,10,0.24593690037727356
732,10,0.30683791637420654
733,10,0.35445648431777954
734,10,0.2727043032646179
735,10,0.385598748922348
736,10,0.3687019944190979
737,10,0.3125993609428406
738,10,0.4249779284000397
739,10,0.3418603837490082
740,10,0.37868815660476685
741,10,0.407106876373291
742,10,0.40761712193489075
743,10,0.34684568643569946
744,10,0.2812904715538025
745,10,0.38108769059181213
746,10,0.3743181526660919
747,10,0.3193623721599579
748,10,0.2451288104057312
749,10,0.34727349877357483
750,10,0.4025677442550659
751,10,0.2786092162132263
752,10,0.2783137559890747
753,10,0.2486203908920288
754,10,0.3318982720375061
755,10,0.4619993567466736
756,10,0.31576046347618103
757,10,0.3811676502227783
758,10,0.3106054663658142
759,10,0.2772940993309021
760,10,0.3703518509864807
761,10,0.33966198563575745
762,10,0.2821090519428253
763,10,0.3015151619911194
764,10,0.37000131607055664
765,10,0.4399830996990204
766,10,0.31366971135139465
767,10,0.3991652727127075
768,10,0.33430010080337524
769,10,0.3009239733219147
770,10,0.2985103726387024
771,10,0.4298911988735199
772,10,0.4373999238014221
773,10,0.38433778285980225
774,10,0.3847929537296295
775,10,0.40547436475753784
776,10,0.2233467996120453
777,10,0.3274279832839966
778,10,0.2409157007932663
779,10,0.4470732510089874
780,10,0.3523036539554596
781,10,0.3490235209465027
782,10,0.35810261964797974
783,10,0.3664603531360626
784,10,0.29210975766181946
785,10,0.25675657391548157
786,10,0.37687283754348755
787,10,0.3265918791294098
788,10,0.2925221920013428
789,10,0.2899640202522278
790,10,0.30232715606689453
791,10,0.3494030833244324
792,10,0.3631165623664856
793,10,0.3126463294029236
794,10,0.2634192705154419
795,10,0.32145261764526367
796,10,0.3349667191505432
797,10,0.4156067967414856
798,10,0.3977469205856323
799,10,0.31187790632247925
800,10,0.3266129195690155
801,10,0.3333720266819
802,10,0.2820298373699188
803,10,0.36926838755607605
804,10,0.33143049478530884
805,10,0.33833760023117065
806,10,0.39573225378990173
807,10,0.32719963788986206
808,10,0.2345481961965561
809,10,0.3886546492576599
810,10,0.36516597867012024
811,10,0.3735153079032898
812,10,0.32057321071624756
813,10,0.4536503553390503
814,10,0.3877296447753906
815,10,0.3907492756843567
816,10,0.32861143350601196
817,10,0.3601817190647125
818,10,0.31948915123939514
819,10,0.2984989881515503
820,10,0.44178277254104614
821,10,0.4295974671840668
822,10,0.2704063653945923
823,10,0.31032639741897583
824,10,0.3490949869155884
825,10,0.311367392539978
826,10,0.38434648513793945
827,10,0.31778979301452637
828,10,0.3702384829521179
829,10,0.3142474293708801
830,10,0.3315161466598511
831,10,0.4162744879722595
832,10,0.2748166024684906
833,10,0.28489813208580017
834,10,0.31637004017829895
835,10,0.4057960510253906
836,10,0.4099327325820923
837,10,0.2599945068359375
838,10,0.27577483654022217
839,10,0.35041719675064087
840,10,0.319419264793396
841,10,0.3282109498977661
842,10,0.30498403310775757
843,10,0.3007168173789978
844,10,0.33264636993408203
845,10,0.3914710283279419
846,10,0.29295849800109863
847,10,0.36691147089004517
848,10,0.3906082510948181
849,10,0.4114036560058594
850,10,0.2917192876338959
851,10,0.27077600359916687
852,10,0.30594393610954285
853,10,0.4100663661956787
854,10,0.3331206738948822
855,10,0.31345638632774353
856,10,0.3425920009613037
857,10,0.3940615952014923
858,10,0.3156527876853943
859,10,0.28442928194999695
860,10,0.3605005443096161
861,10,0.3947639465332031
862,10,0.34694433212280273
863,10,0.2942207157611847
864,10,0.28726357221603394
865,10,0.2390505075454712
866,10,0.29650160670280457
867,10,0.3419518768787384
868,10,0.27858585119247437
869,10,0.32046306133270264
870,10,0.355857789516449
871,10,0.34432488679885864
872,10,0.31625229120254517
873,10,0.3166412115097046
874,10,0.28545382618904114
875,10,0.33507105708122253
876,10,0.27116426825523376
877,10,0.41856613755226135
878,10,0.2756890058517456
879,10,0.4422945976257324
880,10,0.28790509700775146
881,10,0.26298490166664124
882,10,0.2600337862968445
883,10,0.24806265532970428
884,10,0.38268154859542847
885,10,0.37643882632255554
886,10,0.36399513483047485
887,10,0.3779268264770508
888,10,0.40598753094673157
889,10,0.29505133628845215
890,10,0.3219105303287506
891,10,0.35671475529670715
892,10,0.3816984295845032
893,10,0.37436550855636597
894,10,0.42228084802627563
895,10,0.33725452423095703
896,10,0.3892919421195984
897,10,0.3135742247104645
898,10,0.3377322852611542
899,10,0.39602652192115784
900,10,0.35878199338912964
901,10,0.25346967577934265
902,10,0.3314940631389618
903,10,0.23358812928199768
904,10,0.2844960391521454
905,10,0.37071332335472107
906,10,0.301957905292511
907,10,0.29621073603630066
908,10,0.27772223949432373
909,10,0.25132712721824646
910,10,0.3266376852989197
911,10,0.31257954239845276
912,10,0.24872872233390808
913,10,0.3410859704017639
914,10,0.35576507449150085
915,10,0.3704816401004791
916,10,0.37249991297721863
917,10,0.216166689991951
918,10,0.29438748955726624
919,10,0.31141433119773865
920,10,0.34105804562568665
921,10,0.40715205669403076
922,10,0.26392626762390137
923,10,0.3287612497806549
924,10,0.41284841299057007
925,10,0.38563984632492065
926,10,0.3543469309806824
927,10,0.29669708013534546
928,10,0.2927822768688202
929,10,0.24127502739429474
930,10,0.3625096082687378
931,10,0.3097648322582245
932,10,0.33702364563941956
933,10,0.35019010305404663
934,10,0.3066142201423645
935,10,0.3223130702972412
936,10,0.34386101365089417
937,10,0.2990673780441284
938,10,0.3545067012310028
939,10,0.3012184202671051
940,10,0.391687273979187
941,10,0.38456985354423523
942,10,0.3471938669681549
943,10,0.27150341868400574
944,10,0.3443825840950012
945,10,0.29209044575691223
946,10,0.39540645480155945
947,10,0.3223370313644409
948,10,0.25182783603668213
949,10,0.413514107465744
950,10,0.28362077474594116
951,10,0.35359176993370056
952,10,0.3173306882381439
953,10,0.29113948345184326
954,10,0.3369137644767761
955,10,0.2901983857154846
956,10,0.36883053183555603
957,10,0.32598984241485596
958,10,0.38301998376846313
959,10,0.4879720211029053
960,10,0.3838537633419037
961,10,0.3614714741706848
962,10,0.3679717779159546
963,10,0.31535613536834717
964,10,0.3794079124927521
965,10,0.3501017093658447
966,10,0.28401196002960205
967,10,0.302297443151474
968,10,0.45177555084228516
969,10,0.3049522340297699
970,10,0.3694230318069458
971,10,0.2893529236316681
972,10,0.4300914406776428
973,10,0.2859010100364685
974,10,0.2880668640136719
975,10,0.27609655261039734
976,10,0.25411975383758545
977,10,0.2545042932033539
978,10,0.2536294460296631
979,10,0.34929779171943665
980,10,0.4195170998573303
981,10,0.3595656156539917
982,10,0.24036256968975067
983,10,0.24072833359241486
984,10,0.3404834568500519
985,10,0.45704275369644165
986,10,0.3027511239051819
987,10,0.31682610511779785
988,10,0.3772015869617462
989,10,0.460389643907547
990,10,0.3040359616279602
991,10,0.4217213988304138
992,10,0.3105766177177429
993,10,0.29194220900535583
994,10,0.3439333736896515
995,10,0.31000301241874695
996,10,0.3935026228427887
997,10,0.3011772632598877
998,10,0.26753705739974976
999,10,0.36123454570770264
1000,10,0.32080715894699097
1001,10,0.3197552561759949
1002,10,0.269067645072937
1003,10,0.32834863662719727
1004,10,0.35079360008239746
1005,10,0.36297839879989624
1006,10,0.3581685423851013
1007,10,0.3472265899181366
1008,10,0.27792760729789734
1009,10,0.3214513063430786
1010,10,0.3400256633758545
1011,10,0.2703810930252075
1012,10,0.3735623359680176
1013,10,0.3272302448749542
1014,10,0.38854560256004333
1015,10,0.4058667719364166
1016,10,0.334092378616333
1017,10,0.322579026222229
1018,10,0.32250478863716125
1019,10,0.3076893985271454
1020,10,0.386641263961792
1021,10,0.3037375509738922
1022,10,0.3956012725830078
1023,10,0.33561891317367554
1024,10,0.3982033133506775
1025,10,0.44052788615226746
1026,10,0.3831690847873688
1027,10,0.40485984086990356
1028,10,0.4095039963722229
1029,10,0.3547602593898773
1030,10,0.250426709651947
1031,10,0.3506643772125244
1032,10,0.3602749705314636
1033,10,0.26962268352508545
1034,10,0.3729736804962158
1035,10,0.35499370098114014
1036,10,0.38891085982322693
1037,10,0.3005658984184265
1038,10,0.37287503480911255
1039,10,0.3172888159751892
1040,10,0.3294990062713623
1041,10,0.37012460827827454
1042,10,0.31711679697036743
1043,10,0.26971086859703064
1044,10,0.3107158839702606
1045,10,0.37292376160621643
1046,10,0.37622421979904175
1047,10,0.41738617420196533
1048,10,0.3618873953819275
1049,10,0.37894484400749207
1050,10,0.33031773567199707
1051,10,0.26072609424591064
1052,10,0.32119905948638916
1053,10,0.4134830832481384
1054,10,0.28997182846069336
1055,10,0.3889624774456024
1056,10,0.395359069108963
1057,10,0.3327801823616028
1058,10,0.24177303910255432
1059,10,0.3055512309074402
1060,10,0.3639269173145294
1061,10,0.3763635754585266
1062,10,0.3324541449546814
1063,10,0.3035276234149933
1064,10,0.35103094577789307
1065,10,0.4140576720237732
1066,10,0.3303247392177582
1067,10,0.29012367129325867
1068,10,0.4615446925163269
1069,10,0.33998891711235046
1070,10,0.28045713901519775
1071,10,0.32403501868247986
1072,10,0.47452080249786377
1073,10,0.5117499232292175
1074,10,0.28570374846458435
1075,10,0.3973200023174286
1076,10,0.40330931544303894
1077,10,0.38381779193878174
1078,10,0.33209121227264404
1079,10,0.3259446322917938
1080,10,0.35182929039001465
1081,10,0.3921581208705902
1082,10,0.43673181533813477
1083,10,0.34962236881256104
1084,10,0.38293778896331787
1085,10,0.39082232117652893
1086,10,0.34124863147735596
1087,10,0.38336309790611267
1088,10,0.42145290970802307
1089,10,0.23659150302410126
1090,10,0.32901647686958313
1091,10,0.2780504822731018
1092,10,0.35925835371017456
1093,10,0.3578021824359894
1094,10,0.35256072878837585
1095,10,0.33871933817863464
1096,10,0.47639667987823486
1097,10,0.42592352628707886
1098,10,0.3106132447719574
1099,10,0.4887738823890686
1100,10,0.39238137006759644
1101,10,0.3219452500343323
1102,10,0.4417324662208557
1103,10,0.4361828863620758
1104,10,0.46249517798423767
1105,10,0.28156596422195435
1106,10,0.41323956847190857
1107,10,0.3042033314704895
1108,10,0.2673929035663605
1109,10,0.2562904357910156
1110,10,0.31153836846351624
1111,10,0.31766414642333984
1112,10,0.37808293104171753
1113,10,0.4036232531070709
1114,10,0.3195202648639679
1115,10,0.38476425409317017
1116,10,0.4072192311286926
1117,10,0.344688355922699
1118,10,0.4032681882381439
1119,10,0.3279019594192505
1120,10,0.2886136770248413
1121,10,0.3017016649246216
1122,10,0.33423903584480286
1123,10,0.2808198928833008
1124,10,0.3022630214691162
1125,10,0.3686515688896179
1126,10,0.34526294469833374
1127,10,0.3447951078414917
1128,10,0.2365555465221405
1129,10,0.2508297264575958
1130,10,0.3918796181678772
1131,10,0.38365164399147034
1132,10,0.3754321336746216
1133,10,0.36063554883003235
1134,10,0.26548856496810913
1135,10,0.33808207511901855
1136,10,0.3452622890472412
1137,10,0.32301899790763855
1138,10,0.24012665450572968
1139,10,0.2916712164878845
1140,10,0.29411864280700684
1141,10,0.43406787514686584
1142,10,0.42689913511276245
1143,10,0.3275577425956726
1144,10,0.3855912983417511
1145,10,0.36750730872154236
1146,10,0.2549826204776764
1147,10,0.34799763560295105
1148,10,0.2958613932132721
1149,10,0.3750521242618561
1150,10,0.2836562693119049
1151,10,0.3627825975418091
1152,10,0.32041239738464355
1153,10,0.39731472730636597
1154,10,0.37950509786605835
1155,10,0.4393816292285919
1156,10,0.2833818793296814
1157,10,0.3923962414264679
1158,10,0.3285002112388611
1159,10,0.3686997890472412
1160,10,0.3156605362892151
1161,10,0.3400946259498596
1162,10,0.30955320596694946
1163,10,0.3853074610233307
1164,10,0.39834094047546387
1165,10,0.32975396513938904
1166,10,0.39280131459236145
1167,10,0.32488545775413513
1168,10,0.2840273976325989
1169,10,0.34851664304733276
1170,10,0.2647523880004883
1171,10,0.39976587891578674
1172,10,0.45728111267089844
1173,10,0.2909291088581085
1174,10,0.2866867482662201
1175,10,0.39284902811050415
1176,10,0.3733940124511719
1177,10,0.3147609829902649
1178,10,0.32444965839385986
1179,10,0.28364861011505127
1180,10,0.32405656576156616
1181,10,0.2925807535648346
1182,10,0.3841478228569031
1183,10,0.3876047134399414
1184,10,0.4060395061969757
1185,10,0.32736074924468994
1186,10,0.36581578850746155
1187,10,0.3605858385562897
1188,10,0.30686402320861816
1189,10,0.3943105638027191
1190,10,0.33336061239242554
1191,10,0.4174165427684784
1192,10,0.2967856228351593
1193,10,0.22885584831237793
1194,10,0.3588058054447174
1195,10,0.3159131109714508
1196,10,0.30897825956344604
1197,10,0.289158433675766
1198,10,0.35207390785217285
1199,10,0.31263676285743713
1200,10,0.26378554105758667
1201,10,0.46564680337905884
1202,10,0.24238912761211395
1203,10,0.4092339277267456
1204,10,0.40889647603034973
1205,10,0.36401399970054626
1206,10,0.31472548842430115
1207,10,0.28539764881134033
1208,10,0.2992854714393616
1209,10,0.25380581617355347
1210,10,0.3594720959663391
1211,10,0.3184894919395447
1212,10,0.3429042100906372
1213,10,0.2808760702610016
1214,10,0.35657429695129395
1215,10,0.3809279799461365
1216,10,0.3029762804508209
1217,10,0.3130336403846741
1218,10,0.413999080657959
1219,10,0.3743743598461151
1220,10,0.33965033292770386
1221,10,0.28663191199302673
1222,10,0.32902488112449646
1223,10,0.2539746165275574
1224,10,0.31680893898010254
1225,10,0.4035375714302063
1226,10,0.26999610662460327
1227,10,0.39692309498786926
1228,10,0.30745694041252136
1229,10,0.3839171230792999
1230,10,0.27458885312080383
1231,10,0.33685022592544556
1232,10,0.3497570753097534
1233,10,0.3191361427307129
1234,10,0.4113125503063202
1235,10,0.3925597667694092
1236,10,0.3694789707660675
1237,10,0.28565093874931335
1238,10,0.22270232439041138
1239,10,0.4151867628097534
1240,10,0.3835725784301758
1241,10,0.2920680046081543
1242,10,0.3938871920108795
1243,10,0.290365606546402
1244,10,0.33635079860687256
1245,10,0.30205559730529785
1246,10,0.2794884741306305
1247,10,0.3253878057003021
1248,10,0.2880803644657135
1249,10,0.3358326256275177
1250,10,0.40860748291015625
1251,10,0.38278818130493164
1252,10,0.2610156834125519
1253,10,0.3265244960784912
1254,10,0.34086668491363525
1255,10,0.2968212068080902
1256,10,0.3732195496559143
1257,10,0.3308383822441101
1258,10,0.3251231610774994
1259,10,0.3736487030982971
1260,10,0.3134448230266571
1261,10,0.31222280859947205
1262,10,0.35336583852767944
1263,10,0.3898458182811737
1264,10,0.32902494072914124
1265,10,0.329574853181839
1266,10,0.3877439498901367
1267,10,0.4119579493999481
1268,10,0.2595512270927429
1269,10,0.2852385938167572
1270,10,0.36124616861343384
1271,10,0.41444703936576843
1272,10,0.32901889085769653
1273,10,0.3321850895881653
1274,10,0.37403953075408936
1275,10,0.3328571319580078
1276,10,0.38696131110191345
1277,10,0.41025692224502563
1278,10,0.34686896204948425
1279,10,0.39386412501335144
1280,10,0.2276892066001892
1281,10,0.3120412528514862
1282,10,0.31502652168273926
1283,10,0.35678526759147644
1284,10,0.25181448459625244
1285,10,0.2867429852485657
1286,10,0.27215075492858887
1287,10,0.4053257703781128
1288,10,0.33161336183547974
1289,10,0.26253393292427063
1290,10,0.3155076205730438
1291,10,0.34721729159355164
1292,10,0.3048790991306305
1293,10,0.2516922652721405
1294,10,0.3092544972896576
1295,10,0.34201890230178833
1296,10,0.38665246963500977
1297,10,0.28875353932380676
1298,10,0.4978773593902588
1299,10,0.4110189378261566
1300,10,0.33974698185920715
1301,10,0.3137291371822357
1302,10,0.3528330326080322
1303,10,0.35617703199386597
1304,10,0.3906204104423523
1305,10,0.24148257076740265
1306,10,0.3266656994819641
1307,10,0.2966746389865875
1308,10,0.28013789653778076
1309,10,0.31883811950683594
1310,10,0.3480554521083832
1311,10,0.30413100123405457
1312,10,0.3154590129852295
1313,10,0.41224002838134766
1314,10,0.2811141312122345
1315,10,0.3809061050415039
1316,10,0.24542886018753052
1317,10,0.3079407811164856
1318,10,0.3244665563106537
1319,10,0.3456493616104126
1320,10,0.33445435762405396
1321,10,0.3759583830833435
1322,10,0.33452993631362915
1323,10,0.368499755859375
1324,10,0.3707432746887207
1325,10,0.3983041048049927
1326,10,0.35362228751182556
1327,10,0.41435906291007996
1328,10,0.37055081129074097
1329,10,0.2973133325576782
1330,10,0.3707026541233063
1331,10,0.3170240819454193
1332,10,0.2396417260169983
1333,10,0.3277325928211212
1334,10,0.3059353828430176
1335,10,0.30282169580459595
1336,10,0.31395086646080017
1337,10,0.29477959871292114
1338,10,0.4086986482143402
1339,10,0.2375890016555786
1340,10,0.2929697632789612
1341,10,0.27312734723091125
1342,10,0.3355764150619507
1343,10,0.3498457670211792
1344,10,0.4165272116661072
1345,10,0.27193161845207214
1346,10,0.33688557147979736
1347,10,0.3128003180027008
1348,10,0.42438414692878723
1349,10,0.37195658683776855
1350,10,0.35666438937187195
1351,10,0.3476785123348236
1352,10,0.4003714919090271
1353,10,0.35151463747024536
1354,10,0.350067675113678
1355,10,0.31642282009124756
1356,10,0.3261331021785736
1357,10,0.29039159417152405
1358,10,0.3438870310783386
1359,10,0.3780529499053955
1360,10,0.2805439531803131
1361,10,0.2778870761394501
1362,10,0.33159077167510986
1363,10,0.35024240612983704
1364,10,0.3683118522167206
1365,10,0.36085858941078186
1366,10,0.32812583446502686
1367,10,0.3726441264152527
1368,10,0.28308287262916565
1369,10,0.36742979288101196
1370,10,0.32465675473213196
1371,10,0.3621313273906708
1372,10,0.3160688579082489
1373,10,0.372896671295166
1374,10,0.23536357283592224
1375,10,0.32093510031700134
1376,10,0.3158838450908661
1377,10,0.293621301651001
1378,10,0.3730425536632538
1379,10,0.5115435123443604
1380,10,0.2862817943096161
1381,10,0.3216361701488495
1382,10,0.3682295083999634
1383,10,0.4397224485874176
1384,10,0.3445112109184265
1385,10,0.31270721554756165
1386,10,0.3600260615348816
1387,10,0.4616219103336334
1388,10,0.26594746112823486
1389,10,0.3078174889087677
1390,10,0.31345129013061523
1391,10,0.43623995780944824
1392,10,0.236737921833992
1393,10,0.3343789279460907
1394,10,0.35309019684791565
1395,10,0.3868933320045471
1396,10,0.31871557235717773
1397,10,0.37882301211357117
1398,10,0.33246076107025146
1399,10,0.40104517340660095
1400,10,0.33789128065109253
1401,10,0.43681401014328003
1402,10,0.2994610071182251
1403,10,0.2305556982755661
1404,10,0.29667413234710693
1405,10,0.3154635727405548
1406,10,0.3169766962528229
1407,10,0.350454181432724
1408,10,0.4003467559814453
1409,10,0.3338697552680969
1410,10,0.3433713912963867
1411,10,0.22439049184322357
1412,10,0.2799733877182007
1413,10,0.30598345398902893
1414,10,0.4017200171947479
1415,10,0.3810425400733948
1416,10,0.36252447962760925
1417,10,0.3698176443576813
1418,10,0.35667264461517334
1419,10,0.31025776267051697
1420,10,0.3892267346382141
1421,10,0.32067930698394775
1422,10,0.3048202693462372
1423,10,0.34943661093711853
1424,10,0.38160210847854614
1425,10,0.3565084934234619
1426,10,0.36906754970550537
1427,10,0.2819705307483673
1428,10,0.3491188585758209
1429,10,0.3106061518192291
1430,10,0.3085367679595947
1431,10,0.2985341250896454
1432,10,0.27013587951660156
1433,10,0.3214235007762909
1434,10,0.34043312072753906
1435,10,0.2680830955505371
1436,10,0.32700130343437195
1437,10,0.29965490102767944
1438,10,0.32082390785217285
1439,10,0.2984485328197479
1440,10,0.37835684418678284
1441,10,0.34924232959747314
1442,10,0.33871719241142273
1443,10,0.36790239810943604
1444,10,0.35036903619766235
1445,10,0.2908645272254944
1446,10,0.34541335701942444
1447,10,0.28157222270965576
1448,10,0.27526184916496277
1449,10,0.26853495836257935
1450,10,0.31206321716308594
1451,10,1.0000001192092896
1452,10,0.36833664774894714
1453,10,0.43379175662994385
1454,10,0.2748507857322693
1455,10,0.25398963689804077
1456,10,0.3601419925689697
1457,10,0.34610652923583984
1458,10,0.30618512630462646
1459,10,0.3250412344932556
1460,10,0.4311405122280121
1461,10,0.4288892447948456
1462,10,0.3776835501194
1463,10,0.33701327443122864
1464,10,0.3464158773422241
1465,10,0.4179534614086151
1466,10,0.3562946319580078
1467,10,0.3396616578102112
1468,10,0.37692031264305115
1469,10,0.3231569528579712
1470,10,0.36765816807746887
1471,10,0.29235321283340454
1472,10,0.24574042856693268
1473,10,0.30744603276252747
1474,10,0.33046066761016846
1475,10,0.41902396082878113
1476,10,0.36297041177749634
1477,10,0.3433699607849121
1478,10,0.3819866180419922
1479,10,0.2860206663608551
1480,10,0.24237534403800964
1481,10,0.35384246706962585
1482,10,0.35271233320236206
1483,10,0.28032830357551575
1484,10,0.25586432218551636
1485,10,0.28330928087234497
1486,10,0.3451992869377136
1487,10,0.42514094710350037
1488,10,0.38794565200805664
1489,10,0.3626261055469513
1490,10,0.34044796228408813
1491,10,0.35057011246681213
1492,10,0.3814586102962494
1493,10,0.28781363368034363
1494,10,0.32642197608947754
1495,10,0.27086201310157776
1496,10,0.27990445494651794
1497,10,0.3425501585006714
1498,10,0.4264366030693054
1499,10,0.35881632566452026
1500,10,0.3316226005554199
1501,10,0.33217063546180725
1502,10,0.387254923582077
1503,10,0.33551204204559326
1504,10,0.3761960566043854
1505,10,0.4355580508708954
1506,10,0.35238099098205566
1507,10,0.38527756929397583
1508,10,0.4561404287815094
1509,10,0.42602336406707764
1510,10,0.3995186686515808
1511,10,0.3075742721557617
1512,10,0.24503356218338013
1513,10,0.39894983172416687
1514,10,0.41150495409965515
1515,10,0.24319793283939362
1516,10,0.28059935569763184
1517,10,0.3364766836166382
1518,10,0.36122116446495056
1519,10,0.3411744236946106
1520,10,0.25284501910209656
1521,10,0.3055497705936432
1522,10,0.38164252042770386
1523,10,0.2756108045578003
1524,10,0.31409358978271484
1525,10,0.3870721459388733
1526,10,0.4369376599788666
1527,10,0.30662986636161804
1528,10,0.33136117458343506
1529,10,0.29357439279556274
1530,10,0.22189226746559143
1531,10,0.3353860080242157
1532,10,0.45705655217170715
1533,10,0.27639883756637573
1534,10,0.31253308057785034
1535,10,0.35858723521232605
1536,10,0.3227144181728363
1537,10,0.3593744933605194
1538,10,0.3179073929786682
1539,10,0.3888944387435913
1540,10,0.3816489279270172
1541,10,0.32039615511894226
1542,10,0.3374606668949127
1543,10,0.3493706285953522
1544,10,0.2607768177986145
1545,10,0.3187517821788788
1546,10,0.2794148325920105
1547,10,0.35189178586006165
1548,10,0.3870463967323303
1549,10,0.3216208219528198
1550,10,0.3207128047943115
1551,10,0.36074578762054443
1552,10,0.25877904891967773
1553,10,0.36218398809432983
1554,10,0.32000550627708435
1555,10,0.35503914952278137
1556,10,0.393069863319397
1557,10,0.3924841284751892
1558,10,0.2599237859249115
1559,10,0.3169538080692291
1560,10,0.37472498416900635
1561,10,0.36117619276046753
1562,10,0.34218910336494446
1563,10,0.4082266092300415
1564,10,0.32255819439888
1565,10,0.39443323016166687
1566,10,0.2968616485595703
1567,10,0.3288910984992981
1568,10,0.3007589280605316
1569,10,0.38036394119262695
1570,10,0.24790887534618378
1571,10,0.32550016045570374
1572,10,0.3479962944984436
1573,10,0.3191215693950653
1574,10,0.36907923221588135
1575,10,0.28033310174942017
1576,10,0.3369351923465729
1577,10,0.2886202931404114
1578,10,0.29642537236213684
1579,10,0.28153857588768005
1580,10,0.3776138722896576
1581,10,0.38797229528427124
1582,10,0.3402131199836731
1583,10,0.3946573734283447
1584,10,0.4461623430252075
1585,10,0.3894176781177521
1586,10,0.36960679292678833
1587,10,0.3062410056591034
1588,10,0.2971416413784027
1589,10,0.2973095774650574
1590,10,0.3659813404083252
1591,10,0.39624878764152527
1592,10,0.30667728185653687
1593,10,0.3327825963497162
1594,10,0.2793199121952057
1595,10,0.3679862320423126
1596,10,0.3484773635864258
1597,10,0.2946842908859253
1598,10,0.41082996129989624
1599,10,0.3338826596736908
1600,10,0.34255585074424744
1601,10,0.3933764696121216
1602,10,0.3170015215873718
1603,10,0.379914253950119
1604,10,0.39115026593208313
1605,10,0.3559844195842743
1606,10,0.2375848889350891
1607,10,0.2988424599170685
1608,10,0.3325420320034027
1609,10,0.27720192074775696
1610,10,0.32884088158607483
1611,10,0.4295094609260559
1612,10,0.3986319303512573
1613,10,0.3264954090118408
1614,10,0.4270850718021393
1615,10,0.18167497217655182
1616,10,0.2975444495677948
1617,10,0.3716566264629364
1618,10,0.29014143347740173
1619,10,0.34282150864601135
1620,10,0.3574298620223999
1621,10,0.3908705413341522
1622,10,0.33331891894340515
1623,10,0.2743724584579468
1624,10,0.27680715918540955
1625,10,0.42007362842559814
1626,10,0.31639939546585083
1627,10,0.2725437879562378
1628,10,0.36638927459716797
1629,10,0.40237343311309814
1630,10,0.3440060615539551
1631,10,0.24443680047988892
1632,10,0.28980472683906555
1633,10,0.3681015372276306
1634,10,0.28937461972236633
1635,10,0.4116264283657074
1636,10,0.49230247735977173
1637,10,0.3454023003578186
1638,10,0.49051621556282043
1639,10,0.28771549463272095
1640,10,0.37217962741851807
1641,10,0.31713300943374634
1642,10,0.2737860381603241
1643,10,0.3445671796798706
1644,10,0.4107244908809662
1645,10,0.4291999340057373
1646,10,0.3459523022174835
1647,10,0.39086806774139404
1648,10,0.42755958437919617
1649,10,0.3901504576206207
1650,10,0.3281004726886749
1651,10,0.3828723430633545
1652,10,0.27688494324684143
1653,10,0.33302369713783264
1654,10,0.3042408227920532
1655,10,0.407520055770874
1656,10,0.3397579789161682
1657,10,0.29868626594543457
1658,10,0.3635701835155487
1659,10,0.25371986627578735
1660,10,0.366872638463974
1661,10,0.2789066433906555
1662,10,0.3175990581512451
1663,10,0.38294923305511475
1664,10,0.3597857356071472
1665,10,0.32260191440582275
1666,10,0.3889480233192444
1667,10,0.33066245913505554
1668,10,0.31904125213623047
1669,10,0.36780786514282227
1670,10,0.3157860040664673
1671,10,0.3319873809814453
1672,10,0.34243494272232056
1673,10,0.30050787329673767
1674,10,0.3041057884693146
1675,10,0.3176666796207428
1676,10,0.36931687593460083
1677,10,0.31527987122535706
1678,10,0.2669670581817627
1679,10,0.36133962869644165
1680,10,0.27953794598579407
1681,10,0.4091807007789612
1682,10,0.33387869596481323
1683,10,0.2906920909881592
1684,10,0.5075005888938904
1685,10,0.2489873468875885
1686,10,0.3551280200481415
1687,10,0.34827321767807007
1688,10,0.412925124168396
1689,10,0.4008179008960724
1690,10,0.27725568413734436
1691,10,0.4122527241706848
1692,10,0.3629966080188751
1693,10,0.20604291558265686
1694,10,0.32429394125938416
