item,idx,hypernym_pred,negative_pred,swapped_pred,hypernym_yes,negative_yes,swapped_yes
355,355,Yes,No,No,0.999884843826294,0.00959782674908638,0.02998148463666439
356,356,Yes,No,No,0.9995632767677307,0.009469124488532543,0.12313874065876007
357,357,Yes,No,No,0.9622284770011902,0.007917136885225773,0.17698988318443298
358,358,Yes,No,No,0.9996415376663208,0.007685476448386908,0.06625387817621231
359,359,Yes,No,No,0.9996297359466553,0.007652818225324154,0.4474336802959442
360,360,Yes,No,No,0.9995871186256409,0.010363963432610035,0.32091882824897766
361,361,Yes,No,No,0.9926996827125549,0.011739814653992653,0.035732440650463104
362,362,Yes,No,No,0.9998504519462585,0.010235422290861607,0.15581677854061127
363,363,Yes,No,No,0.9995100498199463,0.010955453850328922,0.4056205451488495
364,364,Yes,No,No,0.9409153461456299,0.26719439029693604,0.01738358475267887
365,365,Yes,No,No,0.9997887015342712,0.007465571165084839,0.047375231981277466
366,366,Yes,No,No,0.9999176263809204,0.2045447826385498,0.10180126130580902
367,367,Yes,No,No,0.9999620914459229,0.006185246165841818,0.06494345515966415
368,368,Yes,No,No,0.9998927712440491,0.008555780164897442,0.04869617521762848
369,369,Yes,No,No,0.6898018717765808,0.011152236722409725,0.12710776925086975
370,370,Yes,No,No,0.752571702003479,0.014511671848595142,0.10130667686462402
371,371,No,Yes,No,0.483573853969574,0.6617494821548462,0.18847285211086273
372,372,Yes,No,Yes,0.999130368232727,0.013156463392078876,0.6765071749687195
373,373,No,No,No,0.010271881707012653,0.012446633540093899,0.012692766264081001
374,374,Yes,Yes,Yes,0.9994491338729858,0.5404258966445923,0.5274763703346252
375,375,Yes,Yes,No,0.8715118765830994,0.6094015836715698,0.4986709654331207
376,376,Yes,Yes,No,0.9981013536453247,0.7800361514091492,0.34299272298812866
377,377,Yes,No,No,0.999881386756897,0.008097285404801369,0.09688831865787506
378,378,Yes,No,No,0.9599665403366089,0.02836243435740471,0.18605530261993408
379,379,Yes,No,No,0.9985432028770447,0.014736323617398739,0.12343534082174301
380,380,No,No,No,0.41103634238243103,0.01350018847733736,0.13311448693275452
381,381,Yes,No,No,0.9997406005859375,0.3360409438610077,0.44151926040649414
382,382,Yes,No,Yes,0.9881653189659119,0.009113101288676262,0.5417227149009705
383,383,Yes,No,Yes,0.9992108345031738,0.06300098448991776,0.9282242655754089
384,384,Yes,No,Yes,0.9304400086402893,0.06400854140520096,0.7589558362960815
385,385,Yes,No,No,0.9942787885665894,0.3474096655845642,0.27605506777763367
386,386,Yes,No,No,0.99970942735672,0.0738624781370163,0.19337941706180573
387,387,Yes,No,Yes,0.998910129070282,0.1389656513929367,0.504491925239563
388,388,Yes,No,Yes,0.9880846738815308,0.03169269859790802,0.5445556044578552
389,389,Yes,No,No,0.9994382262229919,0.018341973423957825,0.00850441213697195
390,390,Yes,No,No,0.5894637107849121,0.01002599485218525,0.12908150255680084
391,391,Yes,No,No,0.9958545565605164,0.009520178660750389,0.03726042062044144
392,392,Yes,No,No,0.9975150227546692,0.04195964336395264,0.04327692836523056
393,393,Yes,No,No,0.9994456171989441,0.009815781377255917,0.0034393337555229664
394,394,Yes,No,No,0.9999374747276306,0.007230214308947325,0.007405051030218601
395,395,Yes,No,No,0.9980080723762512,0.0063684256747365,0.05315428599715233
396,396,Yes,No,No,0.999899685382843,0.01213656086474657,0.15508408844470978
397,397,Yes,Yes,No,0.9955889582633972,0.5629611015319824,0.20391742885112762
398,398,Yes,No,Yes,0.9986971020698547,0.03704337403178215,0.9979097247123718
399,399,Yes,No,Yes,0.9990461468696594,0.1417420655488968,0.6855936050415039
400,400,Yes,No,No,0.9997631907463074,0.01206162665039301,0.3175070285797119
401,401,Yes,Yes,No,0.950975239276886,0.9531385898590088,0.23553630709648132
402,402,Yes,No,No,0.887829065322876,0.009831775911152363,0.11009418964385986
403,403,Yes,No,Yes,0.9993370771408081,0.01808650605380535,0.739151656627655
404,404,Yes,No,No,0.9998453855514526,0.329537957906723,0.43801000714302063
405,405,Yes,No,Yes,0.9983472228050232,0.018843917176127434,0.7844641208648682
406,406,Yes,No,No,0.9987812042236328,0.012908476404845715,0.3980889916419983
407,407,Yes,No,No,0.9997734427452087,0.03002784587442875,0.07459557056427002
408,408,Yes,No,Yes,0.999531626701355,0.08880394697189331,0.519622802734375
409,409,Yes,No,No,0.9997846484184265,0.02130192704498768,0.05703448876738548
410,410,Yes,No,No,0.9996216893196106,0.014155521988868713,0.09296327084302902
411,411,Yes,No,No,0.9995928406715393,0.00818910077214241,0.019286563619971275
412,412,Yes,No,No,0.9726453423500061,0.011109121143817902,0.04337095841765404
413,413,Yes,No,No,0.9922716617584229,0.029513699933886528,0.2014288455247879
414,414,Yes,No,No,0.9989641308784485,0.013338442891836166,0.21670101583003998
415,415,Yes,No,No,0.6894907355308533,0.14242245256900787,0.3854651153087616
416,416,Yes,Yes,No,0.9942358136177063,0.5672884583473206,0.09933919459581375
417,417,Yes,No,Yes,0.9995874166488647,0.010641011409461498,0.641627848148346
418,418,Yes,No,No,0.9993668794631958,0.013206317089498043,0.49296921491622925
419,419,Yes,No,No,0.8713483810424805,0.2250610589981079,0.1470804065465927
420,420,Yes,No,No,0.9982391595840454,0.29811400175094604,0.03983414173126221
421,421,Yes,No,No,0.9993664026260376,0.01866273023188114,0.18962161242961884
422,422,Yes,No,No,0.5370247960090637,0.008667025715112686,0.14113439619541168
423,423,Yes,No,No,0.9993611574172974,0.022334156557917595,0.06469810009002686
424,424,Yes,No,No,0.9997899532318115,0.008269237354397774,0.15815192461013794
425,425,Yes,No,No,0.9999102354049683,0.018498815596103668,0.021779147908091545
426,426,Yes,No,No,0.9559648633003235,0.008742016740143299,0.03398521617054939
427,427,Yes,No,No,0.9996894598007202,0.013277474790811539,0.19140152633190155
428,428,No,No,No,0.30523842573165894,0.4140942394733429,0.09992913901805878
429,429,Yes,No,No,0.9997684955596924,0.1362103968858719,0.04319876432418823
430,430,Yes,No,No,0.9979814887046814,0.03243172541260719,0.275394469499588
431,431,Yes,No,No,0.9976457357406616,0.06530755013227463,0.017657343298196793
432,432,Yes,No,No,0.9998247623443604,0.02996075339615345,0.08997685462236404
433,433,Yes,No,No,0.99891197681427,0.0064089796505868435,0.15185216069221497
434,434,Yes,No,No,0.9960895776748657,0.029621168971061707,0.025093087926506996
435,435,Yes,No,No,0.9987115263938904,0.03789930045604706,0.3400799632072449
436,436,No,No,No,0.12890781462192535,0.18568550050258636,0.028775174170732498
437,437,Yes,No,No,0.9996225237846375,0.01030392199754715,0.08701889961957932
438,438,Yes,No,No,0.9999294877052307,0.004834597930312157,0.13286614418029785
439,439,Yes,No,No,0.9994891881942749,0.016361858695745468,0.15634752810001373
440,440,Yes,No,No,0.9995953440666199,0.006632793229073286,0.29354622960090637
441,441,Yes,No,No,0.9989099502563477,0.15124279260635376,0.3031861484050751
442,442,Yes,No,No,0.9998843669891357,0.019650600850582123,0.10052882134914398
443,443,Yes,No,No,0.7012019753456116,0.04979503154754639,0.08792714774608612
444,444,Yes,No,No,0.9460802674293518,0.007016544695943594,0.16686183214187622
445,445,No,No,No,0.4018940031528473,0.024170106276869774,0.21485310792922974
446,446,Yes,No,No,0.9998228549957275,0.007994032464921474,0.05852320417761803
447,447,Yes,No,No,0.9994770288467407,0.011243528686463833,0.15038661658763885
448,448,Yes,No,No,0.999556839466095,0.026985611766576767,0.07316829264163971
449,449,Yes,No,No,0.9998968839645386,0.016281792894005775,0.1753939539194107
450,450,Yes,No,No,0.9280844926834106,0.007028322201222181,0.06218351423740387
451,451,Yes,No,No,0.9958475232124329,0.07137714326381683,0.12383322417736053
452,452,Yes,No,No,0.9975014925003052,0.012588159181177616,0.05329076200723648
453,453,Yes,No,No,0.9999132752418518,0.003468859940767288,0.037364739924669266
454,454,Yes,No,No,0.998995304107666,0.00414040545001626,0.2681809365749359
455,455,Yes,No,No,0.9993739128112793,0.005017900373786688,0.021063489839434624
456,456,Yes,No,No,0.9998281598091125,0.04164654016494751,0.18829970061779022
457,457,Yes,No,No,0.9992018938064575,0.05308765172958374,0.1107669472694397
458,458,Yes,No,No,0.9854364991188049,0.005173493642359972,0.12179838120937347
459,459,Yes,No,No,0.9975551962852478,0.04610826447606087,0.23656190931797028
460,460,Yes,No,No,0.9998801946640015,0.004734303802251816,0.04865199699997902
461,461,Yes,No,No,0.9994131922721863,0.009232854470610619,0.1395714432001114
462,462,Yes,No,No,0.9994134306907654,0.06950551271438599,0.03455545753240585
463,463,Yes,No,No,0.9997720122337341,0.011106892488896847,0.011862714774906635
464,464,Yes,No,No,0.987519383430481,0.09047555178403854,0.19277316331863403
465,465,Yes,No,No,0.9982656240463257,0.02153523452579975,0.2865053415298462
466,466,Yes,No,No,0.9999523162841797,0.010490608401596546,0.14242665469646454
467,467,Yes,No,No,0.9997029900550842,0.11015169322490692,0.211994469165802
468,468,Yes,No,Yes,0.9995934367179871,0.02327827550470829,0.5665691494941711
469,469,Yes,No,No,0.998937726020813,0.007521586026996374,0.10648533701896667
470,470,Yes,No,No,0.9998916387557983,0.009787488728761673,0.45042407512664795
471,471,Yes,No,Yes,0.8561659455299377,0.09849829971790314,0.7922238707542419
472,472,Yes,No,No,0.5034773349761963,0.12309234589338303,0.2638118863105774
473,473,Yes,No,No,0.8913078904151917,0.116180919110775,0.21426449716091156
474,474,Yes,No,No,0.9997230172157288,0.014505499973893166,0.04280498996376991
475,475,Yes,No,No,0.9998168349266052,0.006725601386278868,0.03699266538023949
476,476,Yes,No,No,0.9998088479042053,0.0037813233211636543,0.033008430153131485
477,477,Yes,No,No,0.9948921799659729,0.02140023373067379,0.3662181496620178
478,478,Yes,No,Yes,0.9996524453163147,0.02140023373067379,0.9821998476982117
479,479,Yes,No,No,0.999692976474762,0.018350953236222267,0.039914291352033615
480,480,Yes,No,Yes,0.9997009038925171,0.011295474134385586,0.5872055292129517
481,481,Yes,Yes,Yes,0.9996456503868103,0.9463742971420288,0.7543495297431946
482,482,Yes,No,No,0.9997580647468567,0.014674234203994274,0.031828224658966064
483,483,Yes,No,No,0.9995108246803284,0.009842487052083015,0.08110766857862473
484,484,Yes,No,No,0.9997972846031189,0.008692030794918537,0.37073221802711487
485,485,Yes,No,No,0.9971850514411926,0.18813420832157135,0.09385668486356735
486,486,Yes,No,Yes,0.9792405366897583,0.04334215074777603,0.6395725607872009
487,487,Yes,No,No,0.97154700756073,0.010602720081806183,0.0641489177942276
488,488,Yes,No,No,0.9966807961463928,0.007724979426711798,0.010131582617759705
489,489,Yes,No,No,0.9996222257614136,0.007553050760179758,0.00825875997543335
490,490,Yes,No,No,0.9979099035263062,0.015217458829283714,0.16029232740402222
491,491,Yes,No,No,0.9958255887031555,0.005075458902865648,0.08358503133058548
492,492,Yes,No,No,0.9877560138702393,0.007617889437824488,0.08648747950792313
493,493,No,No,No,0.25272783637046814,0.40314701199531555,0.02444917894899845
494,494,Yes,No,No,0.9990009069442749,0.004626252222806215,0.3397199213504791
495,495,Yes,No,No,0.9999180436134338,0.024818701669573784,0.1457151174545288
496,496,Yes,No,No,0.9031986594200134,0.011375580914318562,0.060751236975193024
497,497,Yes,No,No,0.9993325471878052,0.020215002819895744,0.2572537362575531
498,498,Yes,No,No,0.9998286366462708,0.0068918876349925995,0.2302146852016449
499,499,Yes,No,No,0.9161543250083923,0.0068918876349925995,0.2272413969039917
500,500,Yes,No,Yes,0.9997560381889343,0.28020089864730835,0.7094837427139282
501,501,Yes,No,No,0.9999138116836548,0.010993090458214283,0.047854334115982056
502,502,Yes,No,No,0.99974125623703,0.00511188292875886,0.014209197834134102
503,503,Yes,No,No,0.999635636806488,0.00291626644320786,0.4151923656463623
504,504,Yes,No,No,0.999754011631012,0.017514171078801155,0.11317779868841171
505,505,Yes,No,No,0.9994990229606628,0.01344036404043436,0.1121486946940422
506,506,Yes,No,No,0.9998358488082886,0.03411315754055977,0.11011942476034164
507,507,Yes,No,No,0.999849259853363,0.006538675166666508,0.20033389329910278
508,508,Yes,No,No,0.9402019381523132,0.010576533153653145,0.09979528933763504
509,509,Yes,No,No,0.9998297095298767,0.02180635929107666,0.010105354711413383
510,510,Yes,No,No,0.9999210238456726,0.005622422322630882,0.04732980951666832
511,511,Yes,No,No,0.9998941421508789,0.01255508977919817,0.10351064801216125
512,512,Yes,No,No,0.9994090795516968,0.007929357700049877,0.006409708876162767
513,513,No,No,No,0.02046079747378826,0.027318742126226425,0.14671047031879425
514,514,Yes,No,No,0.9998916387557983,0.005069132894277573,0.013268960639834404
515,515,Yes,No,No,0.9995051026344299,0.03728092089295387,0.06224624440073967
516,516,Yes,No,No,0.9993919134140015,0.0077097974717617035,0.19681806862354279
517,517,Yes,No,No,0.9996581077575684,0.016864804551005363,0.10532400012016296
518,518,Yes,No,Yes,0.9995889663696289,0.04415730759501457,0.5453991889953613
519,519,Yes,No,No,0.6049752235412598,0.22436650097370148,0.061337847262620926
520,520,Yes,No,No,0.9992626309394836,0.015447498299181461,0.22097469866275787
521,521,Yes,No,No,0.6501680612564087,0.039306510239839554,0.04303472489118576
522,522,Yes,No,No,0.9997984170913696,0.0303693488240242,0.2744971513748169
523,523,Yes,No,No,0.996171772480011,0.09576503187417984,0.15538352727890015
524,524,Yes,No,Yes,0.999209463596344,0.019135715439915657,0.5083395838737488
525,525,Yes,No,No,0.9998596906661987,0.01895277202129364,0.27984294295310974
526,526,No,No,No,0.046432361006736755,0.03793865814805031,0.12667545676231384
527,527,Yes,No,No,0.9974442720413208,0.40058913826942444,0.19469398260116577
528,528,No,No,No,0.1892654448747635,0.048738863319158554,0.19138267636299133
529,529,Yes,No,No,0.9999377727508545,0.01079031452536583,0.04019835218787193
530,530,Yes,No,No,0.9997868537902832,0.006880155764520168,0.06185181066393852
531,531,Yes,No,No,0.9562501311302185,0.05032654106616974,0.03257828205823898
532,532,Yes,No,No,0.9974024891853333,0.17872807383537292,0.1590529978275299
533,533,Yes,No,Yes,0.9975340962409973,0.040838927030563354,0.988599956035614
534,534,Yes,Yes,No,0.993963360786438,0.9126260280609131,0.19424152374267578
535,535,Yes,No,No,0.9999317526817322,0.008262718096375465,0.4064577519893646
536,536,Yes,No,No,0.9998171925544739,0.05412726849317551,0.0723716989159584
537,537,Yes,No,No,0.9991042017936707,0.02425600402057171,0.37000927329063416
538,538,No,No,No,0.1653250902891159,0.008962659165263176,0.18390634655952454
539,539,Yes,No,No,0.5824214220046997,0.009237118065357208,0.3335120379924774
540,540,Yes,No,No,0.9997869729995728,0.019255412742495537,0.40401801466941833
541,541,Yes,No,No,0.9998610615730286,0.005259552970528603,0.05910994112491608
542,542,Yes,No,No,0.9992950558662415,0.011142803356051445,0.010014649480581284
543,543,Yes,No,Yes,0.9990146160125732,0.18323823809623718,0.9096158742904663
544,544,Yes,Yes,Yes,0.998279333114624,0.9951074719429016,0.9626501798629761
545,545,Yes,No,Yes,0.9997848272323608,0.01644979603588581,0.670003354549408
546,546,Yes,No,No,0.8782297372817993,0.07778893411159515,0.15460051596164703
547,547,Yes,No,No,0.9996415376663208,0.03312431275844574,0.26760053634643555
548,548,Yes,No,No,0.9999071359634399,0.009399174712598324,0.051996055990457535
549,549,Yes,No,No,0.9973505735397339,0.010314303450286388,0.0954977497458458
550,550,Yes,No,No,0.9998365044593811,0.015292691998183727,0.06472338736057281
551,551,Yes,No,No,0.9997759461402893,0.00750107504427433,0.25824952125549316
552,552,Yes,No,No,0.9999135136604309,0.01105536613613367,0.10082554072141647
553,553,Yes,Yes,No,0.7125946879386902,0.7254781723022461,0.07513578236103058
554,554,Yes,No,No,0.9999159574508667,0.00872418936342001,0.11636053770780563
555,555,Yes,No,No,0.9530008435249329,0.010356125421822071,0.06401919573545456
556,556,Yes,No,Yes,0.9998754858970642,0.004251671954989433,0.5208970308303833
557,557,Yes,No,Yes,0.6838295459747314,0.0034027216024696827,0.5682464241981506
558,558,Yes,No,No,0.9998963475227356,0.012836113572120667,0.1128857433795929
559,559,Yes,No,No,0.5059743523597717,0.03597934916615486,0.22754263877868652
560,560,Yes,No,No,0.9466190934181213,0.18077023327350616,0.03286796435713768
561,561,Yes,No,No,0.9477395415306091,0.136943981051445,0.23067918419837952
562,562,Yes,No,No,0.9997960329055786,0.003282329998910427,0.47807514667510986
563,563,Yes,No,No,0.9983202815055847,0.013837317004799843,0.3313159942626953
564,564,Yes,No,No,0.9992040395736694,0.006402411498129368,0.10546129196882248
565,565,Yes,No,No,0.9997543692588806,0.007530990522354841,0.03576924651861191
566,566,Yes,No,No,0.9992045164108276,0.005098748952150345,0.22529450058937073
567,567,Yes,No,No,0.9998812079429626,0.010161837562918663,0.02976313978433609
568,568,Yes,No,No,0.9995462894439697,0.007957810536026955,0.011751075275242329
569,569,Yes,No,No,0.9994735717773438,0.014211337082087994,0.011323794722557068
570,570,Yes,No,No,0.99970942735672,0.031786806881427765,0.08375482261180878
571,571,Yes,Yes,No,0.9997982978820801,0.9911840558052063,0.31764882802963257
572,572,No,No,No,0.3301027715206146,0.1325264573097229,0.21627776324748993
573,573,No,No,No,0.30439770221710205,0.1325264573097229,0.1372896432876587
574,574,Yes,No,No,0.9997490644454956,0.03181789070367813,0.05836700648069382
575,575,Yes,No,No,0.9976033568382263,0.016793273389339447,0.08613508194684982
576,576,No,No,No,0.4633052349090576,0.07782189548015594,0.10572770982980728
577,577,No,No,No,0.24737395346164703,0.09705989062786102,0.23898251354694366
578,578,Yes,No,No,0.999521791934967,0.06747542321681976,0.1224091574549675
579,579,Yes,No,No,0.9953275918960571,0.006456336472183466,0.2134888619184494
580,580,Yes,No,No,0.9572972059249878,0.008940762840211391,0.12772026658058167
581,581,Yes,No,No,0.9995263814926147,0.014992662705481052,0.14347507059574127
582,582,No,No,No,0.18080875277519226,0.13866691291332245,0.18034709990024567
583,583,Yes,No,No,0.9993272423744202,0.020611222833395004,0.06357884407043457
584,584,Yes,No,No,0.9903917908668518,0.3145635426044464,0.35616809129714966
585,585,Yes,No,No,0.9998077154159546,0.008111190050840378,0.3584107756614685
586,586,Yes,Yes,Yes,0.5834966897964478,0.9286729693412781,0.6009665727615356
587,587,Yes,No,Yes,0.9997164607048035,0.091155044734478,0.9254554510116577
588,588,Yes,Yes,No,0.7635509371757507,0.9286729693412781,0.01765795797109604
589,589,Yes,No,No,0.9998915791511536,0.006125705316662788,0.03532411530613899
590,590,Yes,No,No,0.9841628670692444,0.14935505390167236,0.15316317975521088
591,591,Yes,No,No,0.9925960898399353,0.043605465441942215,0.27324438095092773
592,592,Yes,No,No,0.9999212026596069,0.022086510434746742,0.22888101637363434
593,593,Yes,No,No,0.998801589012146,0.0254393070936203,0.11572497338056564
594,594,Yes,No,No,0.999815821647644,0.009963462129235268,0.08682415634393692
595,595,Yes,No,No,0.9992197155952454,0.009080950170755386,0.31046241521835327
596,596,Yes,No,No,0.9986403584480286,0.056262675672769547,0.08674410730600357
597,597,Yes,No,No,0.9997326135635376,0.06068441644310951,0.16674549877643585
598,598,Yes,No,No,0.9992262721061707,0.01236078329384327,0.09756720811128616
599,599,Yes,No,No,0.5712959170341492,0.008463683538138866,0.1014276072382927
600,600,Yes,No,No,0.9999333024024963,0.021521028131246567,0.12360628694295883
601,601,Yes,No,No,0.8142755627632141,0.00978242140263319,0.08025839179754257
602,602,No,No,No,0.4478807747364044,0.019128119572997093,0.021270690485835075
603,603,Yes,No,No,0.99958336353302,0.043739281594753265,0.10471007227897644
604,604,No,No,No,0.0807742103934288,0.005278261844068766,0.11186610162258148
605,605,Yes,No,No,0.9999061822891235,0.07827963680028915,0.43570491671562195
606,606,Yes,No,No,0.9415663480758667,0.10789329558610916,0.22238312661647797
607,607,Yes,No,No,0.9996908903121948,0.006157157011330128,0.4048413932323456
608,608,Yes,No,No,0.9998984932899475,0.008439735509455204,0.2917512059211731
609,609,No,No,No,0.28060153126716614,0.009238551370799541,0.22540684044361115
610,610,Yes,No,No,0.9998521208763123,0.008220555260777473,0.24526497721672058
611,611,Yes,No,Yes,0.9999167323112488,0.008272696286439896,0.8717738389968872
612,612,Yes,No,No,0.9313296675682068,0.06165418401360512,0.26340800523757935
613,613,Yes,No,No,0.986932635307312,0.045822735875844955,0.4510451853275299
614,614,No,Yes,No,0.04011797159910202,0.619158923625946,0.2719997763633728
615,615,Yes,No,No,0.9997762441635132,0.005204135086387396,0.03828217834234238
616,616,Yes,No,No,0.9999274611473083,0.027734098955988884,0.06300996243953705
617,617,Yes,No,Yes,0.9996708631515503,0.011394495144486427,0.6024155020713806
618,618,Yes,No,Yes,0.9995946884155273,0.04226772114634514,0.9354791045188904
619,619,Yes,No,No,0.9890118837356567,0.10154033452272415,0.23270612955093384
620,620,Yes,No,No,0.9963934421539307,0.011635500006377697,0.4860597848892212
621,621,Yes,No,No,0.9998735189437866,0.008449136279523373,0.21358738839626312
622,622,Yes,No,Yes,0.9017051458358765,0.21514444053173065,0.5683686137199402
623,623,Yes,No,No,0.9998201727867126,0.015573643147945404,0.011998211033642292
624,624,Yes,No,No,0.998414933681488,0.009034007787704468,0.09796684980392456
625,625,Yes,No,No,0.9654792547225952,0.004392497707158327,0.48629045486450195
626,626,Yes,No,No,0.9998392462730408,0.03812095522880554,0.17009176313877106
627,627,Yes,No,No,0.9856826663017273,0.04184812679886818,0.2125256061553955
628,628,Yes,No,Yes,0.9880248308181763,0.014448185451328754,0.8144901990890503
629,629,Yes,No,No,0.9997926354408264,0.010553413070738316,0.3795020580291748
630,630,Yes,No,No,0.9997255206108093,0.33263903856277466,0.11011872440576553
631,631,Yes,No,No,0.6918264627456665,0.07294072210788727,0.3684063255786896
632,632,Yes,No,No,0.9998081922531128,0.004514879081398249,0.1767425537109375
633,633,Yes,No,No,0.9957350492477417,0.19990094006061554,0.18639136850833893
634,634,Yes,No,No,0.9969156980514526,0.4192006289958954,0.013972233980894089
635,635,Yes,Yes,No,0.9998844861984253,0.9550300240516663,0.06372898072004318
636,636,Yes,No,No,0.9990476369857788,0.02201097272336483,0.35723161697387695
637,637,Yes,No,No,0.9993343949317932,0.21371126174926758,0.18243610858917236
638,638,Yes,No,No,0.9640229344367981,0.1476096510887146,0.27708226442337036
639,639,Yes,No,No,0.9889660477638245,0.35522857308387756,0.2546047568321228
640,640,No,No,No,0.005404999013990164,0.006176033057272434,0.008157392032444477
641,641,Yes,No,No,0.9993573427200317,0.05334373563528061,0.29873600602149963
642,642,No,No,No,0.012631750665605068,0.0909409373998642,0.01244277972728014
643,643,Yes,No,Yes,0.999708890914917,0.021046439185738564,0.6397197246551514
644,644,No,No,No,0.3947345018386841,0.08236593753099442,0.24858853220939636
645,645,Yes,No,No,0.9997612237930298,0.15654124319553375,0.13366346061229706
646,646,Yes,No,No,0.9993299245834351,0.006060176528990269,0.04979143664240837
647,647,Yes,No,Yes,0.9998350143432617,0.42554840445518494,0.561454176902771
648,648,Yes,No,No,0.9947599172592163,0.01565915159881115,0.09714680165052414
649,649,Yes,No,No,0.9984728693962097,0.036814283579587936,0.07731033116579056
650,650,Yes,No,No,0.994833767414093,0.02525562420487404,0.014165938831865788
651,651,Yes,No,No,0.9983850121498108,0.01318762544542551,0.2279350608587265
652,652,Yes,No,No,0.9998236298561096,0.004637491889297962,0.04012759029865265
653,653,Yes,No,No,0.9997588396072388,0.010170415975153446,0.12328343838453293
654,654,Yes,No,No,0.9995474815368652,0.011893226765096188,0.004200032912194729
655,655,Yes,No,No,0.9999173879623413,0.05525596812367439,0.04298367723822594
656,656,Yes,No,No,0.7483389377593994,0.006703958380967379,0.1661158800125122
657,657,Yes,No,No,0.9998787641525269,0.012385205365717411,0.1469518095254898
658,658,Yes,No,No,0.9998106360435486,0.014892720617353916,0.08862818032503128
659,659,Yes,No,No,0.9998289346694946,0.014767766930162907,0.06504316627979279
660,660,Yes,Yes,No,0.9944769740104675,0.5981118679046631,0.34408947825431824
661,661,Yes,No,No,0.9930026531219482,0.14959515631198883,0.1864457130432129
662,662,Yes,Yes,No,0.9998114109039307,0.9996741414070129,0.14430728554725647
663,663,Yes,No,Yes,0.999764621257782,0.011746197007596493,0.8993431925773621
664,664,Yes,No,No,0.9836519956588745,0.008389713242650032,0.10377245396375656
665,665,Yes,No,No,0.9999386072158813,0.11381582170724869,0.10263887047767639
666,666,Yes,No,Yes,0.9998151063919067,0.008412704803049564,0.6935293674468994
667,667,Yes,No,No,0.9998747706413269,0.0076077706180512905,0.10756534337997437
668,668,Yes,No,No,0.9995865225791931,0.008333071134984493,0.49656471610069275
669,669,Yes,No,No,0.9996950030326843,0.010184912011027336,0.2047908902168274
670,670,Yes,No,No,0.9916722774505615,0.012609127908945084,0.42729490995407104
671,671,Yes,No,No,0.9996812343597412,0.04887990653514862,0.025435324758291245
672,672,Yes,No,No,0.999187707901001,0.008621850982308388,0.21288307011127472
673,673,Yes,No,No,0.9980100989341736,0.020500661805272102,0.4716944992542267
674,674,Yes,No,No,0.9998919367790222,0.020500661805272102,0.08872994780540466
675,675,Yes,No,No,0.9956706166267395,0.07764943689107895,0.38846397399902344
676,676,Yes,No,No,0.9998955726623535,0.05084952712059021,0.2107616513967514
677,677,Yes,No,No,0.9851815700531006,0.027610544115304947,0.2543593943119049
678,678,Yes,No,No,0.9914693236351013,0.04355437681078911,0.12192044407129288
679,679,Yes,No,No,0.9992029070854187,0.006891602650284767,0.40511229634284973
680,680,Yes,No,No,0.9974154829978943,0.006705086678266525,0.2124309241771698
681,681,No,No,No,0.012508047744631767,0.1006905660033226,0.2418394535779953
682,682,Yes,No,No,0.90217125415802,0.023022906854748726,0.4081967771053314
683,683,Yes,No,No,0.9905862808227539,0.3497280478477478,0.14369797706604004
684,684,Yes,No,No,0.9979674220085144,0.0062971413135528564,0.04115544632077217
685,685,Yes,Yes,No,0.9995867609977722,0.8888468146324158,0.1852208971977234
686,686,Yes,No,No,0.9997526407241821,0.00887141190469265,0.41179734468460083
687,687,Yes,No,Yes,0.9482813477516174,0.4050540626049042,0.6266720294952393
688,688,Yes,No,Yes,0.9998722672462463,0.10386236011981964,0.9486231207847595
689,689,Yes,No,Yes,0.9993084073066711,0.01304872427135706,0.8709766268730164
690,690,Yes,No,Yes,0.9958028793334961,0.06409691274166107,0.7800702452659607
691,691,Yes,No,No,0.9998893737792969,0.007803835440427065,0.031148292124271393
692,692,Yes,No,No,0.9998088479042053,0.032934386283159256,0.009151028469204903
693,693,Yes,No,Yes,0.9996538758277893,0.32334595918655396,0.9447716474533081
694,694,No,No,No,0.2905215322971344,0.11534620821475983,0.06417369097471237
695,695,Yes,No,Yes,0.9997602105140686,0.007481476292014122,0.6524446606636047
696,696,Yes,No,Yes,0.9998194575309753,0.007820118218660355,0.7534002661705017
697,697,Yes,No,Yes,0.9993095397949219,0.008654347620904446,0.6759045124053955
698,698,Yes,No,No,0.9997687339782715,0.0055563850328326225,0.08131412416696548
699,699,Yes,No,No,0.9978342056274414,0.07652807980775833,0.02871890179812908
700,700,Yes,No,No,0.8049340844154358,0.017521223053336143,0.020088566467165947
701,701,Yes,No,No,0.9970571398735046,0.008495374582707882,0.05368489772081375
702,702,Yes,Yes,No,0.9999445080757141,0.9987835884094238,0.020375976338982582
703,703,Yes,No,No,0.999775767326355,0.006052565760910511,0.09359715133905411
704,704,Yes,No,No,0.9998983144760132,0.014004259370267391,0.06995507329702377
705,705,Yes,No,Yes,0.9998577833175659,0.005300638731569052,0.7035862803459167
706,706,Yes,No,No,0.5493355989456177,0.021187830716371536,0.18934056162834167
707,707,Yes,Yes,Yes,0.9995628595352173,0.999465823173523,0.7571086287498474
708,708,Yes,No,No,0.9959148168563843,0.00548710860311985,0.11423645168542862
709,709,Yes,No,No,0.8346501588821411,0.009344487451016903,0.014024016447365284
710,710,Yes,No,No,0.9990928173065186,0.006934630684554577,0.18307681381702423
