item,idx,hypernym_pred,negative_pred,swapped_pred,hypernym_yes,negative_yes,swapped_yes
358,358,Yes,No,No,1.0,7.233963970065815e-07,1.0085414032801054e-06
359,359,Yes,No,No,1.0,3.5427089528639044e-07,0.00010453820141265169
360,360,Yes,No,No,1.0,1.9244455984335218e-07,2.0569281332427636e-05
361,361,Yes,No,No,1.0,3.953235818698886e-07,3.233920438105997e-07
362,362,Yes,No,No,1.0,4.2959055690516834e-07,3.2522673336643493e-06
363,363,Yes,No,No,1.0,3.588226604733791e-07,3.456545982771786e-07
364,364,Yes,No,No,1.0,1.2635889561352087e-06,3.444817195941141e-07
365,365,Yes,No,No,1.0,2.861646635210491e-07,1.366417876624837e-07
366,366,Yes,No,No,1.0,8.51227355269657e-07,1.9502839165852492e-07
367,367,Yes,No,No,1.0,3.9814938190829707e-07,1.8568214272818295e-06
368,368,Yes,No,No,1.0,2.084323966755619e-07,6.017936016178282e-08
369,369,No,No,No,0.27809032797813416,1.887293024083192e-07,1.400592623213015e-06
370,370,No,No,No,0.10793130844831467,2.8342446967144497e-07,9.26923291899584e-07
371,371,No,No,No,0.0012712199240922928,0.0003553906281013042,1.1712348850778653e-06
372,372,Yes,No,No,1.0,3.4861542985709093e-07,0.010383153334259987
373,373,No,No,No,3.2118106219058973e-07,1.3226172086433508e-06,3.3450584169258946e-07
374,374,Yes,No,No,1.0,0.43443331122398376,0.020491933450102806
375,375,No,No,No,0.0006578296306543052,4.3374549818508967e-07,0.0005486119771376252
376,376,Yes,No,No,1.0,5.060825287728221e-07,0.00042507873149588704
377,377,Yes,No,No,1.0,9.565428626956418e-07,1.6237050886047655e-06
378,378,No,No,No,0.00026887032436206937,1.0422709237900563e-06,2.569660750850744e-07
379,379,Yes,No,No,1.0,7.236031933643972e-07,3.1053039037942654e-06
380,380,Yes,No,No,0.9999493360519409,7.439332421199651e-07,4.438643941284681e-07
381,381,Yes,No,No,1.0,1.535126102680806e-05,0.00033685879316180944
382,382,Yes,No,No,1.0,1.278010870464641e-07,0.0069225081242620945
383,383,Yes,No,Yes,1.0,4.8240553951472975e-06,0.9999998807907104
384,384,Yes,No,Yes,0.9999999403953552,8.106343329927768e-07,0.9950076937675476
385,385,Yes,No,No,0.9999977350234985,2.431887196507887e-06,6.993669785515522e-07
386,386,Yes,No,No,1.0,2.578563851329818e-07,6.072132805456931e-07
387,387,Yes,No,No,1.0,1.5680656417771388e-07,2.7737727577914484e-05
388,388,Yes,No,No,1.0,3.895826239386224e-07,0.002092344220727682
389,389,Yes,No,No,1.0,3.708005920088908e-07,2.5465462272222794e-07
390,390,No,No,No,9.259599755750969e-05,3.096149043813057e-07,9.148715207629721e-07
391,391,Yes,No,No,1.0,1.982723176752188e-07,1.9365801051662856e-07
392,392,Yes,No,No,1.0,3.4264814985363046e-07,2.508600800865679e-06
393,393,Yes,No,No,1.0,4.6797978825452446e-07,1.975646739538206e-07
394,394,Yes,No,No,1.0,3.1325535587711784e-07,9.169517767304569e-08
395,395,Yes,No,No,1.0,3.1879713446869573e-07,3.852181862384896e-07
396,396,Yes,No,No,1.0,1.9582478216761956e-07,3.1139361453824677e-06
397,397,Yes,Yes,No,1.0,0.999998927116394,5.05287857777148e-07
398,398,Yes,No,Yes,1.0,5.991377065583947e-07,1.0
399,399,Yes,No,Yes,1.0,3.990743607573677e-06,0.9999998807907104
400,400,Yes,No,No,0.9999999403953552,8.882308293323149e-07,9.391980711370707e-06
401,401,No,Yes,No,0.13005217909812927,1.0,9.925867061610916e-07
402,402,Yes,No,No,1.0,2.0061872874066466e-07,9.188358944811625e-07
403,403,Yes,No,No,1.0,2.0089952101898234e-07,0.05305156856775284
404,404,Yes,No,No,1.0,8.031357720028609e-05,1.3820629646943416e-05
405,405,Yes,No,No,1.0,2.5392006364199915e-07,0.10157372802495956
406,406,Yes,No,No,1.0,1.4614528254242032e-07,2.4945172754087253e-06
407,407,Yes,No,No,1.0,4.3535911231629143e-07,1.418418037246738e-06
408,408,Yes,No,No,1.0,2.1868093824650714e-07,1.6482417777297087e-06
409,409,Yes,No,No,1.0,7.413863158944878e-07,1.7845063382537774e-07
410,410,Yes,No,No,1.0,2.891303267915646e-07,1.0644604486742537e-07
411,411,Yes,No,No,1.0,2.4471282245031034e-07,4.9743402286139826e-08
412,412,No,No,No,0.03587765991687775,6.136835963843623e-07,1.2197220939924591e-06
413,413,Yes,No,No,1.0,6.440425863729615e-07,1.8591041225590743e-05
414,414,Yes,No,No,1.0,1.4442142060033802e-07,1.7467108364144224e-06
415,415,Yes,No,No,0.9999995231628418,4.236080712871626e-07,9.37551817514759e-07
416,416,Yes,No,No,1.0,1.2286956518892111e-07,4.0325514305550314e-07
417,417,Yes,No,No,1.0,3.2773908742456115e-07,0.01855921559035778
418,418,Yes,No,No,1.0,2.734110751134722e-07,2.525170430089929e-06
419,419,No,No,No,0.3602467477321625,1.1177339729329105e-06,2.586257323855534e-06
420,420,Yes,No,No,1.0,2.8553424726851517e-06,1.8158523573674756e-07
421,421,Yes,No,No,1.0,3.493096869533474e-07,6.215603889359045e-07
422,422,No,No,No,0.04105890169739723,3.6720658158628794e-07,5.909317678742809e-06
423,423,Yes,No,No,1.0,1.660838364614392e-07,3.3543017252668506e-07
424,424,Yes,No,No,1.0,2.2450549863606284e-07,6.329146344796754e-07
425,425,Yes,No,No,1.0,9.298258305534546e-07,7.546942697445047e-07
426,426,Yes,No,No,1.0,1.8812752955454926e-07,2.237097618262851e-07
427,427,Yes,No,No,1.0,4.4250305109017063e-07,5.070809265816933e-07
428,428,No,No,No,0.21565362811088562,0.01125363353639841,2.826522404575371e-06
429,429,Yes,No,No,1.0,2.540319883337361e-07,1.0787109516741111e-07
430,430,Yes,No,No,1.0,1.5708125999935874e-07,1.036489948091912e-06
431,431,Yes,No,No,1.0,2.496064723800373e-07,1.1573185787483453e-07
432,432,Yes,No,No,1.0,4.944349143443105e-07,2.353330501136952e-06
433,433,Yes,No,No,1.0,5.728166456719919e-07,4.129431090404978e-07
434,434,Yes,No,No,1.0,6.277443844737718e-07,1.705684411490438e-07
435,435,Yes,No,No,1.0,1.6573342520587175e-07,1.8354036228629411e-06
436,436,No,No,No,0.017296597361564636,4.338827466199291e-07,7.450659609276045e-07
437,437,Yes,No,No,1.0,2.5155631533380074e-07,2.0265199509594822e-06
438,438,Yes,No,No,1.0,4.113686316031817e-07,3.152799536110251e-06
439,439,Yes,No,No,1.0,3.3426630352551e-07,8.299681439893902e-07
440,440,Yes,No,No,1.0,4.0711316273700504e-07,4.735811671707779e-07
441,441,Yes,No,No,1.0,3.2983829441946e-05,1.2148715541115962e-05
442,442,Yes,No,No,1.0,2.1587750609342038e-07,2.2543222257809248e-06
443,443,Yes,No,No,0.9997552633285522,7.347572363869403e-07,8.806864002508519e-07
444,444,Yes,No,No,1.0,3.9381467331622844e-07,4.0183837768381636e-07
445,445,Yes,No,No,1.0,1.569591319139363e-07,7.770487400193815e-07
446,446,Yes,No,No,1.0,2.1159340235499258e-07,1.0581508149698493e-06
447,447,Yes,No,No,1.0,4.119169716432225e-07,2.7584010808823223e-07
448,448,Yes,No,No,1.0,1.2455913633857563e-07,2.4240424068011635e-07
449,449,Yes,No,No,1.0,1.0277364737021344e-07,1.027950204957051e-07
450,450,Yes,No,No,0.9999999403953552,7.771458854222146e-08,6.108290904194291e-07
451,451,Yes,No,No,1.0,2.844382720468275e-07,5.72734109027806e-07
452,452,Yes,No,No,1.0,4.637778090454958e-07,5.100952762404631e-07
453,453,Yes,No,No,1.0,3.7233249372548016e-07,7.205331087334343e-08
454,454,Yes,No,No,1.0,2.2444446301506105e-07,1.5428779533976922e-06
455,455,Yes,No,No,1.0,2.5898424382830854e-07,8.556823161143257e-08
456,456,Yes,No,No,1.0,1.8023590087068442e-07,4.797093993147428e-07
457,457,Yes,No,No,1.0,5.163914806871617e-07,5.689008162335085e-07
458,458,Yes,No,No,0.9999973773956299,3.7701042288063036e-07,5.488363967742771e-07
459,459,Yes,No,No,1.0,3.989514425484231e-06,1.2232214885443682e-06
460,460,Yes,No,No,1.0,2.0326002925230569e-07,1.0591096497591934e-06
461,461,Yes,No,No,1.0,1.434202232530879e-07,1.038233335748373e-06
462,462,Yes,No,No,1.0,6.271847041716683e-07,2.303136739101319e-07
463,463,Yes,No,No,1.0,5.379338290367741e-07,1.8503527599023073e-07
464,464,Yes,No,No,1.0,1.2504862070272793e-06,2.7589592264121165e-06
465,465,Yes,No,No,1.0,7.030766369098274e-07,3.846554591291351e-06
466,466,Yes,No,No,1.0,1.3432696732706972e-07,3.3109647574747214e-06
467,467,Yes,No,No,1.0,2.6570035061013186e-06,3.2542303074478696e-07
468,468,Yes,No,Yes,1.0,1.8157379599870183e-07,0.9999999403953552
469,469,Yes,No,No,1.0,2.711004754019086e-07,3.160770916110778e-07
470,470,Yes,No,No,1.0,2.5889639232445916e-07,7.709986675763503e-05
471,471,Yes,No,No,0.9999997019767761,1.0547745432631928e-06,0.1870076060295105
472,472,No,No,No,2.4137079890351743e-06,8.418211905336648e-07,1.2656237231567502e-05
473,473,Yes,No,No,1.0,3.704198263676517e-07,3.5003238281205995e-06
474,474,Yes,No,No,1.0,5.739115636060887e-07,1.5476032899641723e-07
475,475,Yes,No,No,1.0,9.545175316816312e-08,1.0202186473406982e-07
476,476,Yes,No,No,1.0,1.5825143862002733e-07,1.491714982648773e-07
477,477,Yes,No,No,1.0,1.3828846476826584e-06,6.582547212019563e-05
478,478,Yes,No,Yes,1.0,1.3828846476826584e-06,1.0
479,479,Yes,No,No,1.0,7.800769452614986e-08,4.2706193426056416e-07
480,480,Yes,No,Yes,1.0,4.894928338217142e-07,0.9897525906562805
481,481,Yes,Yes,No,1.0,1.0,0.1309068202972412
482,482,Yes,No,No,1.0,6.128498739599308e-07,2.1028964170000108e-07
483,483,Yes,No,No,1.0,5.954639732408396e-07,3.311038767606078e-07
484,484,Yes,No,No,1.0,3.7152975096432783e-07,3.416425670366152e-06
485,485,Yes,No,No,1.0,0.021004006266593933,4.482999145238864e-07
486,486,Yes,No,No,1.0,6.461586963268928e-07,0.0005581382429227233
487,487,Yes,No,No,1.0,8.993239930532582e-08,6.90393278546253e-07
488,488,Yes,No,No,1.0,4.5701958129029663e-07,1.1511109931916508e-07
489,489,Yes,No,No,1.0,2.8975210852877353e-07,7.487386710636201e-08
490,490,Yes,No,No,1.0,1.5799740538113838e-07,4.5912531732028583e-07
491,491,Yes,No,No,1.0,7.892113984553362e-08,2.108008914092352e-07
492,492,Yes,No,No,1.0,2.906571410221659e-07,4.614539648173377e-07
493,493,No,No,No,6.184872745507164e-06,4.064802851644345e-06,4.893051936960546e-07
494,494,Yes,No,No,1.0,9.028208580730279e-08,4.150802851654589e-06
495,495,Yes,No,No,1.0,9.777043175063227e-08,3.5218508287471195e-07
496,496,Yes,No,No,0.9999999403953552,6.582515084119223e-07,1.259839905287663e-06
497,497,Yes,No,No,1.0,1.7434686583328585e-07,2.438227238599211e-05
498,498,Yes,No,No,1.0,2.7267844870948466e-07,2.846914185283822e-06
499,499,Yes,No,No,1.0,2.7267844870948466e-07,8.539842610844062e-07
500,500,Yes,No,No,1.0,1.6983113937385497e-06,0.00818039383739233
501,501,Yes,No,No,1.0,2.3225446454944176e-07,1.1562775625861832e-07
502,502,Yes,No,No,1.0,2.355966870482007e-07,2.050479395165894e-07
503,503,Yes,No,No,1.0,1.617005409570993e-07,2.0187794689263683e-06
504,504,Yes,No,No,1.0,1.619695950694222e-07,3.369601131453237e-07
505,505,Yes,No,No,1.0,3.366630210166477e-07,4.7097637434490025e-06
506,506,Yes,No,No,1.0,4.7412532921953243e-07,1.2527134458650835e-06
507,507,Yes,No,No,1.0,1.4511832091557153e-07,3.339417617098661e-06
508,508,Yes,No,No,0.9999999403953552,1.6274813674499455e-07,1.7017207483149832e-06
509,509,Yes,No,No,1.0,4.3036297370235843e-07,1.7922579331752786e-07
510,510,Yes,No,No,1.0,1.0262978094033315e-06,1.1893776985516524e-07
511,511,Yes,No,No,1.0,2.946078154764109e-07,1.0528835900913691e-06
512,512,Yes,No,No,1.0,1.6533063273982407e-07,1.0046729670420973e-07
513,513,No,No,No,2.436865429444879e-07,9.433124148472416e-08,2.144391601177631e-06
514,514,Yes,No,No,1.0,3.71563771750516e-07,6.175301336952543e-08
515,515,Yes,No,No,1.0,3.6863741570414277e-07,3.036435884951061e-07
516,516,Yes,No,No,1.0,3.2045866760199715e-07,8.994489348879142e-07
517,517,Yes,No,No,1.0,8.249577376773232e-07,9.400276894666604e-07
518,518,Yes,No,No,1.0,2.3210675863083452e-05,0.0005753340665251017
519,519,Yes,Yes,No,0.9999983310699463,0.7694821357727051,2.0729266907437705e-06
520,520,Yes,No,No,1.0,3.8514457401106483e-07,1.8537792129791342e-05
521,521,Yes,No,No,0.9737798571586609,1.08849326352356e-06,7.117488962649077e-07
522,522,Yes,No,No,1.0,5.593900027633936e-07,1.083031179405225e-06
523,523,Yes,No,No,1.0,6.104945350671187e-05,1.3420814866549335e-05
524,524,Yes,No,No,1.0,1.6169740035820723e-07,0.00040153833106160164
525,525,Yes,No,No,1.0,3.247158701924491e-07,9.918018122334615e-07
526,526,No,No,No,5.642704309138935e-06,2.794038209685823e-07,4.6496597860823385e-06
527,527,Yes,No,No,1.0,0.012350628152489662,1.0337879530197824e-06
528,528,No,No,No,0.06840667873620987,9.914514293996035e-07,2.164258603443159e-06
529,529,Yes,No,No,1.0,5.041026156504813e-07,9.436984669264348e-07
530,530,Yes,No,No,1.0,3.596977364850318e-07,6.287217502176645e-07
531,531,Yes,No,No,0.9990426301956177,1.2074021071839525e-07,2.967786940644146e-07
532,532,Yes,No,No,0.9999999403953552,4.086899025423918e-06,5.706753540835052e-07
533,533,Yes,No,Yes,1.0,2.5598297725082375e-05,1.0
534,534,No,Yes,No,0.1303158700466156,0.9734746813774109,1.0308081982657313e-05
535,535,Yes,No,No,1.0,3.994231576598395e-07,3.162389702993096e-06
536,536,Yes,No,No,1.0,1.832431007642299e-05,5.063315597908513e-07
537,537,Yes,No,No,1.0,9.655011581344297e-07,4.177806658844929e-06
538,538,No,No,No,2.5775023004825925e-07,1.611823989833283e-07,2.9854422223252186e-07
539,539,Yes,No,No,0.5189131498336792,1.7672060437234904e-07,1.075479417522729e-06
540,540,Yes,No,No,1.0,2.498227047453838e-07,7.40289897294133e-06
541,541,Yes,No,No,1.0,1.286282156343077e-07,1.7710210897803336e-07
542,542,Yes,No,No,1.0,2.9890571795476717e-07,2.960758251902007e-07
543,543,Yes,No,Yes,1.0,6.763538635823352e-07,0.9988046884536743
544,544,Yes,Yes,Yes,1.0,1.0,0.9999999403953552
545,545,Yes,No,No,1.0,3.7197173696768004e-07,0.36419761180877686
546,546,No,No,No,0.0001987699797609821,3.324758779399417e-07,6.452271463786019e-06
547,547,Yes,No,No,1.0,2.565471675097797e-07,3.9502563708992966e-07
548,548,Yes,No,No,1.0,2.857464380667807e-07,1.0224060531527357e-07
549,549,Yes,No,No,1.0,4.229429748647817e-07,8.221994107771025e-07
550,550,Yes,No,No,1.0,5.872266797268821e-07,1.8277136177857756e-06
551,551,Yes,No,No,1.0,6.992003704908711e-07,2.9197537514846772e-05
552,552,Yes,No,No,1.0,3.9794406347937183e-07,2.8893537091789767e-06
553,553,No,Yes,No,3.128625394310802e-05,0.9994614720344543,6.807456998103589e-07
554,554,Yes,No,No,1.0,3.355856961206882e-07,4.042854300223553e-07
555,555,Yes,No,No,0.9999997615814209,1.244990954774039e-07,2.932949030309828e-07
556,556,Yes,No,No,1.0,1.4637210199452966e-07,0.05302621051669121
557,557,No,No,No,0.0022702347487211227,1.2761090317781054e-07,0.04830476641654968
558,558,Yes,No,No,1.0,1.4503383738428965e-07,2.051006958936341e-06
559,559,Yes,No,No,1.0,1.886894693825525e-07,3.0267818829088355e-07
560,560,Yes,No,No,1.0,1.638737785469857e-07,4.764833363424259e-07
561,561,Yes,No,No,1.0,8.707876258995384e-05,3.411733814573381e-06
562,562,Yes,No,No,1.0,2.8860205247838167e-07,0.0010857227025553584
563,563,Yes,No,No,1.0,4.2426864865774405e-07,2.6329425963922404e-06
564,564,Yes,No,No,1.0,3.2598754273749364e-07,1.2539175031633931e-06
565,565,Yes,No,No,1.0,9.431812486582203e-08,1.2703853258244635e-07
566,566,Yes,No,No,1.0,2.2782477060445672e-07,1.5357986740127672e-06
567,567,Yes,No,No,1.0,3.3177255431837693e-07,8.354126634912973e-08
568,568,Yes,No,No,1.0,1.2679549854510697e-07,1.1131502475336674e-07
569,569,Yes,No,No,1.0,2.095673465873915e-07,1.3116166996951506e-07
570,570,Yes,No,No,1.0,2.2026995338819688e-07,8.506152227027997e-08
571,571,Yes,Yes,No,1.0,0.9999999403953552,1.296003688366909e-06
572,572,No,No,No,2.656709284565295e-06,7.000275218160823e-06,2.975883433009585e-07
573,573,No,No,No,1.1143465599161573e-05,7.000275218160823e-06,6.587707730432157e-07
574,574,Yes,No,No,1.0,1.2363874475340708e-06,1.1696737090005627e-07
575,575,Yes,No,No,1.0,1.4619983801367198e-07,2.2004257971275365e-07
576,576,Yes,No,No,1.0,8.472570129924861e-07,1.464429601583106e-06
577,577,Yes,No,No,0.9999999403953552,5.406448053690838e-06,7.313951186915801e-07
578,578,Yes,No,No,1.0,3.073831294386764e-06,4.6185468818293884e-06
579,579,Yes,No,No,1.0,5.935454510108684e-07,0.00038270282675512135
580,580,Yes,No,No,1.0,2.8712943844766414e-07,4.0632053810440993e-07
581,581,Yes,No,No,1.0,1.1643071502476232e-06,2.9994387205078965e-06
582,582,Yes,No,No,0.9990204572677612,5.758778570452705e-06,1.6333052599293296e-06
583,583,Yes,No,No,1.0,1.0251351767465167e-07,5.643947247335745e-07
584,584,Yes,No,No,1.0,0.0011796554317697883,5.236389915808104e-05
585,585,Yes,No,No,1.0,5.477406830323162e-07,4.945032560499385e-05
586,586,Yes,Yes,No,1.0,0.9999998807907104,9.320471144746989e-05
587,587,Yes,No,Yes,1.0,3.4810661873052595e-06,0.9998840689659119
588,588,No,Yes,No,8.64065732457675e-05,0.9999998807907104,1.338081688118109e-06
589,589,Yes,No,No,1.0,2.2483931161332293e-07,5.408063330492041e-08
590,590,Yes,No,No,1.0,6.0215734265511855e-06,1.1412322464821045e-06
591,591,Yes,No,No,1.0,8.981224368653784e-07,9.390209925186355e-07
592,592,Yes,No,No,1.0,1.4501114264930948e-06,3.7013332985225134e-06
593,593,Yes,No,No,1.0,2.8727248491122737e-07,8.030638696254755e-07
594,594,Yes,No,No,1.0,2.8829813913944236e-07,2.800976517391973e-07
595,595,Yes,No,No,1.0,3.1047954962559743e-07,1.198357767862035e-05
596,596,Yes,No,No,1.0,1.4506137802072772e-07,1.455358642488136e-07
597,597,Yes,No,No,1.0,6.216053520802234e-07,2.437991724946187e-06
598,598,Yes,No,No,1.0,5.683453991878196e-07,1.497685275353433e-06
599,599,No,No,No,1.4460462125498452e-06,2.6517247420088097e-07,4.541377620626008e-07
600,600,Yes,No,No,1.0,1.3539521148686617e-07,9.065387871487474e-07
601,601,Yes,No,No,0.9999999403953552,5.011417556488595e-07,8.590955076215323e-07
602,602,Yes,No,No,0.5842666029930115,3.566088082607166e-07,2.319903131819956e-07
603,603,Yes,No,No,1.0,5.896408197259007e-07,6.488278359029209e-07
604,604,No,No,No,6.356357289405423e-07,2.3190047215848608e-07,4.41668987605226e-07
605,605,Yes,No,No,1.0,6.87508077135135e-07,0.00025214761262759566
606,606,Yes,No,No,1.0,1.7622404584471951e-06,5.927510642322886e-07
607,607,Yes,No,No,1.0,3.1779521236785513e-07,8.452791462332243e-07
608,608,Yes,No,No,1.0,2.980406748065434e-07,1.2419494623827632e-06
609,609,No,No,No,0.3150635361671448,1.6326329443927534e-07,0.0004169877211097628
610,610,Yes,No,No,1.0,3.277184816852241e-07,1.1941595403186511e-05
611,611,Yes,No,Yes,1.0,2.275619834790632e-07,0.9999998807907104
612,612,Yes,No,No,0.9999999403953552,5.194631285121432e-07,2.262892394355731e-06
613,613,Yes,No,No,0.9999999403953552,2.4074122961792455e-07,0.0009117347071878612
614,614,No,Yes,No,1.7963581910862558e-07,0.5016811490058899,2.990085022247513e-06
615,615,Yes,No,No,1.0,2.638579132963059e-07,5.612386075881659e-07
616,616,Yes,No,No,1.0,2.6658605634111154e-07,1.6642434275127016e-06
617,617,Yes,No,No,1.0,3.067530087719206e-07,5.564493403653614e-05
618,618,Yes,No,Yes,1.0,2.4932859332693624e-07,1.0
619,619,Yes,No,No,1.0,1.7085610579670174e-06,2.6719351353676757e-06
620,620,Yes,No,No,1.0,2.091483537469685e-07,0.00028400393784977496
621,621,Yes,No,No,1.0,2.233788336525322e-07,3.6398780594026903e-06
622,622,Yes,No,No,1.0,0.0007315058610402048,2.3406111722579226e-05
623,623,Yes,No,No,1.0,1.583448892006345e-07,1.0471764255726157e-07
624,624,Yes,No,No,1.0,4.0281466340275074e-07,1.203904730573413e-06
625,625,Yes,No,No,1.0,3.9135809970503033e-07,9.225611574947834e-05
626,626,Yes,No,No,1.0,2.6536426389611734e-07,6.734459248036728e-07
627,627,Yes,No,No,1.0,0.0019358483841642737,3.380912119155255e-07
628,628,Yes,No,No,1.0,1.100043007795648e-07,0.00020781884086318314
629,629,Yes,No,No,1.0,2.747715939221962e-07,0.0005996062536723912
630,630,Yes,No,No,1.0,3.5436339658190263e-06,9.339569260191638e-06
631,631,Yes,No,No,0.9999998807907104,1.0930980351986364e-05,0.025268660858273506
632,632,Yes,No,No,1.0,3.3913516972461366e-07,1.4226180837795255e-06
633,633,Yes,No,No,0.9999998807907104,4.300597083783941e-06,3.15463285005535e-06
634,634,Yes,No,No,1.0,0.0008227593498304486,1.9047810440042667e-07
635,635,Yes,Yes,No,1.0,0.999991774559021,1.1434610769356368e-06
636,636,Yes,No,No,1.0,5.746583155996632e-07,1.4590399359803996e-06
637,637,Yes,No,No,1.0,5.7861139794113114e-05,3.226051035198907e-07
638,638,Yes,No,No,1.0,4.313904753416864e-07,5.124829840497114e-07
639,639,Yes,Yes,No,1.0,0.9999991059303284,8.781888709563646e-07
640,640,No,No,No,1.6957413606633054e-07,1.8173319915604225e-07,2.715715083922987e-07
641,641,Yes,No,No,1.0,3.225266880235722e-07,7.099666845533648e-07
642,642,No,No,No,3.037982310161169e-07,2.2835762081285793e-07,2.784545358736068e-07
643,643,Yes,No,No,1.0,2.978480040383147e-07,0.0004827743978239596
644,644,No,No,No,5.180621155886911e-05,6.906464932399103e-06,0.002976640360429883
645,645,Yes,No,No,1.0,0.00011897271178895608,2.2618891648562567e-07
646,646,Yes,No,No,1.0,2.815983748405415e-07,6.976010240578034e-07
647,647,Yes,No,No,1.0,5.782579250990239e-07,0.03735467419028282
648,648,Yes,No,No,1.0,8.502817649969074e-08,3.480880081951909e-07
649,649,Yes,No,No,1.0,4.1383515281268046e-08,1.1562815416255035e-07
650,650,Yes,No,No,1.0,1.633569155501391e-07,1.6822870918531407e-07
651,651,Yes,No,No,1.0,7.68743689150142e-07,8.862112736096606e-06
652,652,Yes,No,No,1.0,2.442920390421932e-07,2.2680434597077692e-07
653,653,Yes,No,No,1.0,4.57016170685165e-07,2.699804895200941e-07
654,654,Yes,No,No,1.0,2.4875529902601556e-07,1.7021652354287653e-07
655,655,Yes,No,No,1.0,3.029229844742076e-07,9.156652680530897e-08
656,656,No,No,No,0.46275272965431213,3.0176965992723126e-07,1.4763336366740987e-06
657,657,Yes,No,No,1.0,2.19786684851897e-07,4.1738402956070786e-07
658,658,Yes,No,No,1.0,2.286962796915759e-07,6.926358508962949e-08
659,659,Yes,No,No,1.0,2.576979795776424e-06,1.6023382158891764e-06
660,660,Yes,No,No,1.0,0.005074652377516031,6.328148742795747e-07
661,661,Yes,No,No,1.0,5.2085080824326724e-05,3.914619355782634e-06
662,662,Yes,Yes,No,1.0,1.0,1.9757278550969204e-06
663,663,Yes,No,Yes,1.0,3.2560390650360205e-07,0.9999998807907104
664,664,Yes,No,No,0.9999944567680359,3.3658886877674377e-07,2.464885540121031e-07
665,665,Yes,No,No,1.0,2.906891438669845e-07,2.063684405584354e-06
666,666,Yes,No,No,1.0,5.769101107944152e-07,0.03128786012530327
667,667,Yes,No,No,1.0,3.694457575420529e-07,6.434676720346033e-07
668,668,Yes,No,No,1.0,4.700216038600047e-07,0.00018253544112667441
669,669,Yes,No,No,1.0,4.979710297448037e-07,6.242778908926994e-06
670,670,Yes,No,No,1.0,1.5506388706398866e-07,5.604083526122849e-07
671,671,Yes,No,No,1.0,5.423444804364408e-07,4.952608492203581e-07
672,672,Yes,No,No,1.0,4.929647730023134e-07,1.6249441614490934e-06
673,673,Yes,No,No,1.0,1.257703274859523e-06,7.616350922035053e-05
674,674,Yes,No,No,1.0,1.257703274859523e-06,1.085722033167258e-06
675,675,Yes,No,No,1.0,5.573890575760743e-07,6.642140942858532e-05
676,676,Yes,No,No,1.0,3.6358966326588416e-07,1.0343244866817258e-05
677,677,Yes,No,No,1.0,4.7400337166436657e-07,1.7493935956736095e-05
678,678,Yes,No,No,1.0,9.274128842662321e-07,3.8707273120053287e-07
679,679,Yes,No,No,1.0,6.695557317470957e-07,0.006869104690849781
680,680,Yes,No,No,1.0,3.9514296190645837e-07,1.783571315172594e-05
681,681,No,No,No,1.5766609351430816e-07,1.5779556861161836e-07,3.5522552366273885e-07
682,682,No,No,No,0.040751103311777115,2.038716786501027e-07,1.9492941646603867e-05
683,683,Yes,No,No,1.0,0.0010260895360261202,5.759002306149341e-07
684,684,Yes,No,No,1.0,4.922134735352302e-07,2.1188036214425665e-07
685,685,Yes,No,No,0.9973469376564026,0.03567465767264366,6.874006885482231e-06
686,686,Yes,No,No,1.0,4.591974516188202e-07,0.00035865159588865936
687,687,Yes,No,No,1.0,1.0464868864801247e-06,0.00017066096188500524
688,688,Yes,No,Yes,1.0,7.4089757617912255e-06,0.9999998211860657
689,689,Yes,No,No,1.0,1.876360613550787e-07,0.05868526175618172
690,690,Yes,No,Yes,1.0,5.39727068371576e-07,0.981778085231781
691,691,Yes,No,No,1.0,2.4964876388366974e-07,7.747397745561102e-08
692,692,Yes,No,No,1.0,5.678537036146736e-07,1.4701180361953448e-07
693,693,Yes,No,Yes,1.0,0.001423207693733275,0.9999999403953552
694,694,No,No,No,0.010256088338792324,0.007217922247946262,2.937627527899167e-07
695,695,Yes,No,Yes,1.0,3.9691755659987393e-07,0.9897441267967224
696,696,Yes,No,Yes,1.0,4.5282439486982184e-07,1.0
697,697,Yes,No,No,1.0,2.0993678617742262e-07,0.0006860072026029229
698,698,Yes,No,No,1.0,3.8570144056393474e-07,1.12805889784795e-06
699,699,Yes,No,No,1.0,1.7360118818032788e-06,2.10729098171214e-07
700,700,Yes,No,No,0.9999997019767761,2.484317747075693e-07,3.644384207746043e-07
701,701,Yes,No,No,1.0,2.7846382977259054e-07,4.4932076548320765e-07
702,702,Yes,Yes,No,1.0,0.9999999403953552,5.968401524114597e-07
703,703,Yes,No,No,1.0,3.152784415760834e-07,4.1846567455650074e-07
704,704,Yes,No,No,1.0,1.8407290269806253e-07,5.152321591594955e-07
705,705,Yes,No,No,1.0,5.286652253744251e-07,0.0003214119060430676
706,706,Yes,No,No,0.9945160150527954,5.159900524631666e-07,1.6827098079374991e-06
707,707,Yes,Yes,Yes,1.0,1.0,0.9999998807907104
708,708,Yes,No,No,1.0,3.580568943561957e-07,5.546000920730876e-07
709,709,Yes,No,No,0.5396278500556946,1.0308882281151455e-07,4.912484428132302e-07
710,710,Yes,No,No,1.0,4.347875233179366e-07,3.47801091038491e-07
711,711,Yes,No,No,1.0,5.559193709814281e-07,5.629252797234585e-08
712,712,No,No,No,0.04656737670302391,1.0121208333657705e-06,1.5483044535358204e-06
